id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
13,2010-01-01,4,1,1,1,950.0
103,2010-01-02,5,2,2,0,895.0
193,2010-01-03,6,3,3,0,1015.0
283,2010-01-04,0,4,4,0,802.0
373,2010-01-05,1,5,5,0,773.0
463,2010-01-06,2,6,6,0,799.0
553,2010-01-07,3,7,7,0,680.0
643,2010-01-08,4,8,8,0,713.0
733,2010-01-09,5,9,9,0,793.0
823,2010-01-10,6,10,10,0,827.0
913,2010-01-11,0,11,11,0,733.0
1003,2010-01-12,1,12,12,0,677.0
1093,2010-01-13,2,13,13,0,642.0
1183,2010-01-14,3,14,14,0,625.0
1273,2010-01-15,4,15,15,0,646.0
1363,2010-01-16,5,16,16,0,671.0
1453,2010-01-17,6,17,17,0,802.0
1543,2010-01-18,0,18,18,0,639.0
1633,2010-01-19,1,19,19,0,620.0
1723,2010-01-20,2,20,20,0,674.0
1813,2010-01-21,3,21,21,0,641.0
1903,2010-01-22,4,22,22,0,657.0
1993,2010-01-23,5,23,23,0,677.0
2083,2010-01-24,6,24,24,0,685.0
2173,2010-01-25,0,25,25,0,566.0
2263,2010-01-26,1,26,26,0,565.0
2353,2010-01-27,2,27,27,0,633.0
2443,2010-01-28,3,28,28,0,635.0
2533,2010-01-29,4,29,29,0,668.0
2623,2010-01-30,5,30,30,0,689.0
2713,2010-01-31,6,31,31,0,740.0
2803,2010-02-01,0,1,32,0,582.0
2893,2010-02-02,1,2,33,0,635.0
2983,2010-02-03,2,3,34,0,571.0
3073,2010-02-04,3,4,35,0,605.0
3163,2010-02-05,4,5,36,0,665.0
3253,2010-02-06,5,6,37,0,637.0
3343,2010-02-07,6,7,38,0,709.0
3433,2010-02-08,0,8,39,0,592.0
3523,2010-02-09,1,9,40,0,609.0
3613,2010-02-10,2,10,41,0,601.0
3703,2010-02-11,3,11,42,0,594.0
3793,2010-02-12,4,12,43,0,611.0
3883,2010-02-13,5,13,44,0,642.0
3973,2010-02-14,6,14,45,0,670.0
4063,2010-02-15,0,15,46,0,569.0
4153,2010-02-16,1,16,47,0,609.0
4243,2010-02-17,2,17,48,0,579.0
4333,2010-02-18,3,18,49,0,515.0
4423,2010-02-19,4,19,50,0,644.0
4513,2010-02-20,5,20,51,0,638.0
4603,2010-02-21,6,21,52,0,749.0
4693,2010-02-22,0,22,53,0,575.0
4783,2010-02-23,1,23,54,0,563.0
4873,2010-02-24,2,24,55,0,511.0
4963,2010-02-25,3,25,56,0,597.0
5053,2010-02-26,4,26,57,0,588.0
5143,2010-02-27,5,27,58,0,619.0
5233,2010-02-28,6,28,59,0,677.0
5323,2010-03-01,0,1,60,0,544.0
5413,2010-03-02,1,2,61,0,639.0
5503,2010-03-03,2,3,62,0,598.0
5593,2010-03-04,3,4,63,0,567.0
5683,2010-03-05,4,5,64,0,597.0
5773,2010-03-06,5,6,65,0,600.0
5863,2010-03-07,6,7,66,0,687.0
5953,2010-03-08,0,8,67,0,620.0
6043,2010-03-09,1,9,68,0,561.0
6133,2010-03-10,2,10,69,0,565.0
6223,2010-03-11,3,11,70,0,597.0
6313,2010-03-12,4,12,71,0,574.0
6403,2010-03-13,5,13,72,0,630.0
6493,2010-03-14,6,14,73,0,732.0
6583,2010-03-15,0,15,74,0,555.0
6673,2010-03-16,1,16,75,0,528.0
6763,2010-03-17,2,17,76,0,550.0
6853,2010-03-18,3,18,77,0,640.0
6943,2010-03-19,4,19,78,0,615.0
7033,2010-03-20,5,20,79,0,659.0
7123,2010-03-21,6,21,80,0,717.0
7213,2010-03-22,0,22,81,0,572.0
7303,2010-03-23,1,23,82,0,565.0
7393,2010-03-24,2,24,83,0,593.0
7483,2010-03-25,3,25,84,0,556.0
7573,2010-03-26,4,26,85,0,632.0
7663,2010-03-27,5,27,86,0,591.0
7753,2010-03-28,6,28,87,0,771.0
7843,2010-03-29,0,29,88,0,563.0
7933,2010-03-30,1,30,89,0,543.0
8023,2010-03-31,2,31,90,0,563.0
8113,2010-04-01,3,1,91,0,548.0
8203,2010-04-02,4,2,92,1,566.0
8293,2010-04-03,5,3,93,0,629.0
8383,2010-04-04,6,4,94,0,679.0
8473,2010-04-05,0,5,95,0,616.0
8563,2010-04-06,1,6,96,0,582.0
8653,2010-04-07,2,7,97,0,644.0
8743,2010-04-08,3,8,98,0,576.0
8833,2010-04-09,4,9,99,0,615.0
8923,2010-04-10,5,10,100,0,659.0
9013,2010-04-11,6,11,101,0,684.0
9103,2010-04-12,0,12,102,0,563.0
9193,2010-04-13,1,13,103,0,606.0
9283,2010-04-14,2,14,104,0,556.0
9373,2010-04-15,3,15,105,0,590.0
9463,2010-04-16,4,16,106,0,634.0
9553,2010-04-17,5,17,107,0,622.0
9643,2010-04-18,6,18,108,0,724.0
