id,date,country,store,product,num_sold
74,2010-01-01,Norway,Premium Sticker Mart,Kerneler Dark Mode,2376.0
164,2010-01-02,Norway,Premium Sticker Mart,Kerneler Dark Mode,2050.0
254,2010-01-03,Norway,Premium Sticker Mart,Kerneler Dark Mode,2299.0
344,2010-01-04,Norway,Premium Sticker Mart,Kerneler Dark Mode,1816.0
434,2010-01-05,Norway,Premium Sticker Mart,Kerneler Dark Mode,1567.0
524,2010-01-06,Norway,Premium Sticker Mart,Kerneler Dark Mode,1718.0
614,2010-01-07,Norway,Premium Sticker Mart,Kerneler Dark Mode,1666.0
704,2010-01-08,Norway,Premium Sticker Mart,Kerneler Dark Mode,1589.0
794,2010-01-09,Norway,Premium Sticker Mart,Kerneler Dark Mode,1705.0
884,2010-01-10,Norway,Premium Sticker Mart,Kerneler Dark Mode,1713.0
974,2010-01-11,Norway,Premium Sticker Mart,Kerneler Dark Mode,1543.0
1064,2010-01-12,Norway,Premium Sticker Mart,Kerneler Dark Mode,1419.0
1154,2010-01-13,Norway,Premium Sticker Mart,Kerneler Dark Mode,1485.0
1244,2010-01-14,Norway,Premium Sticker Mart,Kerneler Dark Mode,1594.0
1334,2010-01-15,Norway,Premium Sticker Mart,Kerneler Dark Mode,1554.0
1424,2010-01-16,Norway,Premium Sticker Mart,Kerneler Dark Mode,1623.0
1514,2010-01-17,Norway,Premium Sticker Mart,Kerneler Dark Mode,1838.0
1604,2010-01-18,Norway,Premium Sticker Mart,Kerneler Dark Mode,1480.0
1694,2010-01-19,Norway,Premium Sticker Mart,Kerneler Dark Mode,1506.0
1784,2010-01-20,Norway,Premium Sticker Mart,Kerneler Dark Mode,1560.0
1874,2010-01-21,Norway,Premium Sticker Mart,Kerneler Dark Mode,1542.0
1964,2010-01-22,Norway,Premium Sticker Mart,Kerneler Dark Mode,1647.0
2054,2010-01-23,Norway,Premium Sticker Mart,Kerneler Dark Mode,1563.0
2144,2010-01-24,Norway,Premium Sticker Mart,Kerneler Dark Mode,1906.0
2234,2010-01-25,Norway,Premium Sticker Mart,Kerneler Dark Mode,1522.0
2324,2010-01-26,Norway,Premium Sticker Mart,Kerneler Dark Mode,1642.0
2414,2010-01-27,Norway,Premium Sticker Mart,Kerneler Dark Mode,1536.0
2504,2010-01-28,Norway,Premium Sticker Mart,Kerneler Dark Mode,1710.0
2594,2010-01-29,Norway,Premium Sticker Mart,Kerneler Dark Mode,1593.0
2684,2010-01-30,Norway,Premium Sticker Mart,Kerneler Dark Mode,1861.0
2774,2010-01-31,Norway,Premium Sticker Mart,Kerneler Dark Mode,2140.0
2864,2010-02-01,Norway,Premium Sticker Mart,Kerneler Dark Mode,1587.0
2954,2010-02-02,Norway,Premium Sticker Mart,Kerneler Dark Mode,1605.0
3044,2010-02-03,Norway,Premium Sticker Mart,Kerneler Dark Mode,1476.0
3134,2010-02-04,Norway,Premium Sticker Mart,Kerneler Dark Mode,1547.0
3224,2010-02-05,Norway,Premium Sticker Mart,Kerneler Dark Mode,1640.0
3314,2010-02-06,Norway,Premium Sticker Mart,Kerneler Dark Mode,1870.0
3404,2010-02-07,Norway,Premium Sticker Mart,Kerneler Dark Mode,1837.0
3494,2010-02-08,Norway,Premium Sticker Mart,Kerneler Dark Mode,1810.0
3584,2010-02-09,Norway,Premium Sticker Mart,Kerneler Dark Mode,1603.0
3674,2010-02-10,Norway,Premium Sticker Mart,Kerneler Dark Mode,1476.0
3764,2010-02-11,Norway,Premium Sticker Mart,Kerneler Dark Mode,1539.0
3854,2010-02-12,Norway,Premium Sticker Mart,Kerneler Dark Mode,1689.0
3944,2010-02-13,Norway,Premium Sticker Mart,Kerneler Dark Mode,1884.0
4034,2010-02-14,Norway,Premium Sticker Mart,Kerneler Dark Mode,2018.0
4124,2010-02-15,Norway,Premium Sticker Mart,Kerneler Dark Mode,1760.0
4214,2010-02-16,Norway,Premium Sticker Mart,Kerneler Dark Mode,1780.0
4304,2010-02-17,Norway,Premium Sticker Mart,Kerneler Dark Mode,1647.0
4394,2010-02-18,Norway,Premium Sticker Mart,Kerneler Dark Mode,1696.0
4484,2010-02-19,Norway,Premium Sticker Mart,Kerneler Dark Mode,1826.0
4574,2010-02-20,Norway,Premium Sticker Mart,Kerneler Dark Mode,1777.0
4664,2010-02-21,Norway,Premium Sticker Mart,Kerneler Dark Mode,2063.0
4754,2010-02-22,Norway,Premium Sticker Mart,Kerneler Dark Mode,1706.0
4844,2010-02-23,Norway,Premium Sticker Mart,Kerneler Dark Mode,1771.0
4934,2010-02-24,Norway,Premium Sticker Mart,Kerneler Dark Mode,1552.0
5024,2010-02-25,Norway,Premium Sticker Mart,Kerneler Dark Mode,1727.0
5114,2010-02-26,Norway,Premium Sticker Mart,Kerneler Dark Mode,1823.0
5204,2010-02-27,Norway,Premium Sticker Mart,Kerneler Dark Mode,1900.0
5294,2010-02-28,Norway,Premium Sticker Mart,Kerneler Dark Mode,2011.0
5384,2010-03-01,Norway,Premium Sticker Mart,Kerneler Dark Mode,1682.0
5474,2010-03-02,Norway,Premium Sticker Mart,Kerneler Dark Mode,1731.0
5564,2010-03-03,Norway,Premium Sticker Mart,Kerneler Dark Mode,1720.0
5654,2010-03-04,Norway,Premium Sticker Mart,Kerneler Dark Mode,1800.0
5744,2010-03-05,Norway,Premium Sticker Mart,Kerneler Dark Mode,1955.0
5834,2010-03-06,Norway,Premium Sticker Mart,Kerneler Dark Mode,1852.0
5924,2010-03-07,Norway,Premium Sticker Mart,Kerneler Dark Mode,2167.0
6014,2010-03-08,Norway,Premium Sticker Mart,Kerneler Dark Mode,1672.0
6104,2010-03-09,Norway,Premium Sticker Mart,Kerneler Dark Mode,1716.0
6194,2010-03-10,Norway,Premium Sticker Mart,Kerneler Dark Mode,1863.0
6284,2010-03-11,Norway,Premium Sticker Mart,Kerneler Dark Mode,1748.0
6374,2010-03-12,Norway,Premium Sticker Mart,Kerneler Dark Mode,1931.0
6464,2010-03-13,Norway,Premium Sticker Mart,Kerneler Dark Mode,1926.0
6554,2010-03-14,Norway,Premium Sticker Mart,Kerneler Dark Mode,2026.0
6644,2010-03-15,Norway,Premium Sticker Mart,Kerneler Dark Mode,1507.0
6734,2010-03-16,Norway,Premium Sticker Mart,Kerneler Dark Mode,1793.0
6824,2010-03-17,Norway,Premium Sticker Mart,Kerneler Dark Mode,1709.0
6914,2010-03-18,Norway,Premium Sticker Mart,Kerneler Dark Mode,1797.0
7004,2010-03-19,Norway,Premium Sticker Mart,Kerneler Dark Mode,1837.0
7094,2010-03-20,Norway,Premium Sticker Mart,Kerneler Dark Mode,1896.0
7184,2010-03-21,Norway,Premium Sticker Mart,Kerneler Dark Mode,2118.0
7274,2010-03-22,Norway,Premium Sticker Mart,Kerneler Dark Mode,1868.0
7364,2010-03-23,Norway,Premium Sticker Mart,Kerneler Dark Mode,1657.0
7454,2010-03-24,Norway,Premium Sticker Mart,Kerneler Dark Mode,1838.0
7544,2010-03-25,Norway,Premium Sticker Mart,Kerneler Dark Mode,1781.0
7634,2010-03-26,Norway,Premium Sticker Mart,Kerneler Dark Mode,1788.0
7724,2010-03-27,Norway,Premium Sticker Mart,Kerneler Dark Mode,1998.0
7814,2010-03-28,Norway,Premium Sticker Mart,Kerneler Dark Mode,2002.0
7904,2010-03-29,Norway,Premium Sticker Mart,Kerneler Dark Mode,1608.0
7994,2010-03-30,Norway,Premium Sticker Mart,Kerneler Dark Mode,1810.0
8084,2010-03-31,Norway,Premium Sticker Mart,Kerneler Dark Mode,1777.0
8174,2010-04-01,Norway,Premium Sticker Mart,Kerneler Dark Mode,1843.0
