id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
44,2010-01-01,4,1,1,1,861.0
134,2010-01-02,5,2,2,0,885.0
224,2010-01-03,6,3,3,0,935.0
314,2010-01-04,0,4,4,0,697.0
404,2010-01-05,1,5,5,0,753.0
494,2010-01-06,2,6,6,1,698.0
584,2010-01-07,3,7,7,0,670.0
674,2010-01-08,4,8,8,0,748.0
764,2010-01-09,5,9,9,0,730.0
854,2010-01-10,6,10,10,0,848.0
944,2010-01-11,0,11,11,0,629.0
1034,2010-01-12,1,12,12,0,705.0
1124,2010-01-13,2,13,13,0,681.0
1214,2010-01-14,3,14,14,0,647.0
1304,2010-01-15,4,15,15,0,659.0
1394,2010-01-16,5,16,16,0,676.0
1484,2010-01-17,6,17,17,0,736.0
1574,2010-01-18,0,18,18,0,602.0
1664,2010-01-19,1,19,19,0,608.0
1754,2010-01-20,2,20,20,0,593.0
1844,2010-01-21,3,21,21,0,655.0
1934,2010-01-22,4,22,22,0,728.0
2024,2010-01-23,5,23,23,0,734.0
2114,2010-01-24,6,24,24,0,844.0
2204,2010-01-25,0,25,25,0,652.0
2294,2010-01-26,1,26,26,0,644.0
2384,2010-01-27,2,27,27,0,667.0
2474,2010-01-28,3,28,28,0,691.0
2564,2010-01-29,4,29,29,0,696.0
2654,2010-01-30,5,30,30,0,704.0
2744,2010-01-31,6,31,31,0,784.0
2834,2010-02-01,0,1,32,0,624.0
2924,2010-02-02,1,2,33,0,646.0
3014,2010-02-03,2,3,34,0,677.0
3104,2010-02-04,3,4,35,0,679.0
3194,2010-02-05,4,5,36,0,714.0
3284,2010-02-06,5,6,37,0,807.0
3374,2010-02-07,6,7,38,0,755.0
3464,2010-02-08,0,8,39,0,627.0
3554,2010-02-09,1,9,40,0,692.0
3644,2010-02-10,2,10,41,0,782.0
3734,2010-02-11,3,11,42,0,667.0
3824,2010-02-12,4,12,43,0,774.0
3914,2010-02-13,5,13,44,0,787.0
4004,2010-02-14,6,14,45,0,872.0
4094,2010-02-15,0,15,46,0,739.0
4184,2010-02-16,1,16,47,0,678.0
4274,2010-02-17,2,17,48,0,708.0
4364,2010-02-18,3,18,49,0,706.0
4454,2010-02-19,4,19,50,0,717.0
4544,2010-02-20,5,20,51,0,756.0
4634,2010-02-21,6,21,52,0,918.0
4724,2010-02-22,0,22,53,0,727.0
4814,2010-02-23,1,23,54,0,677.0
4904,2010-02-24,2,24,55,0,676.0
4994,2010-02-25,3,25,56,0,681.0
5084,2010-02-26,4,26,57,0,750.0
5174,2010-02-27,5,27,58,0,795.0
5264,2010-02-28,6,28,59,0,791.0
5354,2010-03-01,0,1,60,0,723.0
5444,2010-03-02,1,2,61,0,700.0
5534,2010-03-03,2,3,62,0,733.0
5624,2010-03-04,3,4,63,0,760.0
