id,date,country,store,product,num_sold
20,2010-01-01,Finland,Stickers for Less,Holographic Goose,311.0
110,2010-01-02,Finland,Stickers for Less,Holographic Goose,287.0
200,2010-01-03,Finland,Stickers for Less,Holographic Goose,308.0
290,2010-01-04,Finland,Stickers for Less,Holographic Goose,239.0
380,2010-01-05,Finland,Stickers for Less,Holographic Goose,227.0
470,2010-01-06,Finland,Stickers for Less,Holographic Goose,231.0
560,2010-01-07,Finland,Stickers for Less,Holographic Goose,198.0
650,2010-01-08,Finland,Stickers for Less,Holographic Goose,224.0
740,2010-01-09,Finland,Stickers for Less,Holographic Goose,223.0
830,2010-01-10,Finland,Stickers for Less,Holographic Goose,255.0
920,2010-01-11,Finland,Stickers for Less,Holographic Goose,210.0
1010,2010-01-12,Finland,Stickers for Less,Holographic Goose,199.0
1100,2010-01-13,Finland,Stickers for Less,Holographic Goose,193.0
1190,2010-01-14,Finland,Stickers for Less,Holographic Goose,193.0
1280,2010-01-15,Finland,Stickers for Less,Holographic Goose,191.0
1370,2010-01-16,Finland,Stickers for Less,Holographic Goose,201.0
1460,2010-01-17,Finland,Stickers for Less,Holographic Goose,221.0
1550,2010-01-18,Finland,Stickers for Less,Holographic Goose,189.0
1640,2010-01-19,Finland,Stickers for Less,Holographic Goose,194.0
1730,2010-01-20,Finland,Stickers for Less,Holographic Goose,195.0
1820,2010-01-21,Finland,Stickers for Less,Holographic Goose,201.0
1910,2010-01-22,Finland,Stickers for Less,Holographic Goose,190.0
2000,2010-01-23,Finland,Stickers for Less,Holographic Goose,222.0
2090,2010-01-24,Finland,Stickers for Less,Holographic Goose,231.0
2180,2010-01-25,Finland,Stickers for Less,Holographic Goose,199.0
2270,2010-01-26,Finland,Stickers for Less,Holographic Goose,182.0
2360,2010-01-27,Finland,Stickers for Less,Holographic Goose,179.0
2450,2010-01-28,Finland,Stickers for Less,Holographic Goose,192.0
2540,2010-01-29,Finland,Stickers for Less,Holographic Goose,185.0
2630,2010-01-30,Finland,Stickers for Less,Holographic Goose,231.0
2720,2010-01-31,Finland,Stickers for Less,Holographic Goose,252.0
2810,2010-02-01,Finland,Stickers for Less,Holographic Goose,183.0
2900,2010-02-02,Finland,Stickers for Less,Holographic Goose,188.0
2990,2010-02-03,Finland,Stickers for Less,Holographic Goose,188.0
3080,2010-02-04,Finland,Stickers for Less,Holographic Goose,187.0
3170,2010-02-05,Finland,Stickers for Less,Holographic Goose,192.0
3260,2010-02-06,Finland,Stickers for Less,Holographic Goose,220.0
3350,2010-02-07,Finland,Stickers for Less,Holographic Goose,247.0
3440,2010-02-08,Finland,Stickers for Less,Holographic Goose,176.0
3530,2010-02-09,Finland,Stickers for Less,Holographic Goose,193.0
3620,2010-02-10,Finland,Stickers for Less,Holographic Goose,196.0
3710,2010-02-11,Finland,Stickers for Less,Holographic Goose,182.0
3800,2010-02-12,Finland,Stickers for Less,Holographic Goose,177.0
3890,2010-02-13,Finland,Stickers for Less,Holographic Goose,215.0
3980,2010-02-14,Finland,Stickers for Less,Holographic Goose,205.0
4070,2010-02-15,Finland,Stickers for Less,Holographic Goose,192.0
4160,2010-02-16,Finland,Stickers for Less,Holographic Goose,192.0
4250,2010-02-17,Finland,Stickers for Less,Holographic Goose,170.0
4340,2010-02-18,Finland,Stickers for Less,Holographic Goose,181.0
4430,2010-02-19,Finland,Stickers for Less,Holographic Goose,189.0
4520,2010-02-20,Finland,Stickers for Less,Holographic Goose,204.0
4610,2010-02-21,Finland,Stickers for Less,Holographic Goose,239.0
4700,2010-02-22,Finland,Stickers for Less,Holographic Goose,184.0
4790,2010-02-23,Finland,Stickers for Less,Holographic Goose,170.0
4880,2010-02-24,Finland,Stickers for Less,Holographic Goose,185.0
4970,2010-02-25,Finland,Stickers for Less,Holographic Goose,174.0
5060,2010-02-26,Finland,Stickers for Less,Holographic Goose,195.0
5150,2010-02-27,Finland,Stickers for Less,Holographic Goose,206.0
5240,2010-02-28,Finland,Stickers for Less,Holographic Goose,232.0
5330,2010-03-01,Finland,Stickers for Less,Holographic Goose,180.0
5420,2010-03-02,Finland,Stickers for Less,Holographic Goose,198.0
5510,2010-03-03,Finland,Stickers for Less,Holographic Goose,171.0
5600,2010-03-04,Finland,Stickers for Less,Holographic Goose,208.0
5690,2010-03-05,Finland,Stickers for Less,Holographic Goose,198.0
5780,2010-03-06,Finland,Stickers for Less,Holographic Goose,197.0
5870,2010-03-07,Finland,Stickers for Less,Holographic Goose,226.0
5960,2010-03-08,Finland,Stickers for Less,Holographic Goose,181.0
6050,2010-03-09,Finland,Stickers for Less,Holographic Goose,187.0
6140,2010-03-10,Finland,Stickers for Less,Holographic Goose,194.0
6230,2010-03-11,Finland,Stickers for Less,Holographic Goose,187.0
6320,2010-03-12,Finland,Stickers for Less,Holographic Goose,203.0
6410,2010-03-13,Finland,Stickers for Less,Holographic Goose,211.0
6500,2010-03-14,Finland,Stickers for Less,Holographic Goose,210.0
6590,2010-03-15,Finland,Stickers for Less,Holographic Goose,186.0
6680,2010-03-16,Finland,Stickers for Less,Holographic Goose,170.0
6770,2010-03-17,Finland,Stickers for Less,Holographic Goose,206.0
6860,2010-03-18,Finland,Stickers for Less,Holographic Goose,170.0
6950,2010-03-19,Finland,Stickers for Less,Holographic Goose,190.0
7040,2010-03-20,Finland,Stickers for Less,Holographic Goose,215.0
7130,2010-03-21,Finland,Stickers for Less,Holographic Goose,197.0
7220,2010-03-22,Finland,Stickers for Less,Holographic Goose,185.0
7310,2010-03-23,Finland,Stickers for Less,Holographic Goose,175.0
