id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
48,2010-01-01,4,1,1,1,8.0
138,2010-01-02,5,2,2,0,8.0
228,2010-01-03,6,3,3,0,8.0
318,2010-01-04,0,4,4,0,6.0
408,2010-01-05,1,5,5,0,6.0
498,2010-01-06,2,6,6,0,6.0
588,2010-01-07,3,7,7,0,6.0
678,2010-01-08,4,8,8,0,6.0
768,2010-01-09,5,9,9,0,6.0
858,2010-01-10,6,10,10,0,6.0
948,2010-01-11,0,11,11,0,5.0
1038,2010-01-12,1,12,12,0,5.0
1128,2010-01-13,2,13,13,0,
1218,2010-01-14,3,14,14,0,5.0
1308,2010-01-15,4,15,15,0,5.0
1398,2010-01-16,5,16,16,0,5.0
1488,2010-01-17,6,17,17,0,6.0
1578,2010-01-18,0,18,18,0,5.0
1668,2010-01-19,1,19,19,0,5.0
1758,2010-01-20,2,20,20,0,6.0
1848,2010-01-21,3,21,21,0,5.0
1938,2010-01-22,4,22,22,0,5.0
2028,2010-01-23,5,23,23,0,5.0
2118,2010-01-24,6,24,24,0,6.0
2208,2010-01-25,0,25,25,0,5.0
2298,2010-01-26,1,26,26,0,5.0
2388,2010-01-27,2,27,27,0,5.0
2478,2010-01-28,3,28,28,0,5.0
2568,2010-01-29,4,29,29,0,6.0
2658,2010-01-30,5,30,30,0,5.0
2748,2010-01-31,6,31,31,0,6.0
2838,2010-02-01,0,1,32,0,5.0
2928,2010-02-02,1,2,33,0,5.0
3018,2010-02-03,2,3,34,0,5.0
3108,2010-02-04,3,4,35,0,
3198,2010-02-05,4,5,36,0,5.0
3288,2010-02-06,5,6,37,0,5.0
3378,2010-02-07,6,7,38,0,5.0
3468,2010-02-08,0,8,39,0,5.0
3558,2010-02-09,1,9,40,0,
3648,2010-02-10,2,10,41,0,5.0
3738,2010-02-11,3,11,42,0,
3828,2010-02-12,4,12,43,0,5.0
3918,2010-02-13,5,13,44,0,5.0
4008,2010-02-14,6,14,45,0,6.0
4098,2010-02-15,0,15,46,0,
4188,2010-02-16,1,16,47,0,
