id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
3,2010-01-01,4,1,1,1,423.0
93,2010-01-02,5,2,2,0,440.0
183,2010-01-03,6,3,3,0,417.0
273,2010-01-04,0,4,4,0,339.0
363,2010-01-05,1,5,5,0,290.0
453,2010-01-06,2,6,6,0,310.0
543,2010-01-07,3,7,7,0,312.0
633,2010-01-08,4,8,8,0,315.0
723,2010-01-09,5,9,9,0,307.0
813,2010-01-10,6,10,10,0,327.0
903,2010-01-11,0,11,11,0,269.0
993,2010-01-12,1,12,12,0,265.0
1083,2010-01-13,2,13,13,0,262.0
1173,2010-01-14,3,14,14,0,274.0
1263,2010-01-15,4,15,15,0,290.0
1353,2010-01-16,5,16,16,0,266.0
1443,2010-01-17,6,17,17,0,319.0
1533,2010-01-18,0,18,18,0,285.0
1623,2010-01-19,1,19,19,0,286.0
1713,2010-01-20,2,20,20,0,229.0
1803,2010-01-21,3,21,21,0,268.0
1893,2010-01-22,4,22,22,0,257.0
1983,2010-01-23,5,23,23,0,300.0
2073,2010-01-24,6,24,24,0,340.0
2163,2010-01-25,0,25,25,0,235.0
2253,2010-01-26,1,26,26,0,240.0
2343,2010-01-27,2,27,27,0,245.0
2433,2010-01-28,3,28,28,0,236.0
2523,2010-01-29,4,29,29,0,274.0
2613,2010-01-30,5,30,30,0,313.0
2703,2010-01-31,6,31,31,0,310.0
2793,2010-02-01,0,1,32,0,243.0
2883,2010-02-02,1,2,33,0,262.0
2973,2010-02-03,2,3,34,0,255.0
3063,2010-02-04,3,4,35,0,235.0
3153,2010-02-05,4,5,36,0,274.0
3243,2010-02-06,5,6,37,0,293.0
3333,2010-02-07,6,7,38,0,298.0
3423,2010-02-08,0,8,39,0,258.0
3513,2010-02-09,1,9,40,0,244.0
3603,2010-02-10,2,10,41,0,261.0
3693,2010-02-11,3,11,42,0,230.0
3783,2010-02-12,4,12,43,0,258.0
3873,2010-02-13,5,13,44,0,255.0
3963,2010-02-14,6,14,45,0,298.0
4053,2010-02-15,0,15,46,0,240.0
4143,2010-02-16,1,16,47,0,238.0
4233,2010-02-17,2,17,48,0,228.0
4323,2010-02-18,3,18,49,0,244.0
4413,2010-02-19,4,19,50,0,272.0
4503,2010-02-20,5,20,51,0,279.0
4593,2010-02-21,6,21,52,0,280.0
4683,2010-02-22,0,22,53,0,248.0
4773,2010-02-23,1,23,54,0,254.0
4863,2010-02-24,2,24,55,0,243.0
4953,2010-02-25,3,25,56,0,245.0
5043,2010-02-26,4,26,57,0,258.0
5133,2010-02-27,5,27,58,0,258.0
5223,2010-02-28,6,28,59,0,275.0
5313,2010-03-01,0,1,60,0,249.0
5403,2010-03-02,1,2,61,0,239.0
5493,2010-03-03,2,3,62,0,234.0
5583,2010-03-04,3,4,63,0,253.0
5673,2010-03-05,4,5,64,0,256.0
5763,2010-03-06,5,6,65,0,265.0
5853,2010-03-07,6,7,66,0,298.0
5943,2010-03-08,0,8,67,0,245.0
6033,2010-03-09,1,9,68,0,237.0
6123,2010-03-10,2,10,69,0,251.0
6213,2010-03-11,3,11,70,0,245.0
6303,2010-03-12,4,12,71,0,251.0
6393,2010-03-13,5,13,72,0,274.0
6483,2010-03-14,6,14,73,0,312.0
6573,2010-03-15,0,15,74,0,233.0
6663,2010-03-16,1,16,75,0,233.0
6753,2010-03-17,2,17,76,0,261.0
6843,2010-03-18,3,18,77,0,247.0
6933,2010-03-19,4,19,78,0,260.0
7023,2010-03-20,5,20,79,0,251.0
7113,2010-03-21,6,21,80,0,296.0
7203,2010-03-22,0,22,81,0,237.0
7293,2010-03-23,1,23,82,0,252.0
