id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
84,2010-01-01,4,1,1,1,1080.0
174,2010-01-02,5,2,2,0,971.0
264,2010-01-03,6,3,3,0,987.0
354,2010-01-04,0,4,4,0,839.0
444,2010-01-05,1,5,5,0,795.0
534,2010-01-06,2,6,6,0,732.0
624,2010-01-07,3,7,7,0,754.0
714,2010-01-08,4,8,8,0,773.0
804,2010-01-09,5,9,9,0,784.0
894,2010-01-10,6,10,10,0,868.0
984,2010-01-11,0,11,11,0,698.0
1074,2010-01-12,1,12,12,0,612.0
1164,2010-01-13,2,13,13,0,726.0
1254,2010-01-14,3,14,14,0,662.0
1344,2010-01-15,4,15,15,0,704.0
1434,2010-01-16,5,16,16,0,791.0
1524,2010-01-17,6,17,17,0,836.0
1614,2010-01-18,0,18,18,0,721.0
1704,2010-01-19,1,19,19,0,629.0
1794,2010-01-20,2,20,20,0,735.0
1884,2010-01-21,3,21,21,0,681.0
1974,2010-01-22,4,22,22,0,735.0
2064,2010-01-23,5,23,23,0,869.0
2154,2010-01-24,6,24,24,0,943.0
2244,2010-01-25,0,25,25,0,759.0
2334,2010-01-26,1,26,26,0,745.0
2424,2010-01-27,2,27,27,0,756.0
2514,2010-01-28,3,28,28,0,658.0
2604,2010-01-29,4,29,29,0,742.0
2694,2010-01-30,5,30,30,0,888.0
2784,2010-01-31,6,31,31,0,940.0
2874,2010-02-01,0,1,32,0,716.0
2964,2010-02-02,1,2,33,0,720.0
3054,2010-02-03,2,3,34,0,684.0
3144,2010-02-04,3,4,35,0,719.0
3234,2010-02-05,4,5,36,0,745.0
3324,2010-02-06,5,6,37,0,832.0
3414,2010-02-07,6,7,38,0,890.0
3504,2010-02-08,0,8,39,0,763.0
3594,2010-02-09,1,9,40,0,737.0
3684,2010-02-10,2,10,41,0,720.0
3774,2010-02-11,3,11,42,0,739.0
3864,2010-02-12,4,12,43,0,807.0
3954,2010-02-13,5,13,44,0,834.0
4044,2010-02-14,6,14,45,1,883.0
4134,2010-02-15,0,15,46,1,767.0
4224,2010-02-16,1,16,47,1,837.0
4314,2010-02-17,2,17,48,0,878.0
4404,2010-02-18,3,18,49,0,832.0
4494,2010-02-19,4,19,50,0,1090.0
4584,2010-02-20,5,20,51,0,1106.0
4674,2010-02-21,6,21,52,0,1079.0
4764,2010-02-22,0,22,53,0,825.0
4854,2010-02-23,1,23,54,0,862.0
4944,2010-02-24,2,24,55,0,837.0
5034,2010-02-25,3,25,56,0,755.0
5124,2010-02-26,4,26,57,0,817.0
5214,2010-02-27,5,27,58,0,845.0
5304,2010-02-28,6,28,59,0,1025.0
5394,2010-03-01,0,1,60,0,805.0
5484,2010-03-02,1,2,61,0,837.0
5574,2010-03-03,2,3,62,0,845.0
5664,2010-03-04,3,4,63,0,766.0
5754,2010-03-05,4,5,64,0,838.0
5844,2010-03-06,5,6,65,0,887.0
5934,2010-03-07,6,7,66,0,1001.0
6024,2010-03-08,0,8,67,0,763.0
6114,2010-03-09,1,9,68,0,776.0
6204,2010-03-10,2,10,69,0,793.0
6294,2010-03-11,3,11,70,0,800.0
6384,2010-03-12,4,12,71,0,835.0
6474,2010-03-13,5,13,72,0,816.0
6564,2010-03-14,6,14,73,0,961.0
6654,2010-03-15,0,15,74,0,814.0
6744,2010-03-16,1,16,75,0,777.0
6834,2010-03-17,2,17,76,0,783.0
6924,2010-03-18,3,18,77,0,826.0
7014,2010-03-19,4,19,78,0,893.0
7104,2010-03-20,5,20,79,0,946.0
7194,2010-03-21,6,21,80,0,1072.0
7284,2010-03-22,0,22,81,0,770.0
7374,2010-03-23,1,23,82,0,861.0
7464,2010-03-24,2,24,83,0,860.0
7554,2010-03-25,3,25,84,0,796.0
7644,2010-03-26,4,26,85,0,806.0
7734,2010-03-27,5,27,86,0,866.0
7824,2010-03-28,6,28,87,0,992.0
7914,2010-03-29,0,29,88,0,745.0
8004,2010-03-30,1,30,89,0,785.0
8094,2010-03-31,2,31,90,0,820.0
8184,2010-04-01,3,1,91,0,780.0
8274,2010-04-02,4,2,92,1,905.0
8364,2010-04-03,5,3,93,0,938.0
8454,2010-04-04,6,4,94,0,1023.0
8544,2010-04-05,0,5,95,0,753.0
8634,2010-04-06,1,6,96,0,898.0
8724,2010-04-07,2,7,97,0,885.0
8814,2010-04-08,3,8,98,0,875.0
8904,2010-04-09,4,9,99,0,927.0
8994,2010-04-10,5,10,100,0,916.0
9084,2010-04-11,6,11,101,0,1015.0
9174,2010-04-12,0,12,102,0,791.0
9264,2010-04-13,1,13,103,0,774.0
9354,2010-04-14,2,14,104,0,790.0
