id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
86,2010-01-01,4,1,1,1,2112.0
176,2010-01-02,5,2,2,0,2322.0
266,2010-01-03,6,3,3,0,2253.0
356,2010-01-04,0,4,4,0,1760.0
446,2010-01-05,1,5,5,0,1536.0
536,2010-01-06,2,6,6,0,1690.0
626,2010-01-07,3,7,7,0,1637.0
716,2010-01-08,4,8,8,0,1610.0
806,2010-01-09,5,9,9,0,1770.0
896,2010-01-10,6,10,10,0,1703.0
986,2010-01-11,0,11,11,0,1437.0
1076,2010-01-12,1,12,12,0,1500.0
1166,2010-01-13,2,13,13,0,1416.0
1256,2010-01-14,3,14,14,0,1477.0
1346,2010-01-15,4,15,15,0,1455.0
1436,2010-01-16,5,16,16,0,1685.0
1526,2010-01-17,6,17,17,0,1730.0
1616,2010-01-18,0,18,18,0,1464.0
1706,2010-01-19,1,19,19,0,1382.0
1796,2010-01-20,2,20,20,0,1457.0
1886,2010-01-21,3,21,21,0,1506.0
1976,2010-01-22,4,22,22,0,1439.0
2066,2010-01-23,5,23,23,0,1500.0
2156,2010-01-24,6,24,24,0,1871.0
2246,2010-01-25,0,25,25,0,1458.0
2336,2010-01-26,1,26,26,0,1560.0
2426,2010-01-27,2,27,27,0,1427.0
2516,2010-01-28,3,28,28,0,1464.0
2606,2010-01-29,4,29,29,0,1512.0
2696,2010-01-30,5,30,30,0,1551.0
2786,2010-01-31,6,31,31,0,1700.0
2876,2010-02-01,0,1,32,0,1564.0
2966,2010-02-02,1,2,33,0,1381.0
3056,2010-02-03,2,3,34,0,1494.0
3146,2010-02-04,3,4,35,0,1493.0
3236,2010-02-05,4,5,36,0,1431.0
3326,2010-02-06,5,6,37,0,1626.0
3416,2010-02-07,6,7,38,0,1702.0
3506,2010-02-08,0,8,39,0,1399.0
3596,2010-02-09,1,9,40,0,1453.0
3686,2010-02-10,2,10,41,0,1495.0
3776,2010-02-11,3,11,42,0,1405.0
3866,2010-02-12,4,12,43,0,1539.0
3956,2010-02-13,5,13,44,0,1596.0
4046,2010-02-14,6,14,45,1,1732.0
4136,2010-02-15,0,15,46,1,1322.0
4226,2010-02-16,1,16,47,1,1600.0
4316,2010-02-17,2,17,48,0,1501.0
4406,2010-02-18,3,18,49,0,1756.0
4496,2010-02-19,4,19,50,0,1802.0
4586,2010-02-20,5,20,51,0,1871.0
4676,2010-02-21,6,21,52,0,2046.0
4766,2010-02-22,0,22,53,0,1600.0
4856,2010-02-23,1,23,54,0,1381.0
4946,2010-02-24,2,24,55,0,1558.0
5036,2010-02-25,3,25,56,0,1502.0
5126,2010-02-26,4,26,57,0,1391.0
5216,2010-02-27,5,27,58,0,1626.0
5306,2010-02-28,6,28,59,0,1830.0
5396,2010-03-01,0,1,60,0,1426.0
5486,2010-03-02,1,2,61,0,1439.0
5576,2010-03-03,2,3,62,0,1430.0
5666,2010-03-04,3,4,63,0,1403.0
5756,2010-03-05,4,5,64,0,1480.0
5846,2010-03-06,5,6,65,0,1686.0
5936,2010-03-07,6,7,66,0,1760.0
6026,2010-03-08,0,8,67,0,1351.0
6116,2010-03-09,1,9,68,0,1668.0
6206,2010-03-10,2,10,69,0,1487.0
6296,2010-03-11,3,11,70,0,1368.0
6386,2010-03-12,4,12,71,0,1566.0
6476,2010-03-13,5,13,72,0,1558.0
6566,2010-03-14,6,14,73,0,1809.0
6656,2010-03-15,0,15,74,0,1339.0
6746,2010-03-16,1,16,75,0,1398.0
6836,2010-03-17,2,17,76,0,1435.0
6926,2010-03-18,3,18,77,0,1503.0
7016,2010-03-19,4,19,78,0,1591.0
7106,2010-03-20,5,20,79,0,1620.0
7196,2010-03-21,6,21,80,0,1879.0
7286,2010-03-22,0,22,81,0,1361.0
7376,2010-03-23,1,23,82,0,1390.0
7466,2010-03-24,2,24,83,0,1404.0
7556,2010-03-25,3,25,84,0,1502.0
7646,2010-03-26,4,26,85,0,1575.0
7736,2010-03-27,5,27,86,0,1700.0
7826,2010-03-28,6,28,87,0,1792.0
7916,2010-03-29,0,29,88,0,1360.0
8006,2010-03-30,1,30,89,0,1589.0
8096,2010-03-31,2,31,90,0,1389.0
8186,2010-04-01,3,1,91,0,1397.0
8276,2010-04-02,4,2,92,1,1463.0
8366,2010-04-03,5,3,93,0,1570.0
8456,2010-04-04,6,4,94,0,1940.0
8546,2010-04-05,0,5,95,0,1508.0
8636,2010-04-06,1,6,96,0,1616.0
8726,2010-04-07,2,7,97,0,1632.0
8816,2010-04-08,3,8,98,0,1657.0
8906,2010-04-09,4,9,99,0,1633.0
8996,2010-04-10,5,10,100,0,1635.0
9086,2010-04-11,6,11,101,0,1863.0
9176,2010-04-12,0,12,102,0,1385.0
9266,2010-04-13,1,13,103,0,1463.0
9356,2010-04-14,2,14,104,0,1383.0
9446,2010-04-15,3,15,105,0,1399.0
9536,2010-04-16,4,16,106,0,1616.0
9626,2010-04-17,5,17,107,0,1695.0
9716,2010-04-18,6,18,108,0,1791.0
9806,2010-04-19,0,19,109,0,1564.0
9896,2010-04-20,1,20,110,0,1445.0
9986,2010-04-21,2,21,111,0,1362.0
10076,2010-04-22,3,22,112,0,1462.0
10166,2010-04-23,4,23,113,0,1477.0
10256,2010-04-24,5,24,114,0,1616.0
10346,2010-04-25,6,25,115,0,1750.0
10436,2010-04-26,0,26,116,0,1499.0
10526,2010-04-27,1,27,117,0,1282.0
10616,2010-04-28,2,28,118,0,1394.0
10706,2010-04-29,3,29,119,0,1430.0
10796,2010-04-30,4,30,120,0,1614.0
10886,2010-05-01,5,1,121,1,1448.0
10976,2010-05-02,6,2,122,0,1713.0
11066,2010-05-03,0,3,123,0,1423.0
11156,2010-05-04,1,4,124,0,1659.0
11246,2010-05-05,2,5,125,0,1451.0
11336,2010-05-06,3,6,126,0,1591.0
11426,2010-05-07,4,7,127,0,1619.0
11516,2010-05-08,5,8,128,0,1809.0
11606,2010-05-09,6,9,129,0,1852.0
11696,2010-05-10,0,10,130,0,1439.0
11786,2010-05-11,1,11,131,0,1325.0
11876,2010-05-12,2,12,132,0,1519.0
11966,2010-05-13,3,13,133,0,1386.0
12056,2010-05-14,4,14,134,0,1634.0
12146,2010-05-15,5,15,135,0,1738.0
12236,2010-05-16,6,16,136,0,1904.0
12326,2010-05-17,0,17,137,0,1588.0
12416,2010-05-18,1,18,138,0,1362.0
12506,2010-05-19,2,19,139,0,1360.0
12596,2010-05-20,3,20,140,0,1526.0
12686,2010-05-21,4,21,141,0,1540.0
12776,2010-05-22,5,22,142,0,1637.0
12866,2010-05-23,6,23,143,0,1811.0
12956,2010-05-24,0,24,144,0,1601.0
13046,2010-05-25,1,25,145,0,1379.0
13136,2010-05-26,2,26,146,0,1399.0
13226,2010-05-27,3,27,147,0,1396.0
13316,2010-05-28,4,28,148,1,1369.0
13406,2010-05-29,5,29,149,0,1511.0
13496,2010-05-30,6,30,150,0,1721.0
