id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
22,2010-01-01,4,1,1,1,1632.0
112,2010-01-02,5,2,2,0,1559.0
202,2010-01-03,6,3,3,0,1462.0
292,2010-01-04,0,4,4,0,1316.0
382,2010-01-05,1,5,5,0,1233.0
472,2010-01-06,2,6,6,1,1196.0
562,2010-01-07,3,7,7,0,1143.0
652,2010-01-08,4,8,8,0,1365.0
742,2010-01-09,5,9,9,0,1309.0
832,2010-01-10,6,10,10,0,1442.0
922,2010-01-11,0,11,11,0,1191.0
1012,2010-01-12,1,12,12,0,1117.0
1102,2010-01-13,2,13,13,0,1170.0
1192,2010-01-14,3,14,14,0,1108.0
1282,2010-01-15,4,15,15,0,1095.0
1372,2010-01-16,5,16,16,0,1142.0
1462,2010-01-17,6,17,17,0,1271.0
1552,2010-01-18,0,18,18,0,1044.0
1642,2010-01-19,1,19,19,0,1043.0
1732,2010-01-20,2,20,20,0,1041.0
1822,2010-01-21,3,21,21,0,1024.0
1912,2010-01-22,4,22,22,0,1175.0
2002,2010-01-23,5,23,23,0,1115.0
2092,2010-01-24,6,24,24,0,1440.0
2182,2010-01-25,0,25,25,0,1039.0
2272,2010-01-26,1,26,26,0,1066.0
2362,2010-01-27,2,27,27,0,1022.0
2452,2010-01-28,3,28,28,0,1067.0
2542,2010-01-29,4,29,29,0,1089.0
2632,2010-01-30,5,30,30,0,1256.0
2722,2010-01-31,6,31,31,0,1304.0
2812,2010-02-01,0,1,32,0,1026.0
2902,2010-02-02,1,2,33,0,980.0
2992,2010-02-03,2,3,34,0,1045.0
3082,2010-02-04,3,4,35,0,1089.0
3172,2010-02-05,4,5,36,0,1068.0
3262,2010-02-06,5,6,37,0,1114.0
3352,2010-02-07,6,7,38,0,1267.0
3442,2010-02-08,0,8,39,0,1067.0
3532,2010-02-09,1,9,40,0,1099.0
3622,2010-02-10,2,10,41,0,1045.0
3712,2010-02-11,3,11,42,0,1068.0
3802,2010-02-12,4,12,43,0,1155.0
3892,2010-02-13,5,13,44,0,1174.0
3982,2010-02-14,6,14,45,0,1282.0
4072,2010-02-15,0,15,46,0,1080.0
4162,2010-02-16,1,16,47,0,1022.0
4252,2010-02-17,2,17,48,0,1013.0
4342,2010-02-18,3,18,49,0,1049.0
4432,2010-02-19,4,19,50,0,1049.0
4522,2010-02-20,5,20,51,0,1263.0
4612,2010-02-21,6,21,52,0,1392.0
4702,2010-02-22,0,22,53,0,955.0
4792,2010-02-23,1,23,54,0,1125.0
4882,2010-02-24,2,24,55,0,1087.0
4972,2010-02-25,3,25,56,0,966.0
5062,2010-02-26,4,26,57,0,1185.0
5152,2010-02-27,5,27,58,0,1121.0
5242,2010-02-28,6,28,59,0,1300.0
5332,2010-03-01,0,1,60,0,1037.0
5422,2010-03-02,1,2,61,0,1042.0
5512,2010-03-03,2,3,62,0,1076.0
5602,2010-03-04,3,4,63,0,1026.0
5692,2010-03-05,4,5,64,0,1135.0
5782,2010-03-06,5,6,65,0,1229.0
5872,2010-03-07,6,7,66,0,1319.0
5962,2010-03-08,0,8,67,0,1157.0
6052,2010-03-09,1,9,68,0,1032.0
6142,2010-03-10,2,10,69,0,1051.0
6232,2010-03-11,3,11,70,0,1112.0
6322,2010-03-12,4,12,71,0,1170.0
6412,2010-03-13,5,13,72,0,1170.0
6502,2010-03-14,6,14,73,0,1249.0
6592,2010-03-15,0,15,74,0,1015.0
6682,2010-03-16,1,16,75,0,1006.0
6772,2010-03-17,2,17,76,0,985.0
6862,2010-03-18,3,18,77,0,1119.0
6952,2010-03-19,4,19,78,0,1203.0
7042,2010-03-20,5,20,79,0,1172.0
7132,2010-03-21,6,21,80,0,1313.0
7222,2010-03-22,0,22,81,0,1162.0
7312,2010-03-23,1,23,82,0,1174.0
7402,2010-03-24,2,24,83,0,1123.0
7492,2010-03-25,3,25,84,0,938.0
7582,2010-03-26,4,26,85,0,1173.0
7672,2010-03-27,5,27,86,0,1244.0
7762,2010-03-28,6,28,87,0,1378.0
7852,2010-03-29,0,29,88,0,1110.0
7942,2010-03-30,1,30,89,0,1082.0
8032,2010-03-31,2,31,90,0,1069.0
8122,2010-04-01,3,1,91,0,1023.0
8212,2010-04-02,4,2,92,1,1108.0
8302,2010-04-03,5,3,93,0,1028.0
8392,2010-04-04,6,4,94,1,1495.0
8482,2010-04-05,0,5,95,1,1034.0
8572,2010-04-06,1,6,96,0,1178.0
8662,2010-04-07,2,7,97,0,1330.0
8752,2010-04-08,3,8,98,0,1257.0
8842,2010-04-09,4,9,99,0,1293.0
8932,2010-04-10,5,10,100,0,1497.0
9022,2010-04-11,6,11,101,0,1335.0
9112,2010-04-12,0,12,102,0,1184.0
9202,2010-04-13,1,13,103,0,1077.0
9292,2010-04-14,2,14,104,0,1070.0
9382,2010-04-15,3,15,105,0,1185.0
9472,2010-04-16,4,16,106,0,1178.0
9562,2010-04-17,5,17,107,0,1204.0
9652,2010-04-18,6,18,108,0,1291.0
9742,2010-04-19,0,19,109,0,1071.0
9832,2010-04-20,1,20,110,0,950.0
9922,2010-04-21,2,21,111,0,994.0
10012,2010-04-22,3,22,112,0,1131.0
10102,2010-04-23,4,23,113,0,1201.0
10192,2010-04-24,5,24,114,0,1131.0
10282,2010-04-25,6,25,115,0,1460.0
10372,2010-04-26,0,26,116,0,1016.0
10462,2010-04-27,1,27,117,0,1097.0
10552,2010-04-28,2,28,118,0,1061.0
10642,2010-04-29,3,29,119,0,1025.0
10732,2010-04-30,4,30,120,0,1236.0
10822,2010-05-01,5,1,121,1,1280.0
10912,2010-05-02,6,2,122,0,1286.0
11002,2010-05-03,0,3,123,0,1186.0
11092,2010-05-04,1,4,124,0,1184.0
11182,2010-05-05,2,5,125,0,1190.0
11272,2010-05-06,3,6,126,0,1253.0
11362,2010-05-07,4,7,127,0,1284.0
11452,2010-05-08,5,8,128,0,1387.0
11542,2010-05-09,6,9,129,0,1383.0
11632,2010-05-10,0,10,130,0,1047.0
11722,2010-05-11,1,11,131,0,976.0
11812,2010-05-12,2,12,132,0,980.0
11902,2010-05-13,3,13,133,1,1136.0
11992,2010-05-14,4,14,134,0,1180.0
12082,2010-05-15,5,15,135,0,1261.0
12172,2010-05-16,6,16,136,0,1395.0
12262,2010-05-17,0,17,137,0,1084.0
12352,2010-05-18,1,18,138,0,1147.0
12442,2010-05-19,2,19,139,0,1091.0
12532,2010-05-20,3,20,140,0,1011.0
12622,2010-05-21,4,21,141,0,1067.0
12712,2010-05-22,5,22,142,0,1204.0
12802,2010-05-23,6,23,143,1,1396.0
12892,2010-05-24,0,24,144,0,1130.0
12982,2010-05-25,1,25,145,0,1052.0
13072,2010-05-26,2,26,146,0,1143.0
13162,2010-05-27,3,27,147,0,1120.0
13252,2010-05-28,4,28,148,0,1290.0
13342,2010-05-29,5,29,149,0,1290.0
13432,2010-05-30,6,30,150,0,1363.0
13522,2010-05-31,0,31,151,0,1073.0
13612,2010-06-01,1,1,152,0,1142.0
13702,2010-06-02,2,2,153,0,1099.0
13792,2010-06-03,3,3,154,0,1022.0
13882,2010-06-04,4,4,155,0,1124.0
13972,2010-06-05,5,5,156,0,1255.0
14062,2010-06-06,6,6,157,0,1374.0
14152,2010-06-07,0,7,158,0,1098.0
14242,2010-06-08,1,8,159,0,1004.0
14332,2010-06-09,2,9,160,0,1022.0
14422,2010-06-10,3,10,161,0,1045.0
14512,2010-06-11,4,11,162,0,1162.0
14602,2010-06-12,5,12,163,0,1217.0
14692,2010-06-13,6,13,164,0,1268.0
14782,2010-06-14,0,14,165,0,984.0
14872,2010-06-15,1,15,166,0,1061.0
14962,2010-06-16,2,16,167,0,1152.0
15052,2010-06-17,3,17,168,0,1025.0
15142,2010-06-18,4,18,169,0,1123.0
15232,2010-06-19,5,19,170,0,1236.0
15322,2010-06-20,6,20,171,0,1307.0
15412,2010-06-21,0,21,172,0,1165.0
15502,2010-06-22,1,22,173,0,1128.0
15592,2010-06-23,2,23,174,0,1062.0
15682,2010-06-24,3,24,175,0,1045.0
15772,2010-06-25,4,25,176,1,1078.0
15862,2010-06-26,5,26,177,1,1237.0
15952,2010-06-27,6,27,178,0,1379.0
16042,2010-06-28,0,28,179,0,1154.0
16132,2010-06-29,1,29,180,0,1122.0
16222,2010-06-30,2,30,181,0,1128.0
16312,2010-07-01,3,1,182,0,1217.0
16402,2010-07-02,4,2,183,0,1234.0
16492,2010-07-03,5,3,184,0,1341.0
16582,2010-07-04,6,4,185,0,1480.0
16672,2010-07-05,0,5,186,0,1056.0
16762,2010-07-06,1,6,187,0,987.0
16852,2010-07-07,2,7,188,0,1030.0
16942,2010-07-08,3,8,189,0,984.0
17032,2010-07-09,4,9,190,0,1162.0
17122,2010-07-10,5,10,191,0,1230.0
17212,2010-07-11,6,11,192,0,1328.0
17302,2010-07-12,0,12,193,0,930.0
17392,2010-07-13,1,13,194,0,955.0
17482,2010-07-14,2,14,195,0,1074.0
17572,2010-07-15,3,15,196,0,1070.0
17662,2010-07-16,4,16,197,0,1195.0
17752,2010-07-17,5,17,198,0,1187.0
17842,2010-07-18,6,18,199,0,1191.0
17932,2010-07-19,0,19,200,0,1063.0
18022,2010-07-20,1,20,201,0,994.0
18112,2010-07-21,2,21,202,0,1037.0
18202,2010-07-22,3,22,203,0,1028.0
18292,2010-07-23,4,23,204,0,1133.0
18382,2010-07-24,5,24,205,0,1068.0
18472,2010-07-25,6,25,206,0,1256.0
18562,2010-07-26,0,26,207,0,1057.0
18652,2010-07-27,1,27,208,0,909.0
18742,2010-07-28,2,28,209,0,1042.0
18832,2010-07-29,3,29,210,0,1010.0
18922,2010-07-30,4,30,211,0,1080.0
19012,2010-07-31,5,31,212,0,1128.0
19102,2010-08-01,6,1,213,0,1257.0
19192,2010-08-02,0,2,214,0,1022.0
19282,2010-08-03,1,3,215,0,966.0
19372,2010-08-04,2,4,216,0,1028.0
19462,2010-08-05,3,5,217,0,1108.0
19552,2010-08-06,4,6,218,0,1050.0
19642,2010-08-07,5,7,219,0,1128.0
19732,2010-08-08,6,8,220,0,1243.0
19822,2010-08-09,0,9,221,0,977.0
19912,2010-08-10,1,10,222,0,999.0
20002,2010-08-11,2,11,223,0,997.0
20092,2010-08-12,3,12,224,0,1055.0
20182,2010-08-13,4,13,225,0,1118.0
20272,2010-08-14,5,14,226,0,1148.0
20362,2010-08-15,6,15,227,0,1271.0
20452,2010-08-16,0,16,228,0,1003.0
20542,2010-08-17,1,17,229,0,1018.0
20632,2010-08-18,2,18,230,0,1105.0
20722,2010-08-19,3,19,231,0,1027.0
20812,2010-08-20,4,20,232,0,1000.0
20902,2010-08-21,5,21,233,0,1126.0
