id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
60,2010-01-01,4,1,1,1,261.0
150,2010-01-02,5,2,2,0,274.0
240,2010-01-03,6,3,3,0,267.0
330,2010-01-04,0,4,4,0,228.0
420,2010-01-05,1,5,5,0,206.0
510,2010-01-06,2,6,6,0,205.0
600,2010-01-07,3,7,7,0,205.0
690,2010-01-08,4,8,8,0,200.0
780,2010-01-09,5,9,9,0,207.0
870,2010-01-10,6,10,10,0,209.0
960,2010-01-11,0,11,11,0,187.0
1050,2010-01-12,1,12,12,0,196.0
1140,2010-01-13,2,13,13,0,183.0
1230,2010-01-14,3,14,14,0,181.0
1320,2010-01-15,4,15,15,0,194.0
1410,2010-01-16,5,16,16,0,197.0
1500,2010-01-17,6,17,17,0,221.0
1590,2010-01-18,0,18,18,0,182.0
1680,2010-01-19,1,19,19,0,175.0
1770,2010-01-20,2,20,20,0,182.0
1860,2010-01-21,3,21,21,0,169.0
1950,2010-01-22,4,22,22,0,180.0
2040,2010-01-23,5,23,23,0,202.0
2130,2010-01-24,6,24,24,0,208.0
2220,2010-01-25,0,25,25,0,177.0
2310,2010-01-26,1,26,26,0,177.0
2400,2010-01-27,2,27,27,0,167.0
2490,2010-01-28,3,28,28,0,195.0
2580,2010-01-29,4,29,29,0,185.0
2670,2010-01-30,5,30,30,0,197.0
2760,2010-01-31,6,31,31,0,227.0
2850,2010-02-01,0,1,32,0,164.0
2940,2010-02-02,1,2,33,0,200.0
3030,2010-02-03,2,3,34,0,174.0
3120,2010-02-04,3,4,35,0,171.0
3210,2010-02-05,4,5,36,0,191.0
3300,2010-02-06,5,6,37,0,194.0
3390,2010-02-07,6,7,38,0,217.0
3480,2010-02-08,0,8,39,0,159.0
3570,2010-02-09,1,9,40,0,180.0
3660,2010-02-10,2,10,41,0,168.0
3750,2010-02-11,3,11,42,0,172.0
3840,2010-02-12,4,12,43,0,178.0
3930,2010-02-13,5,13,44,0,202.0
4020,2010-02-14,6,14,45,0,223.0
4110,2010-02-15,0,15,46,0,169.0
4200,2010-02-16,1,16,47,0,165.0
4290,2010-02-17,2,17,48,0,176.0
4380,2010-02-18,3,18,49,0,179.0
4470,2010-02-19,4,19,50,0,180.0
4560,2010-02-20,5,20,51,0,184.0
4650,2010-02-21,6,21,52,0,204.0
4740,2010-02-22,0,22,53,0,176.0
4830,2010-02-23,1,23,54,0,172.0
4920,2010-02-24,2,24,55,0,166.0
5010,2010-02-25,3,25,56,0,171.0
5100,2010-02-26,4,26,57,0,184.0
5190,2010-02-27,5,27,58,0,210.0
5280,2010-02-28,6,28,59,0,225.0
5370,2010-03-01,0,1,60,0,165.0
5460,2010-03-02,1,2,61,0,166.0
5550,2010-03-03,2,3,62,0,176.0
5640,2010-03-04,3,4,63,0,163.0
5730,2010-03-05,4,5,64,0,185.0
5820,2010-03-06,5,6,65,0,195.0
5910,2010-03-07,6,7,66,0,220.0
6000,2010-03-08,0,8,67,0,156.0
6090,2010-03-09,1,9,68,0,178.0
6180,2010-03-10,2,10,69,0,171.0
6270,2010-03-11,3,11,70,0,174.0
6360,2010-03-12,4,12,71,0,171.0
6450,2010-03-13,5,13,72,0,195.0
6540,2010-03-14,6,14,73,0,205.0
6630,2010-03-15,0,15,74,0,166.0
6720,2010-03-16,1,16,75,0,169.0
6810,2010-03-17,2,17,76,0,171.0
6900,2010-03-18,3,18,77,0,165.0
6990,2010-03-19,4,19,78,0,174.0
7080,2010-03-20,5,20,79,0,179.0
7170,2010-03-21,6,21,80,0,212.0
7260,2010-03-22,0,22,81,0,158.0
7350,2010-03-23,1,23,82,0,142.0
7440,2010-03-24,2,24,83,0,156.0
7530,2010-03-25,3,25,84,0,154.0
7620,2010-03-26,4,26,85,0,179.0
7710,2010-03-27,5,27,86,0,184.0
7800,2010-03-28,6,28,87,0,211.0
7890,2010-03-29,0,29,88,0,159.0
7980,2010-03-30,1,30,89,0,149.0
8070,2010-03-31,2,31,90,0,163.0
