id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
32,2010-01-01,4,1,1,1,627.0
122,2010-01-02,5,2,2,0,569.0
212,2010-01-03,6,3,3,0,593.0
302,2010-01-04,0,4,4,0,512.0
392,2010-01-05,1,5,5,0,446.0
482,2010-01-06,2,6,6,1,511.0
572,2010-01-07,3,7,7,0,446.0
662,2010-01-08,4,8,8,0,475.0
752,2010-01-09,5,9,9,0,460.0
842,2010-01-10,6,10,10,0,527.0
932,2010-01-11,0,11,11,0,436.0
1022,2010-01-12,1,12,12,0,422.0
1112,2010-01-13,2,13,13,0,440.0
1202,2010-01-14,3,14,14,0,464.0
1292,2010-01-15,4,15,15,0,425.0
1382,2010-01-16,5,16,16,0,430.0
1472,2010-01-17,6,17,17,0,485.0
1562,2010-01-18,0,18,18,0,430.0
1652,2010-01-19,1,19,19,0,403.0
1742,2010-01-20,2,20,20,0,421.0
1832,2010-01-21,3,21,21,0,408.0
1922,2010-01-22,4,22,22,0,432.0
2012,2010-01-23,5,23,23,0,427.0
2102,2010-01-24,6,24,24,0,531.0
2192,2010-01-25,0,25,25,0,426.0
2282,2010-01-26,1,26,26,0,388.0
2372,2010-01-27,2,27,27,0,440.0
2462,2010-01-28,3,28,28,0,417.0
2552,2010-01-29,4,29,29,0,429.0
2642,2010-01-30,5,30,30,0,483.0
2732,2010-01-31,6,31,31,0,547.0
2822,2010-02-01,0,1,32,0,436.0
2912,2010-02-02,1,2,33,0,378.0
3002,2010-02-03,2,3,34,0,374.0
3092,2010-02-04,3,4,35,0,418.0
3182,2010-02-05,4,5,36,0,467.0
3272,2010-02-06,5,6,37,0,439.0
3362,2010-02-07,6,7,38,0,486.0
3452,2010-02-08,0,8,39,0,402.0
3542,2010-02-09,1,9,40,0,395.0
3632,2010-02-10,2,10,41,0,415.0
3722,2010-02-11,3,11,42,0,429.0
3812,2010-02-12,4,12,43,0,438.0
3902,2010-02-13,5,13,44,0,466.0
3992,2010-02-14,6,14,45,0,495.0
4082,2010-02-15,0,15,46,0,386.0
4172,2010-02-16,1,16,47,0,396.0
4262,2010-02-17,2,17,48,0,387.0
4352,2010-02-18,3,18,49,0,434.0
4442,2010-02-19,4,19,50,0,491.0
4532,2010-02-20,5,20,51,0,468.0
4622,2010-02-21,6,21,52,0,535.0
4712,2010-02-22,0,22,53,0,398.0
4802,2010-02-23,1,23,54,0,420.0
4892,2010-02-24,2,24,55,0,431.0
4982,2010-02-25,3,25,56,0,384.0
5072,2010-02-26,4,26,57,0,428.0
5162,2010-02-27,5,27,58,0,440.0
5252,2010-02-28,6,28,59,0,515.0
5342,2010-03-01,0,1,60,0,425.0
5432,2010-03-02,1,2,61,0,425.0
5522,2010-03-03,2,3,62,0,399.0
5612,2010-03-04,3,4,63,0,387.0
5702,2010-03-05,4,5,64,0,413.0
5792,2010-03-06,5,6,65,0,433.0
5882,2010-03-07,6,7,66,0,481.0
5972,2010-03-08,0,8,67,0,402.0
6062,2010-03-09,1,9,68,0,436.0
6152,2010-03-10,2,10,69,0,416.0
6242,2010-03-11,3,11,70,0,452.0
6332,2010-03-12,4,12,71,0,427.0
6422,2010-03-13,5,13,72,0,464.0
6512,2010-03-14,6,14,73,0,551.0
6602,2010-03-15,0,15,74,0,425.0
6692,2010-03-16,1,16,75,0,399.0
6782,2010-03-17,2,17,76,0,413.0
6872,2010-03-18,3,18,77,0,408.0
6962,2010-03-19,4,19,78,0,397.0
7052,2010-03-20,5,20,79,0,471.0
7142,2010-03-21,6,21,80,0,507.0
7232,2010-03-22,0,22,81,0,433.0
7322,2010-03-23,1,23,82,0,395.0
7412,2010-03-24,2,24,83,0,429.0
7502,2010-03-25,3,25,84,0,378.0
