id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
83,2010-01-01,4,1,1,1,841.0
173,2010-01-02,5,2,2,0,781.0
263,2010-01-03,6,3,3,0,813.0
353,2010-01-04,0,4,4,0,602.0
443,2010-01-05,1,5,5,0,629.0
533,2010-01-06,2,6,6,0,673.0
623,2010-01-07,3,7,7,0,563.0
713,2010-01-08,4,8,8,0,602.0
803,2010-01-09,5,9,9,0,660.0
893,2010-01-10,6,10,10,0,696.0
983,2010-01-11,0,11,11,0,557.0
1073,2010-01-12,1,12,12,0,470.0
1163,2010-01-13,2,13,13,0,570.0
1253,2010-01-14,3,14,14,0,621.0
1343,2010-01-15,4,15,15,0,567.0
1433,2010-01-16,5,16,16,0,584.0
1523,2010-01-17,6,17,17,0,683.0
1613,2010-01-18,0,18,18,0,533.0
1703,2010-01-19,1,19,19,0,526.0
1793,2010-01-20,2,20,20,0,523.0
1883,2010-01-21,3,21,21,0,540.0
1973,2010-01-22,4,22,22,0,565.0
2063,2010-01-23,5,23,23,0,590.0
2153,2010-01-24,6,24,24,0,634.0
2243,2010-01-25,0,25,25,0,555.0
2333,2010-01-26,1,26,26,0,580.0
2423,2010-01-27,2,27,27,0,508.0
2513,2010-01-28,3,28,28,0,522.0
2603,2010-01-29,4,29,29,0,551.0
2693,2010-01-30,5,30,30,0,596.0
2783,2010-01-31,6,31,31,0,636.0
2873,2010-02-01,0,1,32,0,462.0
2963,2010-02-02,1,2,33,0,514.0
3053,2010-02-03,2,3,34,0,461.0
3143,2010-02-04,3,4,35,0,491.0
3233,2010-02-05,4,5,36,0,553.0
3323,2010-02-06,5,6,37,0,529.0
3413,2010-02-07,6,7,38,0,592.0
3503,2010-02-08,0,8,39,0,472.0
3593,2010-02-09,1,9,40,0,452.0
3683,2010-02-10,2,10,41,0,459.0
3773,2010-02-11,3,11,42,0,509.0
3863,2010-02-12,4,12,43,0,510.0
3953,2010-02-13,5,13,44,0,532.0
4043,2010-02-14,6,14,45,1,627.0
4133,2010-02-15,0,15,46,1,529.0
4223,2010-02-16,1,16,47,1,511.0
4313,2010-02-17,2,17,48,0,565.0
4403,2010-02-18,3,18,49,0,573.0
4493,2010-02-19,4,19,50,0,685.0
4583,2010-02-20,5,20,51,0,733.0
4673,2010-02-21,6,21,52,0,740.0
4763,2010-02-22,0,22,53,0,539.0
4853,2010-02-23,1,23,54,0,512.0
4943,2010-02-24,2,24,55,0,503.0
5033,2010-02-25,3,25,56,0,502.0
5123,2010-02-26,4,26,57,0,519.0
5213,2010-02-27,5,27,58,0,548.0
5303,2010-02-28,6,28,59,0,572.0
5393,2010-03-01,0,1,60,0,491.0
5483,2010-03-02,1,2,61,0,480.0
5573,2010-03-03,2,3,62,0,464.0
5663,2010-03-04,3,4,63,0,475.0
5753,2010-03-05,4,5,64,0,471.0
5843,2010-03-06,5,6,65,0,563.0
5933,2010-03-07,6,7,66,0,602.0
6023,2010-03-08,0,8,67,0,468.0
6113,2010-03-09,1,9,68,0,483.0
6203,2010-03-10,2,10,69,0,467.0
6293,2010-03-11,3,11,70,0,458.0
6383,2010-03-12,4,12,71,0,514.0
6473,2010-03-13,5,13,72,0,560.0
6563,2010-03-14,6,14,73,0,648.0
6653,2010-03-15,0,15,74,0,470.0
6743,2010-03-16,1,16,75,0,465.0
6833,2010-03-17,2,17,76,0,478.0
6923,2010-03-18,3,18,77,0,468.0
7013,2010-03-19,4,19,78,0,473.0
7103,2010-03-20,5,20,79,0,555.0
7193,2010-03-21,6,21,80,0,558.0
7283,2010-03-22,0,22,81,0,420.0
7373,2010-03-23,1,23,82,0,471.0
7463,2010-03-24,2,24,83,0,467.0
7553,2010-03-25,3,25,84,0,461.0
7643,2010-03-26,4,26,85,0,475.0
7733,2010-03-27,5,27,86,0,520.0
7823,2010-03-28,6,28,87,0,606.0
7913,2010-03-29,0,29,88,0,455.0
8003,2010-03-30,1,30,89,0,436.0
8093,2010-03-31,2,31,90,0,454.0
8183,2010-04-01,3,1,91,0,425.0
