id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
85,2010-01-01,4,1,1,1,317.0
175,2010-01-02,5,2,2,0,364.0
265,2010-01-03,6,3,3,0,388.0
355,2010-01-04,0,4,4,0,269.0
445,2010-01-05,1,5,5,0,264.0
535,2010-01-06,2,6,6,0,261.0
625,2010-01-07,3,7,7,0,260.0
715,2010-01-08,4,8,8,0,257.0
805,2010-01-09,5,9,9,0,277.0
895,2010-01-10,6,10,10,0,281.0
985,2010-01-11,0,11,11,0,231.0
1075,2010-01-12,1,12,12,0,216.0
1165,2010-01-13,2,13,13,0,231.0
1255,2010-01-14,3,14,14,0,250.0
1345,2010-01-15,4,15,15,0,235.0
1435,2010-01-16,5,16,16,0,253.0
1525,2010-01-17,6,17,17,0,293.0
1615,2010-01-18,0,18,18,0,240.0
1705,2010-01-19,1,19,19,0,247.0
1795,2010-01-20,2,20,20,0,233.0
1885,2010-01-21,3,21,21,0,220.0
1975,2010-01-22,4,22,22,0,240.0
2065,2010-01-23,5,23,23,0,262.0
2155,2010-01-24,6,24,24,0,275.0
2245,2010-01-25,0,25,25,0,244.0
2335,2010-01-26,1,26,26,0,217.0
2425,2010-01-27,2,27,27,0,225.0
2515,2010-01-28,3,28,28,0,241.0
2605,2010-01-29,4,29,29,0,245.0
2695,2010-01-30,5,30,30,0,246.0
2785,2010-01-31,6,31,31,0,305.0
2875,2010-02-01,0,1,32,0,221.0
2965,2010-02-02,1,2,33,0,236.0
3055,2010-02-03,2,3,34,0,239.0
3145,2010-02-04,3,4,35,0,194.0
3235,2010-02-05,4,5,36,0,231.0
3325,2010-02-06,5,6,37,0,265.0
3415,2010-02-07,6,7,38,0,259.0
3505,2010-02-08,0,8,39,0,238.0
3595,2010-02-09,1,9,40,0,225.0
3685,2010-02-10,2,10,41,0,214.0
3775,2010-02-11,3,11,42,0,245.0
3865,2010-02-12,4,12,43,0,240.0
3955,2010-02-13,5,13,44,0,260.0
4045,2010-02-14,6,14,45,1,285.0
4135,2010-02-15,0,15,46,1,225.0
4225,2010-02-16,1,16,47,1,243.0
4315,2010-02-17,2,17,48,0,245.0
4405,2010-02-18,3,18,49,0,246.0
4495,2010-02-19,4,19,50,0,298.0
4585,2010-02-20,5,20,51,0,321.0
4675,2010-02-21,6,21,52,0,322.0
4765,2010-02-22,0,22,53,0,255.0
4855,2010-02-23,1,23,54,0,221.0
4945,2010-02-24,2,24,55,0,223.0
