id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
19,2010-01-01,4,1,1,1,450.0
109,2010-01-02,5,2,2,0,440.0
199,2010-01-03,6,3,3,0,531.0
289,2010-01-04,0,4,4,0,399.0
379,2010-01-05,1,5,5,0,364.0
469,2010-01-06,2,6,6,1,372.0
559,2010-01-07,3,7,7,0,379.0
649,2010-01-08,4,8,8,0,392.0
739,2010-01-09,5,9,9,0,408.0
829,2010-01-10,6,10,10,0,462.0
919,2010-01-11,0,11,11,0,354.0
1009,2010-01-12,1,12,12,0,321.0
1099,2010-01-13,2,13,13,0,332.0
1189,2010-01-14,3,14,14,0,306.0
1279,2010-01-15,4,15,15,0,360.0
1369,2010-01-16,5,16,16,0,377.0
1459,2010-01-17,6,17,17,0,440.0
1549,2010-01-18,0,18,18,0,329.0
1639,2010-01-19,1,19,19,0,332.0
1729,2010-01-20,2,20,20,0,329.0
1819,2010-01-21,3,21,21,0,362.0
1909,2010-01-22,4,22,22,0,379.0
1999,2010-01-23,5,23,23,0,394.0
2089,2010-01-24,6,24,24,0,462.0
2179,2010-01-25,0,25,25,0,366.0
2269,2010-01-26,1,26,26,0,360.0
2359,2010-01-27,2,27,27,0,324.0
2449,2010-01-28,3,28,28,0,355.0
2539,2010-01-29,4,29,29,0,358.0
2629,2010-01-30,5,30,30,0,395.0
2719,2010-01-31,6,31,31,0,439.0
2809,2010-02-01,0,1,32,0,359.0
2899,2010-02-02,1,2,33,0,355.0
2989,2010-02-03,2,3,34,0,370.0
3079,2010-02-04,3,4,35,0,367.0
3169,2010-02-05,4,5,36,0,366.0
3259,2010-02-06,5,6,37,0,370.0
3349,2010-02-07,6,7,38,0,450.0
3439,2010-02-08,0,8,39,0,355.0
3529,2010-02-09,1,9,40,0,364.0
3619,2010-02-10,2,10,41,0,370.0
3709,2010-02-11,3,11,42,0,357.0
3799,2010-02-12,4,12,43,0,372.0
3889,2010-02-13,5,13,44,0,405.0
3979,2010-02-14,6,14,45,0,456.0
4069,2010-02-15,0,15,46,0,376.0
4159,2010-02-16,1,16,47,0,348.0
4249,2010-02-17,2,17,48,0,383.0
4339,2010-02-18,3,18,49,0,375.0
4429,2010-02-19,4,19,50,0,411.0
4519,2010-02-20,5,20,51,0,390.0
4609,2010-02-21,6,21,52,0,432.0
4699,2010-02-22,0,22,53,0,376.0
4789,2010-02-23,1,23,54,0,373.0
4879,2010-02-24,2,24,55,0,352.0
4969,2010-02-25,3,25,56,0,380.0
5059,2010-02-26,4,26,57,0,366.0
