id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
46,2010-01-01,4,1,1,1,20.0
136,2010-01-02,5,2,2,0,16.0
226,2010-01-03,6,3,3,0,19.0
316,2010-01-04,0,4,4,0,14.0
406,2010-01-05,1,5,5,0,15.0
496,2010-01-06,2,6,6,0,13.0
586,2010-01-07,3,7,7,0,13.0
676,2010-01-08,4,8,8,0,14.0
766,2010-01-09,5,9,9,0,15.0
856,2010-01-10,6,10,10,0,15.0
946,2010-01-11,0,11,11,0,12.0
1036,2010-01-12,1,12,12,0,13.0
1126,2010-01-13,2,13,13,0,11.0
1216,2010-01-14,3,14,14,0,12.0
1306,2010-01-15,4,15,15,0,12.0
1396,2010-01-16,5,16,16,0,13.0
1486,2010-01-17,6,17,17,0,14.0
1576,2010-01-18,0,18,18,0,12.0
1666,2010-01-19,1,19,19,0,11.0
1756,2010-01-20,2,20,20,0,12.0
1846,2010-01-21,3,21,21,0,12.0
1936,2010-01-22,4,22,22,0,12.0
2026,2010-01-23,5,23,23,0,13.0
2116,2010-01-24,6,24,24,0,15.0
2206,2010-01-25,0,25,25,0,12.0
2296,2010-01-26,1,26,26,0,11.0
2386,2010-01-27,2,27,27,0,12.0
2476,2010-01-28,3,28,28,0,12.0
2566,2010-01-29,4,29,29,0,12.0
2656,2010-01-30,5,30,30,0,14.0
2746,2010-01-31,6,31,31,0,15.0
2836,2010-02-01,0,1,32,0,11.0
2926,2010-02-02,1,2,33,0,12.0
3016,2010-02-03,2,3,34,0,12.0
3106,2010-02-04,3,4,35,0,11.0
3196,2010-02-05,4,5,36,0,13.0
3286,2010-02-06,5,6,37,0,14.0
3376,2010-02-07,6,7,38,0,15.0
3466,2010-02-08,0,8,39,0,12.0
3556,2010-02-09,1,9,40,0,12.0
3646,2010-02-10,2,10,41,0,11.0
3736,2010-02-11,3,11,42,0,11.0
3826,2010-02-12,4,12,43,0,13.0
3916,2010-02-13,5,13,44,0,14.0
4006,2010-02-14,6,14,45,0,16.0
4096,2010-02-15,0,15,46,0,12.0
4186,2010-02-16,1,16,47,0,12.0
4276,2010-02-17,2,17,48,0,12.0
4366,2010-02-18,3,18,49,0,12.0
4456,2010-02-19,4,19,50,0,12.0
4546,2010-02-20,5,20,51,0,14.0
4636,2010-02-21,6,21,52,0,15.0
4726,2010-02-22,0,22,53,0,11.0
4816,2010-02-23,1,23,54,0,11.0
4906,2010-02-24,2,24,55,0,13.0
4996,2010-02-25,3,25,56,0,11.0
5086,2010-02-26,4,26,57,0,12.0
5176,2010-02-27,5,27,58,0,13.0
5266,2010-02-28,6,28,59,0,15.0
5356,2010-03-01,0,1,60,0,12.0
5446,2010-03-02,1,2,61,0,12.0
5536,2010-03-03,2,3,62,0,10.0
5626,2010-03-04,3,4,63,0,12.0
5716,2010-03-05,4,5,64,0,13.0
5806,2010-03-06,5,6,65,0,14.0
5896,2010-03-07,6,7,66,0,15.0
5986,2010-03-08,0,8,67,0,11.0
6076,2010-03-09,1,9,68,0,12.0
6166,2010-03-10,2,10,69,0,12.0
6256,2010-03-11,3,11,70,0,12.0
6346,2010-03-12,4,12,71,0,12.0
6436,2010-03-13,5,13,72,0,14.0
6526,2010-03-14,6,14,73,0,16.0
6616,2010-03-15,0,15,74,0,11.0
6706,2010-03-16,1,16,75,0,11.0
6796,2010-03-17,2,17,76,0,12.0
6886,2010-03-18,3,18,77,0,11.0
6976,2010-03-19,4,19,78,0,13.0
7066,2010-03-20,5,20,79,0,14.0
7156,2010-03-21,6,21,80,0,15.0
7246,2010-03-22,0,22,81,0,13.0
7336,2010-03-23,1,23,82,0,11.0
7426,2010-03-24,2,24,83,0,13.0
7516,2010-03-25,3,25,84,0,12.0
7606,2010-03-26,4,26,85,0,13.0
7696,2010-03-27,5,27,86,0,13.0
7786,2010-03-28,6,28,87,0,13.0
7876,2010-03-29,0,29,88,0,11.0
7966,2010-03-30,1,30,89,0,12.0
8056,2010-03-31,2,31,90,0,11.0
8146,2010-04-01,3,1,91,0,13.0
8236,2010-04-02,4,2,92,1,12.0
8326,2010-04-03,5,3,93,0,14.0
8416,2010-04-04,6,4,94,0,16.0
8506,2010-04-05,0,5,95,1,13.0
8596,2010-04-06,1,6,96,0,12.0
8686,2010-04-07,2,7,97,0,12.0
8776,2010-04-08,3,8,98,0,13.0
8866,2010-04-09,4,9,99,0,15.0
8956,2010-04-10,5,10,100,0,16.0
9046,2010-04-11,6,11,101,0,15.0
9136,2010-04-12,0,12,102,0,12.0
9226,2010-04-13,1,13,103,0,11.0
9316,2010-04-14,2,14,104,0,11.0
9406,2010-04-15,3,15,105,0,11.0
9496,2010-04-16,4,16,106,0,13.0
9586,2010-04-17,5,17,107,0,13.0
9676,2010-04-18,6,18,108,0,15.0
9766,2010-04-19,0,19,109,0,11.0
