id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
35,2010-01-01,4,1,1,1,228.0
125,2010-01-02,5,2,2,0,226.0
215,2010-01-03,6,3,3,0,236.0
305,2010-01-04,0,4,4,0,187.0
395,2010-01-05,1,5,5,0,180.0
485,2010-01-06,2,6,6,1,165.0
575,2010-01-07,3,7,7,0,163.0
665,2010-01-08,4,8,8,0,171.0
755,2010-01-09,5,9,9,0,184.0
845,2010-01-10,6,10,10,0,192.0
935,2010-01-11,0,11,11,0,164.0
1025,2010-01-12,1,12,12,0,164.0
1115,2010-01-13,2,13,13,0,157.0
1205,2010-01-14,3,14,14,0,143.0
1295,2010-01-15,4,15,15,0,155.0
1385,2010-01-16,5,16,16,0,163.0
1475,2010-01-17,6,17,17,0,181.0
1565,2010-01-18,0,18,18,0,154.0
1655,2010-01-19,1,19,19,0,144.0
1745,2010-01-20,2,20,20,0,142.0
1835,2010-01-21,3,21,21,0,142.0
1925,2010-01-22,4,22,22,0,147.0
2015,2010-01-23,5,23,23,0,170.0
2105,2010-01-24,6,24,24,0,189.0
2195,2010-01-25,0,25,25,0,150.0
2285,2010-01-26,1,26,26,0,147.0
2375,2010-01-27,2,27,27,0,159.0
2465,2010-01-28,3,28,28,0,162.0
2555,2010-01-29,4,29,29,0,156.0
2645,2010-01-30,5,30,30,0,165.0
2735,2010-01-31,6,31,31,0,169.0
2825,2010-02-01,0,1,32,0,139.0
2915,2010-02-02,1,2,33,0,146.0
3005,2010-02-03,2,3,34,0,145.0
3095,2010-02-04,3,4,35,0,138.0
3185,2010-02-05,4,5,36,0,161.0
3275,2010-02-06,5,6,37,0,166.0
3365,2010-02-07,6,7,38,0,185.0
3455,2010-02-08,0,8,39,0,152.0
3545,2010-02-09,1,9,40,0,136.0
3635,2010-02-10,2,10,41,0,145.0
3725,2010-02-11,3,11,42,0,139.0
3815,2010-02-12,4,12,43,0,140.0
3905,2010-02-13,5,13,44,0,144.0
3995,2010-02-14,6,14,45,0,190.0
4085,2010-02-15,0,15,46,0,146.0
4175,2010-02-16,1,16,47,0,144.0
4265,2010-02-17,2,17,48,0,135.0
4355,2010-02-18,3,18,49,0,147.0
4445,2010-02-19,4,19,50,0,146.0
4535,2010-02-20,5,20,51,0,154.0
4625,2010-02-21,6,21,52,0,169.0
4715,2010-02-22,0,22,53,0,126.0
4805,2010-02-23,1,23,54,0,158.0
4895,2010-02-24,2,24,55,0,146.0
4985,2010-02-25,3,25,56,0,143.0
5075,2010-02-26,4,26,57,0,156.0
5165,2010-02-27,5,27,58,0,163.0
5255,2010-02-28,6,28,59,0,180.0
5345,2010-03-01,0,1,60,0,139.0
5435,2010-03-02,1,2,61,0,145.0
5525,2010-03-03,2,3,62,0,148.0
5615,2010-03-04,3,4,63,0,135.0
5705,2010-03-05,4,5,64,0,146.0
5795,2010-03-06,5,6,65,0,153.0
5885,2010-03-07,6,7,66,0,165.0
5975,2010-03-08,0,8,67,0,146.0
6065,2010-03-09,1,9,68,0,136.0
6155,2010-03-10,2,10,69,0,142.0
6245,2010-03-11,3,11,70,0,138.0
6335,2010-03-12,4,12,71,0,153.0
6425,2010-03-13,5,13,72,0,168.0
6515,2010-03-14,6,14,73,0,170.0
6605,2010-03-15,0,15,74,0,137.0
6695,2010-03-16,1,16,75,0,142.0
6785,2010-03-17,2,17,76,0,131.0
6875,2010-03-18,3,18,77,0,136.0
6965,2010-03-19,4,19,78,0,140.0
7055,2010-03-20,5,20,79,0,170.0
7145,2010-03-21,6,21,80,0,173.0
7235,2010-03-22,0,22,81,0,145.0
7325,2010-03-23,1,23,82,0,121.0
7415,2010-03-24,2,24,83,0,125.0
7505,2010-03-25,3,25,84,0,133.0
7595,2010-03-26,4,26,85,0,152.0
7685,2010-03-27,5,27,86,0,157.0
7775,2010-03-28,6,28,87,0,179.0
7865,2010-03-29,0,29,88,0,132.0
7955,2010-03-30,1,30,89,0,134.0
8045,2010-03-31,2,31,90,0,139.0
8135,2010-04-01,3,1,91,0,132.0
8225,2010-04-02,4,2,92,0,125.0
8315,2010-04-03,5,3,93,0,153.0
8405,2010-04-04,6,4,94,1,167.0
8495,2010-04-05,0,5,95,1,129.0
8585,2010-04-06,1,6,96,0,135.0
8675,2010-04-07,2,7,97,0,142.0
8765,2010-04-08,3,8,98,0,141.0
8855,2010-04-09,4,9,99,0,155.0
8945,2010-04-10,5,10,100,0,165.0
9035,2010-04-11,6,11,101,0,181.0
9125,2010-04-12,0,12,102,0,122.0
9215,2010-04-13,1,13,103,0,138.0
