id,date,country,store,product,num_sold
61,2010-01-01,Norway,Discount Stickers,Kaggle,1692.0
151,2010-01-02,Norway,Discount Stickers,Kaggle,1634.0
241,2010-01-03,Norway,Discount Stickers,Kaggle,1753.0
331,2010-01-04,Norway,Discount Stickers,Kaggle,1216.0
421,2010-01-05,Norway,Discount Stickers,Kaggle,1348.0
511,2010-01-06,Norway,Discount Stickers,Kaggle,1131.0
601,2010-01-07,Norway,Discount Stickers,Kaggle,1172.0
691,2010-01-08,Norway,Discount Stickers,Kaggle,1275.0
781,2010-01-09,Norway,Discount Stickers,Kaggle,1415.0
871,2010-01-10,Norway,Discount Stickers,Kaggle,1404.0
961,2010-01-11,Norway,Discount Stickers,Kaggle,1115.0
1051,2010-01-12,Norway,Discount Stickers,Kaggle,1140.0
1141,2010-01-13,Norway,Discount Stickers,Kaggle,1241.0
1231,2010-01-14,Norway,Discount Stickers,Kaggle,1102.0
1321,2010-01-15,Norway,Discount Stickers,Kaggle,1247.0
1411,2010-01-16,Norway,Discount Stickers,Kaggle,1143.0
1501,2010-01-17,Norway,Discount Stickers,Kaggle,1420.0
1591,2010-01-18,Norway,Discount Stickers,Kaggle,1116.0
1681,2010-01-19,Norway,Discount Stickers,Kaggle,1256.0
1771,2010-01-20,Norway,Discount Stickers,Kaggle,1117.0
1861,2010-01-21,Norway,Discount Stickers,Kaggle,1209.0
1951,2010-01-22,Norway,Discount Stickers,Kaggle,1141.0
2041,2010-01-23,Norway,Discount Stickers,Kaggle,1288.0
2131,2010-01-24,Norway,Discount Stickers,Kaggle,1288.0
2221,2010-01-25,Norway,Discount Stickers,Kaggle,1142.0
2311,2010-01-26,Norway,Discount Stickers,Kaggle,1108.0
2401,2010-01-27,Norway,Discount Stickers,Kaggle,1019.0
2491,2010-01-28,Norway,Discount Stickers,Kaggle,1147.0
2581,2010-01-29,Norway,Discount Stickers,Kaggle,1205.0
2671,2010-01-30,Norway,Discount Stickers,Kaggle,1320.0
2761,2010-01-31,Norway,Discount Stickers,Kaggle,1492.0
2851,2010-02-01,Norway,Discount Stickers,Kaggle,1085.0
2941,2010-02-02,Norway,Discount Stickers,Kaggle,1132.0
3031,2010-02-03,Norway,Discount Stickers,Kaggle,1122.0
3121,2010-02-04,Norway,Discount Stickers,Kaggle,1189.0
3211,2010-02-05,Norway,Discount Stickers,Kaggle,1132.0
3301,2010-02-06,Norway,Discount Stickers,Kaggle,1259.0
3391,2010-02-07,Norway,Discount Stickers,Kaggle,1291.0
3481,2010-02-08,Norway,Discount Stickers,Kaggle,1079.0
3571,2010-02-09,Norway,Discount Stickers,Kaggle,1085.0
3661,2010-02-10,Norway,Discount Stickers,Kaggle,1146.0
3751,2010-02-11,Norway,Discount Stickers,Kaggle,1081.0
3841,2010-02-12,Norway,Discount Stickers,Kaggle,1065.0
3931,2010-02-13,Norway,Discount Stickers,Kaggle,1225.0
4021,2010-02-14,Norway,Discount Stickers,Kaggle,1264.0
4111,2010-02-15,Norway,Discount Stickers,Kaggle,1127.0
4201,2010-02-16,Norway,Discount Stickers,Kaggle,1093.0
4291,2010-02-17,Norway,Discount Stickers,Kaggle,1153.0
4381,2010-02-18,Norway,Discount Stickers,Kaggle,1180.0
4471,2010-02-19,Norway,Discount Stickers,Kaggle,1245.0
4561,2010-02-20,Norway,Discount Stickers,Kaggle,1188.0
4651,2010-02-21,Norway,Discount Stickers,Kaggle,1346.0
4741,2010-02-22,Norway,Discount Stickers,Kaggle,1109.0
4831,2010-02-23,Norway,Discount Stickers,Kaggle,1063.0
4921,2010-02-24,Norway,Discount Stickers,Kaggle,1062.0
5011,2010-02-25,Norway,Discount Stickers,Kaggle,1147.0
5101,2010-02-26,Norway,Discount Stickers,Kaggle,1200.0
5191,2010-02-27,Norway,Discount Stickers,Kaggle,1188.0
5281,2010-02-28,Norway,Discount Stickers,Kaggle,1282.0
5371,2010-03-01,Norway,Discount Stickers,Kaggle,1249.0
5461,2010-03-02,Norway,Discount Stickers,Kaggle,1124.0
5551,2010-03-03,Norway,Discount Stickers,Kaggle,1115.0
5641,2010-03-04,Norway,Discount Stickers,Kaggle,1178.0
5731,2010-03-05,Norway,Discount Stickers,Kaggle,1112.0
5821,2010-03-06,Norway,Discount Stickers,Kaggle,1199.0
5911,2010-03-07,Norway,Discount Stickers,Kaggle,1397.0
6001,2010-03-08,Norway,Discount Stickers,Kaggle,1035.0
6091,2010-03-09,Norway,Discount Stickers,Kaggle,1154.0
6181,2010-03-10,Norway,Discount Stickers,Kaggle,1154.0
6271,2010-03-11,Norway,Discount Stickers,Kaggle,1099.0
6361,2010-03-12,Norway,Discount Stickers,Kaggle,1191.0
6451,2010-03-13,Norway,Discount Stickers,Kaggle,1220.0
6541,2010-03-14,Norway,Discount Stickers,Kaggle,1397.0
6631,2010-03-15,Norway,Discount Stickers,Kaggle,1227.0
6721,2010-03-16,Norway,Discount Stickers,Kaggle,1084.0
6811,2010-03-17,Norway,Discount Stickers,Kaggle,1209.0
6901,2010-03-18,Norway,Discount Stickers,Kaggle,1161.0
6991,2010-03-19,Norway,Discount Stickers,Kaggle,1024.0
7081,2010-03-20,Norway,Discount Stickers,Kaggle,1248.0
7171,2010-03-21,Norway,Discount Stickers,Kaggle,1320.0
7261,2010-03-22,Norway,Discount Stickers,Kaggle,1054.0
7351,2010-03-23,Norway,Discount Stickers,Kaggle,1087.0
7441,2010-03-24,Norway,Discount Stickers,Kaggle,1081.0
7531,2010-03-25,Norway,Discount Stickers,Kaggle,1134.0
7621,2010-03-26,Norway,Discount Stickers,Kaggle,1162.0
7711,2010-03-27,Norway,Discount Stickers,Kaggle,1271.0
7801,2010-03-28,Norway,Discount Stickers,Kaggle,1399.0
7891,2010-03-29,Norway,Discount Stickers,Kaggle,1095.0
7981,2010-03-30,Norway,Discount Stickers,Kaggle,1143.0
8071,2010-03-31,Norway,Discount Stickers,Kaggle,1040.0
8161,2010-04-01,Norway,Discount Stickers,Kaggle,1214.0
8251,2010-04-02,Norway,Discount Stickers,Kaggle,1342.0
8341,2010-04-03,Norway,Discount Stickers,Kaggle,1419.0
8431,2010-04-04,Norway,Discount Stickers,Kaggle,1568.0
8521,2010-04-05,Norway,Discount Stickers,Kaggle,1276.0
8611,2010-04-06,Norway,Discount Stickers,Kaggle,1259.0
8701,2010-04-07,Norway,Discount Stickers,Kaggle,1327.0
8791,2010-04-08,Norway,Discount Stickers,Kaggle,1453.0
8881,2010-04-09,Norway,Discount Stickers,Kaggle,1483.0
8971,2010-04-10,Norway,Discount Stickers,Kaggle,1361.0
9061,2010-04-11,Norway,Discount Stickers,Kaggle,1698.0
9151,2010-04-12,Norway,Discount Stickers,Kaggle,1196.0
9241,2010-04-13,Norway,Discount Stickers,Kaggle,1076.0
9331,2010-04-14,Norway,Discount Stickers,Kaggle,1097.0
9421,2010-04-15,Norway,Discount Stickers,Kaggle,1073.0
9511,2010-04-16,Norway,Discount Stickers,Kaggle,1223.0
9601,2010-04-17,Norway,Discount Stickers,Kaggle,1276.0
9691,2010-04-18,Norway,Discount Stickers,Kaggle,1275.0
9781,2010-04-19,Norway,Discount Stickers,Kaggle,1045.0
9871,2010-04-20,Norway,Discount Stickers,Kaggle,1060.0
9961,2010-04-21,Norway,Discount Stickers,Kaggle,1249.0
10051,2010-04-22,Norway,Discount Stickers,Kaggle,1146.0
10141,2010-04-23,Norway,Discount Stickers,Kaggle,1123.0
10231,2010-04-24,Norway,Discount Stickers,Kaggle,1410.0
10321,2010-04-25,Norway,Discount Stickers,Kaggle,1401.0
10411,2010-04-26,Norway,Discount Stickers,Kaggle,1085.0
10501,2010-04-27,Norway,Discount Stickers,Kaggle,1158.0
10591,2010-04-28,Norway,Discount Stickers,Kaggle,1147.0
10681,2010-04-29,Norway,Discount Stickers,Kaggle,1162.0
10771,2010-04-30,Norway,Discount Stickers,Kaggle,1156.0
10861,2010-05-01,Norway,Discount Stickers,Kaggle,1253.0
10951,2010-05-02,Norway,Discount Stickers,Kaggle,1368.0
11041,2010-05-03,Norway,Discount Stickers,Kaggle,1132.0
11131,2010-05-04,Norway,Discount Stickers,Kaggle,1262.0
11221,2010-05-05,Norway,Discount Stickers,Kaggle,1188.0
11311,2010-05-06,Norway,Discount Stickers,Kaggle,1212.0
11401,2010-05-07,Norway,Discount Stickers,Kaggle,1279.0
11491,2010-05-08,Norway,Discount Stickers,Kaggle,1304.0
11581,2010-05-09,Norway,Discount Stickers,Kaggle,1362.0
11671,2010-05-10,Norway,Discount Stickers,Kaggle,1040.0
11761,2010-05-11,Norway,Discount Stickers,Kaggle,1128.0
11851,2010-05-12,Norway,Discount Stickers,Kaggle,1111.0
11941,2010-05-13,Norway,Discount Stickers,Kaggle,1194.0
12031,2010-05-14,Norway,Discount Stickers,Kaggle,1217.0
12121,2010-05-15,Norway,Discount Stickers,Kaggle,1334.0
12211,2010-05-16,Norway,Discount Stickers,Kaggle,1483.0
12301,2010-05-17,Norway,Discount Stickers,Kaggle,1400.0
12391,2010-05-18,Norway,Discount Stickers,Kaggle,1348.0
12481,2010-05-19,Norway,Discount Stickers,Kaggle,1202.0
12571,2010-05-20,Norway,Discount Stickers,Kaggle,1277.0
12661,2010-05-21,Norway,Discount Stickers,Kaggle,1348.0
12751,2010-05-22,Norway,Discount Stickers,Kaggle,1432.0
12841,2010-05-23,Norway,Discount Stickers,Kaggle,1395.0
12931,2010-05-24,Norway,Discount Stickers,Kaggle,1299.0
13021,2010-05-25,Norway,Discount Stickers,Kaggle,1236.0
13111,2010-05-26,Norway,Discount Stickers,Kaggle,1140.0
