id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
88,2010-01-01,4,1,1,1,1045.0
178,2010-01-02,5,2,2,0,1010.0
268,2010-01-03,6,3,3,0,1040.0
358,2010-01-04,0,4,4,0,846.0
448,2010-01-05,1,5,5,0,770.0
538,2010-01-06,2,6,6,0,680.0
628,2010-01-07,3,7,7,0,743.0
718,2010-01-08,4,8,8,0,712.0
808,2010-01-09,5,9,9,0,717.0
898,2010-01-10,6,10,10,0,784.0
988,2010-01-11,0,11,11,0,685.0
1078,2010-01-12,1,12,12,0,663.0
1168,2010-01-13,2,13,13,0,658.0
1258,2010-01-14,3,14,14,0,585.0
1348,2010-01-15,4,15,15,0,638.0
1438,2010-01-16,5,16,16,0,719.0
1528,2010-01-17,6,17,17,0,775.0
1618,2010-01-18,0,18,18,0,599.0
1708,2010-01-19,1,19,19,0,665.0
1798,2010-01-20,2,20,20,0,642.0
1888,2010-01-21,3,21,21,0,614.0
1978,2010-01-22,4,22,22,0,757.0
2068,2010-01-23,5,23,23,0,687.0
2158,2010-01-24,6,24,24,0,716.0
2248,2010-01-25,0,25,25,0,660.0
2338,2010-01-26,1,26,26,0,554.0
2428,2010-01-27,2,27,27,0,639.0
2518,2010-01-28,3,28,28,0,636.0
2608,2010-01-29,4,29,29,0,571.0
2698,2010-01-30,5,30,30,0,642.0
2788,2010-01-31,6,31,31,0,741.0
2878,2010-02-01,0,1,32,0,626.0
2968,2010-02-02,1,2,33,0,624.0
3058,2010-02-03,2,3,34,0,577.0
3148,2010-02-04,3,4,35,0,565.0
3238,2010-02-05,4,5,36,0,617.0
3328,2010-02-06,5,6,37,0,682.0
3418,2010-02-07,6,7,38,0,729.0
3508,2010-02-08,0,8,39,0,545.0
3598,2010-02-09,1,9,40,0,559.0
3688,2010-02-10,2,10,41,0,599.0
3778,2010-02-11,3,11,42,0,607.0
3868,2010-02-12,4,12,43,0,637.0
3958,2010-02-13,5,13,44,0,693.0
4048,2010-02-14,6,14,45,1,733.0
4138,2010-02-15,0,15,46,1,625.0
4228,2010-02-16,1,16,47,1,646.0
4318,2010-02-17,2,17,48,0,659.0
4408,2010-02-18,3,18,49,0,663.0
4498,2010-02-19,4,19,50,0,758.0
4588,2010-02-20,5,20,51,0,804.0
4678,2010-02-21,6,21,52,0,850.0
4768,2010-02-22,0,22,53,0,584.0
4858,2010-02-23,1,23,54,0,591.0
4948,2010-02-24,2,24,55,0,577.0
5038,2010-02-25,3,25,56,0,538.0
5128,2010-02-26,4,26,57,0,560.0
5218,2010-02-27,5,27,58,0,615.0
5308,2010-02-28,6,28,59,0,750.0
5398,2010-03-01,0,1,60,0,587.0
5488,2010-03-02,1,2,61,0,593.0
5578,2010-03-03,2,3,62,0,574.0
5668,2010-03-04,3,4,63,0,550.0
5758,2010-03-05,4,5,64,0,625.0
5848,2010-03-06,5,6,65,0,643.0
5938,2010-03-07,6,7,66,0,706.0
6028,2010-03-08,0,8,67,0,615.0
6118,2010-03-09,1,9,68,0,525.0
6208,2010-03-10,2,10,69,0,583.0
6298,2010-03-11,3,11,70,0,552.0
6388,2010-03-12,4,12,71,0,630.0
6478,2010-03-13,5,13,72,0,661.0
6568,2010-03-14,6,14,73,0,727.0
6658,2010-03-15,0,15,74,0,578.0
6748,2010-03-16,1,16,75,0,546.0
6838,2010-03-17,2,17,76,0,583.0
6928,2010-03-18,3,18,77,0,545.0
7018,2010-03-19,4,19,78,0,618.0
7108,2010-03-20,5,20,79,0,624.0
7198,2010-03-21,6,21,80,0,642.0
7288,2010-03-22,0,22,81,0,540.0
7378,2010-03-23,1,23,82,0,541.0
7468,2010-03-24,2,24,83,0,564.0
7558,2010-03-25,3,25,84,0,585.0
7648,2010-03-26,4,26,85,0,563.0
7738,2010-03-27,5,27,86,0,573.0
7828,2010-03-28,6,28,87,0,630.0
7918,2010-03-29,0,29,88,0,595.0
8008,2010-03-30,1,30,89,0,560.0
8098,2010-03-31,2,31,90,0,548.0
8188,2010-04-01,3,1,91,0,552.0
8278,2010-04-02,4,2,92,1,586.0
8368,2010-04-03,5,3,93,0,637.0
8458,2010-04-04,6,4,94,0,679.0
8548,2010-04-05,0,5,95,0,581.0
8638,2010-04-06,1,6,96,0,597.0
8728,2010-04-07,2,7,97,0,553.0
8818,2010-04-08,3,8,98,0,584.0
8908,2010-04-09,4,9,99,0,661.0
8998,2010-04-10,5,10,100,0,647.0
9088,2010-04-11,6,11,101,0,701.0
9178,2010-04-12,0,12,102,0,544.0
9268,2010-04-13,1,13,103,0,559.0
9358,2010-04-14,2,14,104,0,553.0
9448,2010-04-15,3,15,105,0,563.0
9538,2010-04-16,4,16,106,0,582.0
9628,2010-04-17,5,17,107,0,684.0
9718,2010-04-18,6,18,108,0,716.0
9808,2010-04-19,0,19,109,0,582.0
9898,2010-04-20,1,20,110,0,572.0
9988,2010-04-21,2,21,111,0,556.0
10078,2010-04-22,3,22,112,0,560.0
10168,2010-04-23,4,23,113,0,612.0
10258,2010-04-24,5,24,114,0,637.0
10348,2010-04-25,6,25,115,0,674.0
10438,2010-04-26,0,26,116,0,660.0
10528,2010-04-27,1,27,117,0,581.0
10618,2010-04-28,2,28,118,0,538.0
10708,2010-04-29,3,29,119,0,529.0
10798,2010-04-30,4,30,120,0,585.0
10888,2010-05-01,5,1,121,1,685.0
10978,2010-05-02,6,2,122,0,761.0
11068,2010-05-03,0,3,123,0,614.0
11158,2010-05-04,1,4,124,0,654.0
11248,2010-05-05,2,5,125,0,609.0
11338,2010-05-06,3,6,126,0,595.0
11428,2010-05-07,4,7,127,0,689.0
11518,2010-05-08,5,8,128,0,760.0
11608,2010-05-09,6,9,129,0,698.0
11698,2010-05-10,0,10,130,0,629.0
11788,2010-05-11,1,11,131,0,542.0
11878,2010-05-12,2,12,132,0,621.0
11968,2010-05-13,3,13,133,0,603.0
12058,2010-05-14,4,14,134,0,571.0
12148,2010-05-15,5,15,135,0,681.0
12238,2010-05-16,6,16,136,0,737.0
12328,2010-05-17,0,17,137,0,637.0
12418,2010-05-18,1,18,138,0,590.0
12508,2010-05-19,2,19,139,0,630.0
12598,2010-05-20,3,20,140,0,635.0
12688,2010-05-21,4,21,141,0,596.0
12778,2010-05-22,5,22,142,0,726.0
12868,2010-05-23,6,23,143,0,681.0
12958,2010-05-24,0,24,144,0,650.0
13048,2010-05-25,1,25,145,0,677.0
13138,2010-05-26,2,26,146,0,635.0
13228,2010-05-27,3,27,147,0,600.0
13318,2010-05-28,4,28,148,1,621.0
13408,2010-05-29,5,29,149,0,693.0
13498,2010-05-30,6,30,150,0,752.0
13588,2010-05-31,0,31,151,0,634.0
13678,2010-06-01,1,1,152,0,649.0
13768,2010-06-02,2,2,153,0,670.0
13858,2010-06-03,3,3,154,0,647.0
13948,2010-06-04,4,4,155,0,659.0
14038,2010-06-05,5,5,156,0,687.0
14128,2010-06-06,6,6,157,0,766.0
14218,2010-06-07,0,7,158,0,657.0
14308,2010-06-08,1,8,159,0,685.0
14398,2010-06-09,2,9,160,0,649.0
14488,2010-06-10,3,10,161,0,597.0
14578,2010-06-11,4,11,162,0,719.0
14668,2010-06-12,5,12,163,0,732.0
14758,2010-06-13,6,13,164,0,900.0
14848,2010-06-14,0,14,165,0,666.0
14938,2010-06-15,1,15,166,0,667.0
15028,2010-06-16,2,16,167,0,637.0
15118,2010-06-17,3,17,168,0,591.0
15208,2010-06-18,4,18,169,0,723.0
15298,2010-06-19,5,19,170,0,759.0
15388,2010-06-20,6,20,171,0,773.0
15478,2010-06-21,0,21,172,0,649.0
15568,2010-06-22,1,22,173,0,697.0
15658,2010-06-23,2,23,174,0,715.0
15748,2010-06-24,3,24,175,0,639.0
15838,2010-06-25,4,25,176,0,678.0
15928,2010-06-26,5,26,177,0,798.0
16018,2010-06-27,6,27,178,0,789.0
16108,2010-06-28,0,28,179,0,684.0
16198,2010-06-29,1,29,180,0,694.0
16288,2010-06-30,2,30,181,0,691.0
16378,2010-07-01,3,1,182,0,672.0
16468,2010-07-02,4,2,183,0,758.0
16558,2010-07-03,5,3,184,0,754.0
16648,2010-07-04,6,4,185,0,888.0
16738,2010-07-05,0,5,186,0,731.0
16828,2010-07-06,1,6,187,0,687.0
16918,2010-07-07,2,7,188,0,666.0
17008,2010-07-08,3,8,189,0,674.0
17098,2010-07-09,4,9,190,0,738.0
17188,2010-07-10,5,10,191,0,815.0
17278,2010-07-11,6,11,192,0,901.0
17368,2010-07-12,0,12,193,0,635.0
17458,2010-07-13,1,13,194,0,649.0
17548,2010-07-14,2,14,195,0,716.0
17638,2010-07-15,3,15,196,0,688.0
17728,2010-07-16,4,16,197,0,773.0
17818,2010-07-17,5,17,198,0,802.0
17908,2010-07-18,6,18,199,0,881.0
17998,2010-07-19,0,19,200,0,791.0
18088,2010-07-20,1,20,201,0,793.0
18178,2010-07-21,2,21,202,0,767.0
18268,2010-07-22,3,22,203,0,707.0
18358,2010-07-23,4,23,204,0,738.0
18448,2010-07-24,5,24,205,0,833.0
18538,2010-07-25,6,25,206,0,922.0
18628,2010-07-26,0,26,207,0,713.0
18718,2010-07-27,1,27,208,0,723.0
18808,2010-07-28,2,28,209,0,704.0
18898,2010-07-29,3,29,210,0,705.0
18988,2010-07-30,4,30,211,0,788.0
19078,2010-07-31,5,31,212,0,916.0
19168,2010-08-01,6,1,213,0,911.0
19258,2010-08-02,0,2,214,0,795.0
19348,2010-08-03,1,3,215,0,770.0
19438,2010-08-04,2,4,216,0,806.0
19528,2010-08-05,3,5,217,0,744.0
19618,2010-08-06,4,6,218,0,833.0
19708,2010-08-07,5,7,219,0,832.0
19798,2010-08-08,6,8,220,0,960.0
19888,2010-08-09,0,9,221,1,757.0
19978,2010-08-10,1,10,222,0,757.0
20068,2010-08-11,2,11,223,0,833.0
20158,2010-08-12,3,12,224,0,734.0
20248,2010-08-13,4,13,225,0,866.0
20338,2010-08-14,5,14,226,0,950.0
20428,2010-08-15,6,15,227,0,963.0
20518,2010-08-16,0,16,228,0,818.0
20608,2010-08-17,1,17,229,0,821.0
20698,2010-08-18,2,18,230,0,816.0
20788,2010-08-19,3,19,231,0,861.0
20878,2010-08-20,4,20,232,0,868.0
20968,2010-08-21,5,21,233,0,857.0
21058,2010-08-22,6,22,234,0,997.0
21148,2010-08-23,0,23,235,0,773.0
21238,2010-08-24,1,24,236,0,807.0
21328,2010-08-25,2,25,237,0,825.0
21418,2010-08-26,3,26,238,0,780.0
21508,2010-08-27,4,27,239,0,881.0
21598,2010-08-28,5,28,240,0,846.0
21688,2010-08-29,6,29,241,0,961.0
21778,2010-08-30,0,30,242,0,803.0
21868,2010-08-31,1,31,243,0,878.0
21958,2010-09-01,2,1,244,0,809.0
22048,2010-09-02,3,2,245,0,831.0
22138,2010-09-03,4,3,246,0,868.0
22228,2010-09-04,5,4,247,0,915.0
22318,2010-09-05,6,5,248,0,1099.0
22408,2010-09-06,0,6,249,0,844.0
22498,2010-09-07,1,7,250,0,777.0
22588,2010-09-08,2,8,251,0,734.0
22678,2010-09-09,3,9,252,0,799.0
22768,2010-09-10,4,10,253,1,887.0
22858,2010-09-11,5,11,254,0,883.0
22948,2010-09-12,6,12,255,0,1123.0
23038,2010-09-13,0,13,256,0,842.0
23128,2010-09-14,1,14,257,0,853.0
