id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
75,2010-01-01,4,1,1,1,150.0
165,2010-01-02,5,2,2,0,146.0
255,2010-01-03,6,3,3,0,155.0
345,2010-01-04,0,4,4,0,123.0
435,2010-01-05,1,5,5,0,111.0
525,2010-01-06,2,6,6,0,107.0
615,2010-01-07,3,7,7,0,98.0
705,2010-01-08,4,8,8,0,117.0
795,2010-01-09,5,9,9,0,111.0
885,2010-01-10,6,10,10,0,121.0
975,2010-01-11,0,11,11,0,97.0
1065,2010-01-12,1,12,12,0,94.0
1155,2010-01-13,2,13,13,0,102.0
1245,2010-01-14,3,14,14,0,89.0
1335,2010-01-15,4,15,15,0,104.0
1425,2010-01-16,5,16,16,0,113.0
1515,2010-01-17,6,17,17,0,119.0
1605,2010-01-18,0,18,18,0,98.0
1695,2010-01-19,1,19,19,0,93.0
1785,2010-01-20,2,20,20,0,95.0
1875,2010-01-21,3,21,21,0,97.0
1965,2010-01-22,4,22,22,0,103.0
2055,2010-01-23,5,23,23,0,119.0
2145,2010-01-24,6,24,24,0,116.0
2235,2010-01-25,0,25,25,0,101.0
2325,2010-01-26,1,26,26,0,103.0
2415,2010-01-27,2,27,27,0,95.0
2505,2010-01-28,3,28,28,0,92.0
2595,2010-01-29,4,29,29,0,99.0
2685,2010-01-30,5,30,30,0,112.0
2775,2010-01-31,6,31,31,0,119.0
2865,2010-02-01,0,1,32,0,94.0
2955,2010-02-02,1,2,33,0,94.0
3045,2010-02-03,2,3,34,0,91.0
3135,2010-02-04,3,4,35,0,90.0
3225,2010-02-05,4,5,36,0,103.0
3315,2010-02-06,5,6,37,0,103.0
3405,2010-02-07,6,7,38,0,105.0
3495,2010-02-08,0,8,39,0,100.0
3585,2010-02-09,1,9,40,0,97.0
3675,2010-02-10,2,10,41,0,82.0
3765,2010-02-11,3,11,42,0,91.0
3855,2010-02-12,4,12,43,0,93.0
3945,2010-02-13,5,13,44,0,102.0
4035,2010-02-14,6,14,45,1,111.0
4125,2010-02-15,0,15,46,1,100.0
4215,2010-02-16,1,16,47,1,103.0
4305,2010-02-17,2,17,48,0,101.0
4395,2010-02-18,3,18,49,0,117.0
4485,2010-02-19,4,19,50,0,127.0
4575,2010-02-20,5,20,51,0,123.0
4665,2010-02-21,6,21,52,0,137.0
4755,2010-02-22,0,22,53,0,98.0
4845,2010-02-23,1,23,54,0,98.0
4935,2010-02-24,2,24,55,0,97.0
5025,2010-02-25,3,25,56,0,86.0
5115,2010-02-26,4,26,57,0,103.0
5205,2010-02-27,5,27,58,0,105.0
5295,2010-02-28,6,28,59,0,111.0
5385,2010-03-01,0,1,60,0,92.0
5475,2010-03-02,1,2,61,0,101.0
5565,2010-03-03,2,3,62,0,87.0
5655,2010-03-04,3,4,63,0,95.0
5745,2010-03-05,4,5,64,0,95.0
5835,2010-03-06,5,6,65,0,108.0
5925,2010-03-07,6,7,66,0,117.0
6015,2010-03-08,0,8,67,0,96.0
6105,2010-03-09,1,9,68,0,96.0
6195,2010-03-10,2,10,69,0,89.0
