id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
10,2010-01-01,4,1,1,1,375.0
100,2010-01-02,5,2,2,0,336.0
190,2010-01-03,6,3,3,0,338.0
280,2010-01-04,0,4,4,0,277.0
370,2010-01-05,1,5,5,0,287.0
460,2010-01-06,2,6,6,0,276.0
550,2010-01-07,3,7,7,0,240.0
640,2010-01-08,4,8,8,0,265.0
730,2010-01-09,5,9,9,0,274.0
820,2010-01-10,6,10,10,0,288.0
910,2010-01-11,0,11,11,0,242.0
1000,2010-01-12,1,12,12,0,243.0
1090,2010-01-13,2,13,13,0,215.0
1180,2010-01-14,3,14,14,0,225.0
1270,2010-01-15,4,15,15,0,232.0
1360,2010-01-16,5,16,16,0,254.0
1450,2010-01-17,6,17,17,0,293.0
1540,2010-01-18,0,18,18,0,232.0
1630,2010-01-19,1,19,19,0,239.0
1720,2010-01-20,2,20,20,0,253.0
1810,2010-01-21,3,21,21,0,232.0
1900,2010-01-22,4,22,22,0,261.0
1990,2010-01-23,5,23,23,0,254.0
2080,2010-01-24,6,24,24,0,313.0
2170,2010-01-25,0,25,25,0,238.0
2260,2010-01-26,1,26,26,0,252.0
2350,2010-01-27,2,27,27,0,224.0
2440,2010-01-28,3,28,28,0,242.0
2530,2010-01-29,4,29,29,0,265.0
2620,2010-01-30,5,30,30,0,260.0
2710,2010-01-31,6,31,31,0,269.0
2800,2010-02-01,0,1,32,0,218.0
2890,2010-02-02,1,2,33,0,227.0
2980,2010-02-03,2,3,34,0,239.0
3070,2010-02-04,3,4,35,0,242.0
3160,2010-02-05,4,5,36,0,241.0
3250,2010-02-06,5,6,37,0,239.0
3340,2010-02-07,6,7,38,0,284.0
3430,2010-02-08,0,8,39,0,216.0
3520,2010-02-09,1,9,40,0,220.0
3610,2010-02-10,2,10,41,0,234.0
3700,2010-02-11,3,11,42,0,220.0
3790,2010-02-12,4,12,43,0,231.0
3880,2010-02-13,5,13,44,0,270.0
3970,2010-02-14,6,14,45,0,271.0
4060,2010-02-15,0,15,46,0,232.0
4150,2010-02-16,1,16,47,0,205.0
4240,2010-02-17,2,17,48,0,200.0
4330,2010-02-18,3,18,49,0,235.0
4420,2010-02-19,4,19,50,0,245.0
4510,2010-02-20,5,20,51,0,234.0
4600,2010-02-21,6,21,52,0,255.0
4690,2010-02-22,0,22,53,0,209.0
4780,2010-02-23,1,23,54,0,231.0
4870,2010-02-24,2,24,55,0,230.0
4960,2010-02-25,3,25,56,0,231.0
5050,2010-02-26,4,26,57,0,242.0
5140,2010-02-27,5,27,58,0,258.0
5230,2010-02-28,6,28,59,0,264.0
5320,2010-03-01,0,1,60,0,219.0
5410,2010-03-02,1,2,61,0,233.0
5500,2010-03-03,2,3,62,0,219.0
5590,2010-03-04,3,4,63,0,230.0
5680,2010-03-05,4,5,64,0,247.0
5770,2010-03-06,5,6,65,0,283.0
5860,2010-03-07,6,7,66,0,258.0
5950,2010-03-08,0,8,67,0,208.0
6040,2010-03-09,1,9,68,0,218.0
6130,2010-03-10,2,10,69,0,214.0
6220,2010-03-11,3,11,70,0,233.0
6310,2010-03-12,4,12,71,0,208.0
6400,2010-03-13,5,13,72,0,264.0
6490,2010-03-14,6,14,73,0,291.0
6580,2010-03-15,0,15,74,0,201.0
6670,2010-03-16,1,16,75,0,218.0
6760,2010-03-17,2,17,76,0,215.0
6850,2010-03-18,3,18,77,0,215.0
6940,2010-03-19,4,19,78,0,230.0
7030,2010-03-20,5,20,79,0,216.0
7120,2010-03-21,6,21,80,0,248.0
7210,2010-03-22,0,22,81,0,207.0
7300,2010-03-23,1,23,82,0,221.0
7390,2010-03-24,2,24,83,0,227.0
7480,2010-03-25,3,25,84,0,225.0
7570,2010-03-26,4,26,85,0,226.0
7660,2010-03-27,5,27,86,0,230.0
7750,2010-03-28,6,28,87,0,266.0
7840,2010-03-29,0,29,88,0,222.0
7930,2010-03-30,1,30,89,0,221.0
8020,2010-03-31,2,31,90,0,200.0
8110,2010-04-01,3,1,91,0,
8200,2010-04-02,4,2,92,1,234.0
8290,2010-04-03,5,3,93,0,234.0
8380,2010-04-04,6,4,94,0,266.0
8470,2010-04-05,0,5,95,0,209.0
8560,2010-04-06,1,6,96,0,227.0
8650,2010-04-07,2,7,97,0,
8740,2010-04-08,3,8,98,0,217.0
8830,2010-04-09,4,9,99,0,213.0
8920,2010-04-10,5,10,100,0,241.0
9010,2010-04-11,6,11,101,0,251.0
9100,2010-04-12,0,12,102,0,215.0
9190,2010-04-13,1,13,103,0,207.0
9280,2010-04-14,2,14,104,0,200.0
9370,2010-04-15,3,15,105,0,213.0
9460,2010-04-16,4,16,106,0,210.0
9550,2010-04-17,5,17,107,0,221.0
9640,2010-04-18,6,18,108,0,281.0
9730,2010-04-19,0,19,109,0,201.0
9820,2010-04-20,1,20,110,0,207.0
