id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
50,2010-01-01,4,1,1,1,5.0
140,2010-01-02,5,2,2,0,5.0
230,2010-01-03,6,3,3,0,5.0
320,2010-01-04,0,4,4,0,
410,2010-01-05,1,5,5,0,
500,2010-01-06,2,6,6,0,
590,2010-01-07,3,7,7,0,
680,2010-01-08,4,8,8,0,
770,2010-01-09,5,9,9,0,
860,2010-01-10,6,10,10,0,5.0
950,2010-01-11,0,11,11,0,
1040,2010-01-12,1,12,12,0,
1130,2010-01-13,2,13,13,0,
1220,2010-01-14,3,14,14,0,
1310,2010-01-15,4,15,15,0,
1400,2010-01-16,5,16,16,0,
1490,2010-01-17,6,17,17,0,5.0
1580,2010-01-18,0,18,18,0,
1670,2010-01-19,1,19,19,0,
1760,2010-01-20,2,20,20,0,
1850,2010-01-21,3,21,21,0,
1940,2010-01-22,4,22,22,0,
2030,2010-01-23,5,23,23,0,
2120,2010-01-24,6,24,24,0,5.0
2210,2010-01-25,0,25,25,0,
2300,2010-01-26,1,26,26,0,
2390,2010-01-27,2,27,27,0,
2480,2010-01-28,3,28,28,0,
2570,2010-01-29,4,29,29,0,
2660,2010-01-30,5,30,30,0,
2750,2010-01-31,6,31,31,0,
2840,2010-02-01,0,1,32,0,
2930,2010-02-02,1,2,33,0,
3020,2010-02-03,2,3,34,0,
3110,2010-02-04,3,4,35,0,
3200,2010-02-05,4,5,36,0,
3290,2010-02-06,5,6,37,0,
3380,2010-02-07,6,7,38,0,
3470,2010-02-08,0,8,39,0,
3560,2010-02-09,1,9,40,0,
3650,2010-02-10,2,10,41,0,
3740,2010-02-11,3,11,42,0,
3830,2010-02-12,4,12,43,0,
3920,2010-02-13,5,13,44,0,
4010,2010-02-14,6,14,45,0,
4100,2010-02-15,0,15,46,0,
4190,2010-02-16,1,16,47,0,
4280,2010-02-17,2,17,48,0,
4370,2010-02-18,3,18,49,0,
4460,2010-02-19,4,19,50,0,
4550,2010-02-20,5,20,51,0,
4640,2010-02-21,6,21,52,0,5.0
4730,2010-02-22,0,22,53,0,
4820,2010-02-23,1,23,54,0,
4910,2010-02-24,2,24,55,0,
5000,2010-02-25,3,25,56,0,
5090,2010-02-26,4,26,57,0,
5180,2010-02-27,5,27,58,0,
5270,2010-02-28,6,28,59,0,
5360,2010-03-01,0,1,60,0,
5450,2010-03-02,1,2,61,0,
5540,2010-03-03,2,3,62,0,
5630,2010-03-04,3,4,63,0,
5720,2010-03-05,4,5,64,0,
5810,2010-03-06,5,6,65,0,
5900,2010-03-07,6,7,66,0,
5990,2010-03-08,0,8,67,0,
6080,2010-03-09,1,9,68,0,
6170,2010-03-10,2,10,69,0,
6260,2010-03-11,3,11,70,0,
6350,2010-03-12,4,12,71,0,
6440,2010-03-13,5,13,72,0,
6530,2010-03-14,6,14,73,0,
6620,2010-03-15,0,15,74,0,
6710,2010-03-16,1,16,75,0,
6800,2010-03-17,2,17,76,0,
6890,2010-03-18,3,18,77,0,
6980,2010-03-19,4,19,78,0,
7070,2010-03-20,5,20,79,0,
7160,2010-03-21,6,21,80,0,
7250,2010-03-22,0,22,81,0,
7340,2010-03-23,1,23,82,0,
7430,2010-03-24,2,24,83,0,
7520,2010-03-25,3,25,84,0,
7610,2010-03-26,4,26,85,0,
7700,2010-03-27,5,27,86,0,
7790,2010-03-28,6,28,87,0,
7880,2010-03-29,0,29,88,0,
7970,2010-03-30,1,30,89,0,
8060,2010-03-31,2,31,90,0,
8150,2010-04-01,3,1,91,0,
8240,2010-04-02,4,2,92,1,
8330,2010-04-03,5,3,93,0,
8420,2010-04-04,6,4,94,0,
8510,2010-04-05,0,5,95,1,
8600,2010-04-06,1,6,96,0,
8690,2010-04-07,2,7,97,0,
8780,2010-04-08,3,8,98,0,
8870,2010-04-09,4,9,99,0,
8960,2010-04-10,5,10,100,0,
9050,2010-04-11,6,11,101,0,
9140,2010-04-12,0,12,102,0,
9230,2010-04-13,1,13,103,0,
9320,2010-04-14,2,14,104,0,
9410,2010-04-15,3,15,105,0,
9500,2010-04-16,4,16,106,0,
9590,2010-04-17,5,17,107,0,
9680,2010-04-18,6,18,108,0,
9770,2010-04-19,0,19,109,0,
9860,2010-04-20,1,20,110,0,
9950,2010-04-21,2,21,111,0,
10040,2010-04-22,3,22,112,0,
10130,2010-04-23,4,23,113,0,
10220,2010-04-24,5,24,114,0,
10310,2010-04-25,6,25,115,0,
10400,2010-04-26,0,26,116,0,
10490,2010-04-27,1,27,117,0,
10580,2010-04-28,2,28,118,0,
10670,2010-04-29,3,29,119,0,
10760,2010-04-30,4,30,120,0,
10850,2010-05-01,5,1,121,1,
10940,2010-05-02,6,2,122,0,
11030,2010-05-03,0,3,123,0,
11120,2010-05-04,1,4,124,0,
11210,2010-05-05,2,5,125,0,
11300,2010-05-06,3,6,126,0,
11390,2010-05-07,4,7,127,0,
11480,2010-05-08,5,8,128,0,
11570,2010-05-09,6,9,129,0,
11660,2010-05-10,0,10,130,0,
11750,2010-05-11,1,11,131,0,
11840,2010-05-12,2,12,132,0,
11930,2010-05-13,3,13,133,0,
12020,2010-05-14,4,14,134,0,
12110,2010-05-15,5,15,135,0,
12200,2010-05-16,6,16,136,0,
12290,2010-05-17,0,17,137,0,
12380,2010-05-18,1,18,138,0,
12470,2010-05-19,2,19,139,0,
12560,2010-05-20,3,20,140,0,
12650,2010-05-21,4,21,141,0,
12740,2010-05-22,5,22,142,0,
12830,2010-05-23,6,23,143,0,
12920,2010-05-24,0,24,144,0,
13010,2010-05-25,1,25,145,0,
13100,2010-05-26,2,26,146,0,
13190,2010-05-27,3,27,147,0,
13280,2010-05-28,4,28,148,0,
13370,2010-05-29,5,29,149,0,
13460,2010-05-30,6,30,150,0,
13550,2010-05-31,0,31,151,0,
13640,2010-06-01,1,1,152,1,
13730,2010-06-02,2,2,153,0,
13820,2010-06-03,3,3,154,0,
13910,2010-06-04,4,4,155,0,
14000,2010-06-05,5,5,156,0,
14090,2010-06-06,6,6,157,0,
14180,2010-06-07,0,7,158,0,
14270,2010-06-08,1,8,159,0,
14360,2010-06-09,2,9,160,0,
14450,2010-06-10,3,10,161,0,
14540,2010-06-11,4,11,162,0,
14630,2010-06-12,5,12,163,0,
14720,2010-06-13,6,13,164,0,
14810,2010-06-14,0,14,165,0,
14900,2010-06-15,1,15,166,0,
14990,2010-06-16,2,16,167,0,
15080,2010-06-17,3,17,168,0,
15170,2010-06-18,4,18,169,0,
15260,2010-06-19,5,19,170,0,
15350,2010-06-20,6,20,171,0,
15440,2010-06-21,0,21,172,0,
15530,2010-06-22,1,22,173,0,
15620,2010-06-23,2,23,174,0,
15710,2010-06-24,3,24,175,0,
15800,2010-06-25,4,25,176,0,
15890,2010-06-26,5,26,177,0,
15980,2010-06-27,6,27,178,0,
16070,2010-06-28,0,28,179,0,
16160,2010-06-29,1,29,180,0,
16250,2010-06-30,2,30,181,0,
16340,2010-07-01,3,1,182,0,
16430,2010-07-02,4,2,183,0,
16520,2010-07-03,5,3,184,0,
16610,2010-07-04,6,4,185,0,
16700,2010-07-05,0,5,186,0,
16790,2010-07-06,1,6,187,0,
16880,2010-07-07,2,7,188,0,
16970,2010-07-08,3,8,189,0,
17060,2010-07-09,4,9,190,0,
17150,2010-07-10,5,10,191,0,
17240,2010-07-11,6,11,192,0,
17330,2010-07-12,0,12,193,0,
17420,2010-07-13,1,13,194,0,
17510,2010-07-14,2,14,195,0,
17600,2010-07-15,3,15,196,0,
17690,2010-07-16,4,16,197,0,
17780,2010-07-17,5,17,198,0,
17870,2010-07-18,6,18,199,0,
17960,2010-07-19,0,19,200,0,
18050,2010-07-20,1,20,201,0,
18140,2010-07-21,2,21,202,0,
18230,2010-07-22,3,22,203,0,
18320,2010-07-23,4,23,204,0,
18410,2010-07-24,5,24,205,0,
18500,2010-07-25,6,25,206,0,
18590,2010-07-26,0,26,207,0,
18680,2010-07-27,1,27,208,0,
18770,2010-07-28,2,28,209,0,
18860,2010-07-29,3,29,210,0,
18950,2010-07-30,4,30,211,0,
19040,2010-07-31,5,31,212,0,
19130,2010-08-01,6,1,213,0,
19220,2010-08-02,0,2,214,0,
19310,2010-08-03,1,3,215,0,
19400,2010-08-04,2,4,216,0,
19490,2010-08-05,3,5,217,0,
19580,2010-08-06,4,6,218,0,
19670,2010-08-07,5,7,219,0,
19760,2010-08-08,6,8,220,0,
19850,2010-08-09,0,9,221,0,
19940,2010-08-10,1,10,222,0,
20030,2010-08-11,2,11,223,0,
20120,2010-08-12,3,12,224,0,
20210,2010-08-13,4,13,225,0,
20300,2010-08-14,5,14,226,0,
20390,2010-08-15,6,15,227,0,
20480,2010-08-16,0,16,228,0,
20570,2010-08-17,1,17,229,0,
20660,2010-08-18,2,18,230,0,
20750,2010-08-19,3,19,231,0,
20840,2010-08-20,4,20,232,0,
20930,2010-08-21,5,21,233,0,
21020,2010-08-22,6,22,234,0,
21110,2010-08-23,0,23,235,0,
21200,2010-08-24,1,24,236,0,
21290,2010-08-25,2,25,237,0,
21380,2010-08-26,3,26,238,0,
21470,2010-08-27,4,27,239,0,
21560,2010-08-28,5,28,240,0,
21650,2010-08-29,6,29,241,0,
21740,2010-08-30,0,30,242,0,
21830,2010-08-31,1,31,243,0,
21920,2010-09-01,2,1,244,0,
22010,2010-09-02,3,2,245,0,
22100,2010-09-03,4,3,246,0,
22190,2010-09-04,5,4,247,0,
22280,2010-09-05,6,5,248,0,
22370,2010-09-06,0,6,249,0,
22460,2010-09-07,1,7,250,0,
22550,2010-09-08,2,8,251,0,
22640,2010-09-09,3,9,252,0,
22730,2010-09-10,4,10,253,0,
22820,2010-09-11,5,11,254,0,
22910,2010-09-12,6,12,255,0,
23000,2010-09-13,0,13,256,0,
23090,2010-09-14,1,14,257,0,
23180,2010-09-15,2,15,258,0,
23270,2010-09-16,3,16,259,0,
23360,2010-09-17,4,17,260,0,
23450,2010-09-18,5,18,261,0,
23540,2010-09-19,6,19,262,0,
23630,2010-09-20,0,20,263,0,
23720,2010-09-21,1,21,264,0,
23810,2010-09-22,2,22,265,0,
23900,2010-09-23,3,23,266,0,
23990,2010-09-24,4,24,267,0,
24080,2010-09-25,5,25,268,0,
24170,2010-09-26,6,26,269,0,
24260,2010-09-27,0,27,270,0,
24350,2010-09-28,1,28,271,0,
24440,2010-09-29,2,29,272,0,
24530,2010-09-30,3,30,273,0,
24620,2010-10-01,4,1,274,0,
24710,2010-10-02,5,2,275,0,
24800,2010-10-03,6,3,276,0,
24890,2010-10-04,0,4,277,0,
24980,2010-10-05,1,5,278,0,
25070,2010-10-06,2,6,279,0,
25160,2010-10-07,3,7,280,0,
25250,2010-10-08,4,8,281,0,
25340,2010-10-09,5,9,282,0,
25430,2010-10-10,6,10,283,0,
25520,2010-10-11,0,11,284,0,
25610,2010-10-12,1,12,285,0,
25700,2010-10-13,2,13,286,0,
25790,2010-10-14,3,14,287,0,
25880,2010-10-15,4,15,288,0,
25970,2010-10-16,5,16,289,0,
26060,2010-10-17,6,17,290,0,
26150,2010-10-18,0,18,291,0,
26240,2010-10-19,1,19,292,0,
