id,date,country,store,product,num_sold
34,2010-01-01,Italy,Discount Stickers,Kerneler Dark Mode,406.0
124,2010-01-02,Italy,Discount Stickers,Kerneler Dark Mode,374.0
214,2010-01-03,Italy,Discount Stickers,Kerneler Dark Mode,398.0
304,2010-01-04,Italy,Discount Stickers,Kerneler Dark Mode,293.0
394,2010-01-05,Italy,Discount Stickers,Kerneler Dark Mode,285.0
484,2010-01-06,Italy,Discount Stickers,Kerneler Dark Mode,297.0
574,2010-01-07,Italy,Discount Stickers,Kerneler Dark Mode,264.0
664,2010-01-08,Italy,Discount Stickers,Kerneler Dark Mode,304.0
754,2010-01-09,Italy,Discount Stickers,Kerneler Dark Mode,313.0
844,2010-01-10,Italy,Discount Stickers,Kerneler Dark Mode,317.0
934,2010-01-11,Italy,Discount Stickers,Kerneler Dark Mode,305.0
1024,2010-01-12,Italy,Discount Stickers,Kerneler Dark Mode,287.0
1114,2010-01-13,Italy,Discount Stickers,Kerneler Dark Mode,285.0
1204,2010-01-14,Italy,Discount Stickers,Kerneler Dark Mode,274.0
1294,2010-01-15,Italy,Discount Stickers,Kerneler Dark Mode,263.0
1384,2010-01-16,Italy,Discount Stickers,Kerneler Dark Mode,326.0
1474,2010-01-17,Italy,Discount Stickers,Kerneler Dark Mode,306.0
1564,2010-01-18,Italy,Discount Stickers,Kerneler Dark Mode,248.0
1654,2010-01-19,Italy,Discount Stickers,Kerneler Dark Mode,250.0
1744,2010-01-20,Italy,Discount Stickers,Kerneler Dark Mode,248.0
1834,2010-01-21,Italy,Discount Stickers,Kerneler Dark Mode,278.0
1924,2010-01-22,Italy,Discount Stickers,Kerneler Dark Mode,292.0
2014,2010-01-23,Italy,Discount Stickers,Kerneler Dark Mode,293.0
2104,2010-01-24,Italy,Discount Stickers,Kerneler Dark Mode,306.0
2194,2010-01-25,Italy,Discount Stickers,Kerneler Dark Mode,246.0
2284,2010-01-26,Italy,Discount Stickers,Kerneler Dark Mode,267.0
