id,date,country,store,product,num_sold
37,2010-01-01,Italy,Stickers for Less,Kaggle Tiers,1281.0
127,2010-01-02,Italy,Stickers for Less,Kaggle Tiers,1072.0
217,2010-01-03,Italy,Stickers for Less,Kaggle Tiers,1318.0
307,2010-01-04,Italy,Stickers for Less,Kaggle Tiers,1009.0
397,2010-01-05,Italy,Stickers for Less,Kaggle Tiers,1036.0
487,2010-01-06,Italy,Stickers for Less,Kaggle Tiers,1053.0
577,2010-01-07,Italy,Stickers for Less,Kaggle Tiers,916.0
667,2010-01-08,Italy,Stickers for Less,Kaggle Tiers,997.0
757,2010-01-09,Italy,Stickers for Less,Kaggle Tiers,987.0
847,2010-01-10,Italy,Stickers for Less,Kaggle Tiers,1129.0
937,2010-01-11,Italy,Stickers for Less,Kaggle Tiers,852.0
1027,2010-01-12,Italy,Stickers for Less,Kaggle Tiers,878.0
1117,2010-01-13,Italy,Stickers for Less,Kaggle Tiers,838.0
1207,2010-01-14,Italy,Stickers for Less,Kaggle Tiers,854.0
1297,2010-01-15,Italy,Stickers for Less,Kaggle Tiers,871.0
1387,2010-01-16,Italy,Stickers for Less,Kaggle Tiers,965.0
1477,2010-01-17,Italy,Stickers for Less,Kaggle Tiers,1067.0
1567,2010-01-18,Italy,Stickers for Less,Kaggle Tiers,869.0
1657,2010-01-19,Italy,Stickers for Less,Kaggle Tiers,906.0
1747,2010-01-20,Italy,Stickers for Less,Kaggle Tiers,868.0
1837,2010-01-21,Italy,Stickers for Less,Kaggle Tiers,867.0
1927,2010-01-22,Italy,Stickers for Less,Kaggle Tiers,906.0
2017,2010-01-23,Italy,Stickers for Less,Kaggle Tiers,908.0
2107,2010-01-24,Italy,Stickers for Less,Kaggle Tiers,1069.0
2197,2010-01-25,Italy,Stickers for Less,Kaggle Tiers,860.0
2287,2010-01-26,Italy,Stickers for Less,Kaggle Tiers,844.0
2377,2010-01-27,Italy,Stickers for Less,Kaggle Tiers,918.0
2467,2010-01-28,Italy,Stickers for Less,Kaggle Tiers,916.0
2557,2010-01-29,Italy,Stickers for Less,Kaggle Tiers,825.0
2647,2010-01-30,Italy,Stickers for Less,Kaggle Tiers,828.0
2737,2010-01-31,Italy,Stickers for Less,Kaggle Tiers,1065.0
2827,2010-02-01,Italy,Stickers for Less,Kaggle Tiers,834.0
2917,2010-02-02,Italy,Stickers for Less,Kaggle Tiers,786.0
3007,2010-02-03,Italy,Stickers for Less,Kaggle Tiers,788.0
3097,2010-02-04,Italy,Stickers for Less,Kaggle Tiers,903.0
3187,2010-02-05,Italy,Stickers for Less,Kaggle Tiers,882.0
3277,2010-02-06,Italy,Stickers for Less,Kaggle Tiers,901.0
3367,2010-02-07,Italy,Stickers for Less,Kaggle Tiers,1056.0
3457,2010-02-08,Italy,Stickers for Less,Kaggle Tiers,790.0
3547,2010-02-09,Italy,Stickers for Less,Kaggle Tiers,741.0
3637,2010-02-10,Italy,Stickers for Less,Kaggle Tiers,724.0
3727,2010-02-11,Italy,Stickers for Less,Kaggle Tiers,848.0
3817,2010-02-12,Italy,Stickers for Less,Kaggle Tiers,899.0
3907,2010-02-13,Italy,Stickers for Less,Kaggle Tiers,971.0
3997,2010-02-14,Italy,Stickers for Less,Kaggle Tiers,973.0
4087,2010-02-15,Italy,Stickers for Less,Kaggle Tiers,809.0
4177,2010-02-16,Italy,Stickers for Less,Kaggle Tiers,799.0
4267,2010-02-17,Italy,Stickers for Less,Kaggle Tiers,809.0
4357,2010-02-18,Italy,Stickers for Less,Kaggle Tiers,887.0
4447,2010-02-19,Italy,Stickers for Less,Kaggle Tiers,986.0
4537,2010-02-20,Italy,Stickers for Less,Kaggle Tiers,922.0
