id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
1,2010-01-01,4,1,1,1,973.0
91,2010-01-02,5,2,2,0,881.0
181,2010-01-03,6,3,3,0,1003.0
271,2010-01-04,0,4,4,0,744.0
361,2010-01-05,1,5,5,0,707.0
451,2010-01-06,2,6,6,0,706.0
541,2010-01-07,3,7,7,0,750.0
631,2010-01-08,4,8,8,0,700.0
721,2010-01-09,5,9,9,0,705.0
811,2010-01-10,6,10,10,0,745.0
901,2010-01-11,0,11,11,0,632.0
991,2010-01-12,1,12,12,0,577.0
1081,2010-01-13,2,13,13,0,549.0
1171,2010-01-14,3,14,14,0,593.0
1261,2010-01-15,4,15,15,0,661.0
1351,2010-01-16,5,16,16,0,631.0
1441,2010-01-17,6,17,17,0,727.0
1531,2010-01-18,0,18,18,0,594.0
1621,2010-01-19,1,19,19,0,591.0
1711,2010-01-20,2,20,20,0,602.0
1801,2010-01-21,3,21,21,0,623.0
1891,2010-01-22,4,22,22,0,706.0
1981,2010-01-23,5,23,23,0,627.0
2071,2010-01-24,6,24,24,0,811.0
2161,2010-01-25,0,25,25,0,649.0
2251,2010-01-26,1,26,26,0,603.0
2341,2010-01-27,2,27,27,0,559.0
2431,2010-01-28,3,28,28,0,622.0
2521,2010-01-29,4,29,29,0,654.0
2611,2010-01-30,5,30,30,0,620.0
2701,2010-01-31,6,31,31,0,734.0
2791,2010-02-01,0,1,32,0,659.0
2881,2010-02-02,1,2,33,0,668.0
2971,2010-02-03,2,3,34,0,588.0
3061,2010-02-04,3,4,35,0,647.0
3151,2010-02-05,4,5,36,0,612.0
3241,2010-02-06,5,6,37,0,650.0
3331,2010-02-07,6,7,38,0,822.0
3421,2010-02-08,0,8,39,0,510.0
3511,2010-02-09,1,9,40,0,619.0
3601,2010-02-10,2,10,41,0,594.0
3691,2010-02-11,3,11,42,0,603.0
3781,2010-02-12,4,12,43,0,566.0
3871,2010-02-13,5,13,44,0,691.0
3961,2010-02-14,6,14,45,0,801.0
4051,2010-02-15,0,15,46,0,602.0
4141,2010-02-16,1,16,47,0,612.0
4231,2010-02-17,2,17,48,0,601.0
4321,2010-02-18,3,18,49,0,633.0
4411,2010-02-19,4,19,50,0,612.0
4501,2010-02-20,5,20,51,0,674.0
4591,2010-02-21,6,21,52,0,776.0
4681,2010-02-22,0,22,53,0,659.0
4771,2010-02-23,1,23,54,0,590.0
4861,2010-02-24,2,24,55,0,591.0
4951,2010-02-25,3,25,56,0,621.0
5041,2010-02-26,4,26,57,0,618.0
5131,2010-02-27,5,27,58,0,647.0
5221,2010-02-28,6,28,59,0,702.0
5311,2010-03-01,0,1,60,0,592.0
5401,2010-03-02,1,2,61,0,552.0
5491,2010-03-03,2,3,62,0,636.0
5581,2010-03-04,3,4,63,0,596.0
5671,2010-03-05,4,5,64,0,645.0
5761,2010-03-06,5,6,65,0,705.0
5851,2010-03-07,6,7,66,0,778.0
5941,2010-03-08,0,8,67,0,602.0
6031,2010-03-09,1,9,68,0,580.0
6121,2010-03-10,2,10,69,0,574.0
6211,2010-03-11,3,11,70,0,595.0
6301,2010-03-12,4,12,71,0,765.0
6391,2010-03-13,5,13,72,0,664.0
6481,2010-03-14,6,14,73,0,751.0
6571,2010-03-15,0,15,74,0,601.0
6661,2010-03-16,1,16,75,0,663.0
6751,2010-03-17,2,17,76,0,619.0
6841,2010-03-18,3,18,77,0,527.0
6931,2010-03-19,4,19,78,0,608.0
7021,2010-03-20,5,20,79,0,714.0
7111,2010-03-21,6,21,80,0,739.0
7201,2010-03-22,0,22,81,0,624.0
7291,2010-03-23,1,23,82,0,563.0
7381,2010-03-24,2,24,83,0,628.0
7471,2010-03-25,3,25,84,0,674.0
7561,2010-03-26,4,26,85,0,625.0
7651,2010-03-27,5,27,86,0,663.0
7741,2010-03-28,6,28,87,0,717.0
7831,2010-03-29,0,29,88,0,602.0
7921,2010-03-30,1,30,89,0,588.0
8011,2010-03-31,2,31,90,0,598.0
8101,2010-04-01,3,1,91,0,571.0
8191,2010-04-02,4,2,92,1,597.0
8281,2010-04-03,5,3,93,0,697.0
8371,2010-04-04,6,4,94,0,681.0
8461,2010-04-05,0,5,95,0,608.0
8551,2010-04-06,1,6,96,0,595.0
8641,2010-04-07,2,7,97,0,606.0
8731,2010-04-08,3,8,98,0,590.0
8821,2010-04-09,4,9,99,0,686.0
8911,2010-04-10,5,10,100,0,684.0
9001,2010-04-11,6,11,101,0,782.0
9091,2010-04-12,0,12,102,0,613.0
9181,2010-04-13,1,13,103,0,600.0
9271,2010-04-14,2,14,104,0,613.0
9361,2010-04-15,3,15,105,0,555.0
9451,2010-04-16,4,16,106,0,649.0
9541,2010-04-17,5,17,107,0,706.0
9631,2010-04-18,6,18,108,0,697.0
9721,2010-04-19,0,19,109,0,603.0
9811,2010-04-20,1,20,110,0,598.0
9901,2010-04-21,2,21,111,0,642.0
9991,2010-04-22,3,22,112,0,590.0
10081,2010-04-23,4,23,113,0,664.0
10171,2010-04-24,5,24,114,0,705.0
10261,2010-04-25,6,25,115,0,705.0
10351,2010-04-26,0,26,116,0,619.0
10441,2010-04-27,1,27,117,0,584.0
10531,2010-04-28,2,28,118,0,627.0
10621,2010-04-29,3,29,119,0,623.0
10711,2010-04-30,4,30,120,0,633.0
10801,2010-05-01,5,1,121,0,659.0
10891,2010-05-02,6,2,122,0,733.0
10981,2010-05-03,0,3,123,0,600.0
11071,2010-05-04,1,4,124,0,602.0
11161,2010-05-05,2,5,125,0,646.0
11251,2010-05-06,3,6,126,0,636.0
11341,2010-05-07,4,7,127,0,645.0
11431,2010-05-08,5,8,128,0,684.0
11521,2010-05-09,6,9,129,0,742.0
11611,2010-05-10,0,10,130,0,594.0
11701,2010-05-11,1,11,131,0,642.0
11791,2010-05-12,2,12,132,0,606.0
11881,2010-05-13,3,13,133,0,598.0
11971,2010-05-14,4,14,134,0,691.0
12061,2010-05-15,5,15,135,0,723.0
12151,2010-05-16,6,16,136,0,754.0
12241,2010-05-17,0,17,137,0,568.0
12331,2010-05-18,1,18,138,0,685.0
12421,2010-05-19,2,19,139,0,637.0
12511,2010-05-20,3,20,140,0,593.0
12601,2010-05-21,4,21,141,0,642.0
12691,2010-05-22,5,22,142,0,669.0
12781,2010-05-23,6,23,143,0,785.0
12871,2010-05-24,0,24,144,0,600.0
12961,2010-05-25,1,25,145,0,622.0
13051,2010-05-26,2,26,146,0,686.0
13141,2010-05-27,3,27,147,0,610.0
13231,2010-05-28,4,28,148,0,642.0
13321,2010-05-29,5,29,149,0,650.0
13411,2010-05-30,6,30,150,0,761.0
13501,2010-05-31,0,31,151,0,635.0
13591,2010-06-01,1,1,152,0,611.0
13681,2010-06-02,2,2,153,0,604.0
13771,2010-06-03,3,3,154,0,618.0
13861,2010-06-04,4,4,155,0,673.0
13951,2010-06-05,5,5,156,0,643.0
14041,2010-06-06,6,6,157,0,775.0
14131,2010-06-07,0,7,158,0,628.0
14221,2010-06-08,1,8,159,0,576.0
14311,2010-06-09,2,9,160,0,598.0
14401,2010-06-10,3,10,161,0,618.0
14491,2010-06-11,4,11,162,0,654.0
14581,2010-06-12,5,12,163,0,695.0
14671,2010-06-13,6,13,164,0,791.0
14761,2010-06-14,0,14,165,0,611.0
14851,2010-06-15,1,15,166,0,626.0
14941,2010-06-16,2,16,167,0,639.0
15031,2010-06-17,3,17,168,0,580.0
15121,2010-06-18,4,18,169,0,700.0
15211,2010-06-19,5,19,170,0,720.0
15301,2010-06-20,6,20,171,0,755.0
15391,2010-06-21,0,21,172,0,587.0
15481,2010-06-22,1,22,173,0,635.0
15571,2010-06-23,2,23,174,0,625.0
15661,2010-06-24,3,24,175,0,622.0
15751,2010-06-25,4,25,176,0,658.0
15841,2010-06-26,5,26,177,0,608.0
15931,2010-06-27,6,27,178,0,792.0
16021,2010-06-28,0,28,179,0,603.0
16111,2010-06-29,1,29,180,0,610.0
16201,2010-06-30,2,30,181,0,627.0
16291,2010-07-01,3,1,182,1,584.0
16381,2010-07-02,4,2,183,0,610.0
16471,2010-07-03,5,3,184,0,699.0
16561,2010-07-04,6,4,185,0,855.0
16651,2010-07-05,0,5,186,0,705.0
16741,2010-07-06,1,6,187,0,723.0
16831,2010-07-07,2,7,188,0,637.0
16921,2010-07-08,3,8,189,0,578.0
17011,2010-07-09,4,9,190,0,676.0
17101,2010-07-10,5,10,191,0,781.0
17191,2010-07-11,6,11,192,0,698.0
17281,2010-07-12,0,12,193,0,583.0
17371,2010-07-13,1,13,194,0,624.0
17461,2010-07-14,2,14,195,0,615.0
17551,2010-07-15,3,15,196,0,622.0
17641,2010-07-16,4,16,197,0,675.0
17731,2010-07-17,5,17,198,0,716.0
17821,2010-07-18,6,18,199,0,705.0
17911,2010-07-19,0,19,200,0,609.0
18001,2010-07-20,1,20,201,0,595.0
18091,2010-07-21,2,21,202,0,589.0
18181,2010-07-22,3,22,203,0,623.0
18271,2010-07-23,4,23,204,0,640.0
18361,2010-07-24,5,24,205,0,754.0
18451,2010-07-25,6,25,206,0,727.0
18541,2010-07-26,0,26,207,0,631.0
18631,2010-07-27,1,27,208,0,521.0
18721,2010-07-28,2,28,209,0,593.0
18811,2010-07-29,3,29,210,0,627.0
18901,2010-07-30,4,30,211,0,621.0
18991,2010-07-31,5,31,212,0,663.0
19081,2010-08-01,6,1,213,0,732.0
19171,2010-08-02,0,2,214,0,618.0
19261,2010-08-03,1,3,215,0,620.0
19351,2010-08-04,2,4,216,0,591.0
19441,2010-08-05,3,5,217,0,606.0
19531,2010-08-06,4,6,218,0,611.0
19621,2010-08-07,5,7,219,0,720.0
19711,2010-08-08,6,8,220,0,800.0
19801,2010-08-09,0,9,221,0,607.0
19891,2010-08-10,1,10,222,0,609.0
19981,2010-08-11,2,11,223,0,680.0
20071,2010-08-12,3,12,224,0,615.0
20161,2010-08-13,4,13,225,0,636.0
20251,2010-08-14,5,14,226,0,694.0
20341,2010-08-15,6,15,227,0,790.0
20431,2010-08-16,0,16,228,0,617.0
20521,2010-08-17,1,17,229,0,595.0
20611,2010-08-18,2,18,230,0,591.0
20701,2010-08-19,3,19,231,0,654.0
20791,2010-08-20,4,20,232,0,638.0
20881,2010-08-21,5,21,233,0,687.0
20971,2010-08-22,6,22,234,0,803.0
21061,2010-08-23,0,23,235,0,660.0
21151,2010-08-24,1,24,236,0,582.0
21241,2010-08-25,2,25,237,0,630.0
21331,2010-08-26,3,26,238,0,616.0
21421,2010-08-27,4,27,239,0,626.0
21511,2010-08-28,5,28,240,0,720.0
21601,2010-08-29,6,29,241,0,814.0
21691,2010-08-30,0,30,242,0,635.0
21781,2010-08-31,1,31,243,0,596.0
21871,2010-09-01,2,1,244,0,564.0
21961,2010-09-02,3,2,245,0,585.0
22051,2010-09-03,4,3,246,0,695.0
22141,2010-09-04,5,4,247,0,663.0
