id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
55,2010-01-01,4,1,1,1,7.0
145,2010-01-02,5,2,2,0,6.0
235,2010-01-03,6,3,3,0,7.0
325,2010-01-04,0,4,4,0,5.0
415,2010-01-05,1,5,5,0,5.0
505,2010-01-06,2,6,6,0,
595,2010-01-07,3,7,7,0,
685,2010-01-08,4,8,8,0,5.0
775,2010-01-09,5,9,9,0,5.0
865,2010-01-10,6,10,10,0,5.0
955,2010-01-11,0,11,11,0,
1045,2010-01-12,1,12,12,0,
1135,2010-01-13,2,13,13,0,
1225,2010-01-14,3,14,14,0,
1315,2010-01-15,4,15,15,0,
1405,2010-01-16,5,16,16,0,5.0
1495,2010-01-17,6,17,17,0,6.0
1585,2010-01-18,0,18,18,0,
1675,2010-01-19,1,19,19,0,
1765,2010-01-20,2,20,20,0,
1855,2010-01-21,3,21,21,0,
1945,2010-01-22,4,22,22,0,
2035,2010-01-23,5,23,23,0,5.0
2125,2010-01-24,6,24,24,0,5.0
2215,2010-01-25,0,25,25,0,
2305,2010-01-26,1,26,26,0,
2395,2010-01-27,2,27,27,0,
2485,2010-01-28,3,28,28,0,
2575,2010-01-29,4,29,29,0,
2665,2010-01-30,5,30,30,0,5.0
2755,2010-01-31,6,31,31,0,5.0
2845,2010-02-01,0,1,32,0,
2935,2010-02-02,1,2,33,0,
3025,2010-02-03,2,3,34,0,
3115,2010-02-04,3,4,35,0,
3205,2010-02-05,4,5,36,0,
3295,2010-02-06,5,6,37,0,5.0
3385,2010-02-07,6,7,38,0,5.0
3475,2010-02-08,0,8,39,0,
3565,2010-02-09,1,9,40,0,
3655,2010-02-10,2,10,41,0,
3745,2010-02-11,3,11,42,0,
3835,2010-02-12,4,12,43,0,
3925,2010-02-13,5,13,44,0,5.0
4015,2010-02-14,6,14,45,0,5.0
4105,2010-02-15,0,15,46,0,
4195,2010-02-16,1,16,47,0,
4285,2010-02-17,2,17,48,0,
4375,2010-02-18,3,18,49,0,
4465,2010-02-19,4,19,50,0,
4555,2010-02-20,5,20,51,0,5.0
4645,2010-02-21,6,21,52,0,5.0
4735,2010-02-22,0,22,53,0,
4825,2010-02-23,1,23,54,0,
4915,2010-02-24,2,24,55,0,
5005,2010-02-25,3,25,56,0,
5095,2010-02-26,4,26,57,0,5.0
5185,2010-02-27,5,27,58,0,5.0
5275,2010-02-28,6,28,59,0,5.0
5365,2010-03-01,0,1,60,0,
5455,2010-03-02,1,2,61,0,
5545,2010-03-03,2,3,62,0,
5635,2010-03-04,3,4,63,0,
5725,2010-03-05,4,5,64,0,
5815,2010-03-06,5,6,65,0,5.0
5905,2010-03-07,6,7,66,0,5.0
5995,2010-03-08,0,8,67,0,
6085,2010-03-09,1,9,68,0,
