id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
72,2010-01-01,4,1,1,1,3430.0
162,2010-01-02,5,2,2,0,3482.0
252,2010-01-03,6,3,3,0,3867.0
342,2010-01-04,0,4,4,0,2913.0
432,2010-01-05,1,5,5,0,2824.0
522,2010-01-06,2,6,6,0,2733.0
612,2010-01-07,3,7,7,0,2495.0
702,2010-01-08,4,8,8,0,2812.0
792,2010-01-09,5,9,9,0,2627.0
882,2010-01-10,6,10,10,0,3066.0
972,2010-01-11,0,11,11,0,2427.0
1062,2010-01-12,1,12,12,0,2598.0
1152,2010-01-13,2,13,13,0,2511.0
1242,2010-01-14,3,14,14,0,2362.0
1332,2010-01-15,4,15,15,0,2405.0
1422,2010-01-16,5,16,16,0,2698.0
1512,2010-01-17,6,17,17,0,2684.0
1602,2010-01-18,0,18,18,0,2477.0
1692,2010-01-19,1,19,19,0,2502.0
1782,2010-01-20,2,20,20,0,2604.0
1872,2010-01-21,3,21,21,0,2521.0
1962,2010-01-22,4,22,22,0,2569.0
2052,2010-01-23,5,23,23,0,2692.0
2142,2010-01-24,6,24,24,0,3075.0
2232,2010-01-25,0,25,25,0,2461.0
2322,2010-01-26,1,26,26,0,2259.0
2412,2010-01-27,2,27,27,0,2463.0
2502,2010-01-28,3,28,28,0,2345.0
2592,2010-01-29,4,29,29,0,2613.0
2682,2010-01-30,5,30,30,0,2572.0
2772,2010-01-31,6,31,31,0,3017.0
2862,2010-02-01,0,1,32,0,2468.0
2952,2010-02-02,1,2,33,0,2453.0
3042,2010-02-03,2,3,34,0,2543.0
3132,2010-02-04,3,4,35,0,2400.0
3222,2010-02-05,4,5,36,0,2570.0
3312,2010-02-06,5,6,37,0,2804.0
3402,2010-02-07,6,7,38,0,2762.0
3492,2010-02-08,0,8,39,0,2328.0
3582,2010-02-09,1,9,40,0,2427.0
3672,2010-02-10,2,10,41,0,2363.0
3762,2010-02-11,3,11,42,0,2463.0
3852,2010-02-12,4,12,43,0,2551.0
3942,2010-02-13,5,13,44,0,2584.0
4032,2010-02-14,6,14,45,0,2611.0
4122,2010-02-15,0,15,46,0,2229.0
4212,2010-02-16,1,16,47,0,2553.0
4302,2010-02-17,2,17,48,0,2346.0
4392,2010-02-18,3,18,49,0,2385.0
4482,2010-02-19,4,19,50,0,2596.0
4572,2010-02-20,5,20,51,0,2620.0
4662,2010-02-21,6,21,52,0,2849.0
4752,2010-02-22,0,22,53,0,2458.0
4842,2010-02-23,1,23,54,0,2285.0
4932,2010-02-24,2,24,55,0,2150.0
5022,2010-02-25,3,25,56,0,2382.0
5112,2010-02-26,4,26,57,0,2372.0
5202,2010-02-27,5,27,58,0,2754.0
5292,2010-02-28,6,28,59,0,3036.0
5382,2010-03-01,0,1,60,0,2437.0
5472,2010-03-02,1,2,61,0,2301.0
5562,2010-03-03,2,3,62,0,2339.0
5652,2010-03-04,3,4,63,0,2402.0
