id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
89,2010-01-01,4,1,1,1,1255.0
179,2010-01-02,5,2,2,0,1224.0
269,2010-01-03,6,3,3,0,1314.0
359,2010-01-04,0,4,4,0,927.0
449,2010-01-05,1,5,5,0,962.0
539,2010-01-06,2,6,6,0,821.0
629,2010-01-07,3,7,7,0,811.0
719,2010-01-08,4,8,8,0,891.0
809,2010-01-09,5,9,9,0,940.0
899,2010-01-10,6,10,10,0,990.0
989,2010-01-11,0,11,11,0,782.0
1079,2010-01-12,1,12,12,0,772.0
1169,2010-01-13,2,13,13,0,808.0
1259,2010-01-14,3,14,14,0,788.0
1349,2010-01-15,4,15,15,0,832.0
1439,2010-01-16,5,16,16,0,875.0
1529,2010-01-17,6,17,17,0,975.0
1619,2010-01-18,0,18,18,0,827.0
1709,2010-01-19,1,19,19,0,803.0
1799,2010-01-20,2,20,20,0,903.0
1889,2010-01-21,3,21,21,0,867.0
1979,2010-01-22,4,22,22,0,866.0
2069,2010-01-23,5,23,23,0,966.0
2159,2010-01-24,6,24,24,0,1081.0
2249,2010-01-25,0,25,25,0,875.0
2339,2010-01-26,1,26,26,0,878.0
2429,2010-01-27,2,27,27,0,850.0
2519,2010-01-28,3,28,28,0,853.0
2609,2010-01-29,4,29,29,0,877.0
2699,2010-01-30,5,30,30,0,976.0
2789,2010-01-31,6,31,31,0,1054.0
2879,2010-02-01,0,1,32,0,842.0
2969,2010-02-02,1,2,33,0,822.0
3059,2010-02-03,2,3,34,0,908.0
3149,2010-02-04,3,4,35,0,829.0
3239,2010-02-05,4,5,36,0,946.0
3329,2010-02-06,5,6,37,0,964.0
3419,2010-02-07,6,7,38,0,978.0
3509,2010-02-08,0,8,39,0,881.0
3599,2010-02-09,1,9,40,0,917.0
3689,2010-02-10,2,10,41,0,952.0
3779,2010-02-11,3,11,42,0,874.0
3869,2010-02-12,4,12,43,0,1008.0
3959,2010-02-13,5,13,44,0,1041.0
4049,2010-02-14,6,14,45,1,1059.0
4139,2010-02-15,0,15,46,1,844.0
4229,2010-02-16,1,16,47,1,943.0
4319,2010-02-17,2,17,48,0,938.0
4409,2010-02-18,3,18,49,0,1025.0
4499,2010-02-19,4,19,50,0,1242.0
4589,2010-02-20,5,20,51,0,1249.0
4679,2010-02-21,6,21,52,0,1371.0
4769,2010-02-22,0,22,53,0,1028.0
4859,2010-02-23,1,23,54,0,889.0
4949,2010-02-24,2,24,55,0,853.0
5039,2010-02-25,3,25,56,0,949.0
5129,2010-02-26,4,26,57,0,1002.0
5219,2010-02-27,5,27,58,0,999.0
