id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
8,2010-01-01,4,1,1,1,807.0
98,2010-01-02,5,2,2,0,783.0
188,2010-01-03,6,3,3,0,832.0
278,2010-01-04,0,4,4,0,646.0
368,2010-01-05,1,5,5,0,612.0
458,2010-01-06,2,6,6,0,618.0
548,2010-01-07,3,7,7,0,612.0
638,2010-01-08,4,8,8,0,577.0
728,2010-01-09,5,9,9,0,612.0
818,2010-01-10,6,10,10,0,714.0
908,2010-01-11,0,11,11,0,530.0
998,2010-01-12,1,12,12,0,530.0
1088,2010-01-13,2,13,13,0,501.0
1178,2010-01-14,3,14,14,0,559.0
1268,2010-01-15,4,15,15,0,627.0
1358,2010-01-16,5,16,16,0,585.0
1448,2010-01-17,6,17,17,0,664.0
1538,2010-01-18,0,18,18,0,528.0
1628,2010-01-19,1,19,19,0,538.0
1718,2010-01-20,2,20,20,0,557.0
1808,2010-01-21,3,21,21,0,527.0
1898,2010-01-22,4,22,22,0,535.0
1988,2010-01-23,5,23,23,0,577.0
2078,2010-01-24,6,24,24,0,645.0
2168,2010-01-25,0,25,25,0,495.0
2258,2010-01-26,1,26,26,0,571.0
2348,2010-01-27,2,27,27,0,547.0
2438,2010-01-28,3,28,28,0,507.0
2528,2010-01-29,4,29,29,0,521.0
2618,2010-01-30,5,30,30,0,638.0
2708,2010-01-31,6,31,31,0,659.0
2798,2010-02-01,0,1,32,0,561.0
2888,2010-02-02,1,2,33,0,465.0
2978,2010-02-03,2,3,34,0,526.0
3068,2010-02-04,3,4,35,0,492.0
3158,2010-02-05,4,5,36,0,512.0
3248,2010-02-06,5,6,37,0,504.0
3338,2010-02-07,6,7,38,0,617.0
3428,2010-02-08,0,8,39,0,519.0
3518,2010-02-09,1,9,40,0,485.0
3608,2010-02-10,2,10,41,0,496.0
3698,2010-02-11,3,11,42,0,503.0
3788,2010-02-12,4,12,43,0,529.0
3878,2010-02-13,5,13,44,0,514.0
3968,2010-02-14,6,14,45,0,587.0
4058,2010-02-15,0,15,46,0,486.0
