id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
25,2010-01-01,4,1,1,1,362.0
115,2010-01-02,5,2,2,0,297.0
205,2010-01-03,6,3,3,0,357.0
295,2010-01-04,0,4,4,0,295.0
385,2010-01-05,1,5,5,0,290.0
475,2010-01-06,2,6,6,1,274.0
565,2010-01-07,3,7,7,0,249.0
655,2010-01-08,4,8,8,0,252.0
745,2010-01-09,5,9,9,0,282.0
835,2010-01-10,6,10,10,0,317.0
925,2010-01-11,0,11,11,0,220.0
1015,2010-01-12,1,12,12,0,249.0
1105,2010-01-13,2,13,13,0,232.0
1195,2010-01-14,3,14,14,0,230.0
1285,2010-01-15,4,15,15,0,223.0
1375,2010-01-16,5,16,16,0,273.0
1465,2010-01-17,6,17,17,0,263.0
1555,2010-01-18,0,18,18,0,215.0
1645,2010-01-19,1,19,19,0,245.0
1735,2010-01-20,2,20,20,0,215.0
1825,2010-01-21,3,21,21,0,244.0
1915,2010-01-22,4,22,22,0,251.0
2005,2010-01-23,5,23,23,0,260.0
2095,2010-01-24,6,24,24,0,279.0
2185,2010-01-25,0,25,25,0,224.0
2275,2010-01-26,1,26,26,0,242.0
2365,2010-01-27,2,27,27,0,224.0
2455,2010-01-28,3,28,28,0,225.0
2545,2010-01-29,4,29,29,0,227.0
2635,2010-01-30,5,30,30,0,250.0
2725,2010-01-31,6,31,31,0,290.0
2815,2010-02-01,0,1,32,0,214.0
2905,2010-02-02,1,2,33,0,227.0
2995,2010-02-03,2,3,34,0,214.0
3085,2010-02-04,3,4,35,0,222.0
3175,2010-02-05,4,5,36,0,249.0
3265,2010-02-06,5,6,37,0,244.0
3355,2010-02-07,6,7,38,0,265.0
3445,2010-02-08,0,8,39,0,221.0
3535,2010-02-09,1,9,40,0,237.0
3625,2010-02-10,2,10,41,0,234.0
3715,2010-02-11,3,11,42,0,223.0
3805,2010-02-12,4,12,43,0,230.0
3895,2010-02-13,5,13,44,0,243.0
3985,2010-02-14,6,14,45,0,290.0
4075,2010-02-15,0,15,46,0,207.0
4165,2010-02-16,1,16,47,0,218.0
4255,2010-02-17,2,17,48,0,232.0
4345,2010-02-18,3,18,49,0,220.0
4435,2010-02-19,4,19,50,0,236.0
4525,2010-02-20,5,20,51,0,245.0
4615,2010-02-21,6,21,52,0,228.0
4705,2010-02-22,0,22,53,0,216.0
4795,2010-02-23,1,23,54,0,214.0
4885,2010-02-24,2,24,55,0,216.0
4975,2010-02-25,3,25,56,0,214.0
5065,2010-02-26,4,26,57,0,218.0
5155,2010-02-27,5,27,58,0,245.0
5245,2010-02-28,6,28,59,0,273.0
5335,2010-03-01,0,1,60,0,232.0
5425,2010-03-02,1,2,61,0,214.0
5515,2010-03-03,2,3,62,0,225.0
5605,2010-03-04,3,4,63,0,215.0
5695,2010-03-05,4,5,64,0,231.0
5785,2010-03-06,5,6,65,0,249.0
5875,2010-03-07,6,7,66,0,265.0
5965,2010-03-08,0,8,67,0,205.0
6055,2010-03-09,1,9,68,0,217.0
6145,2010-03-10,2,10,69,0,225.0
6235,2010-03-11,3,11,70,0,231.0
6325,2010-03-12,4,12,71,0,212.0
6415,2010-03-13,5,13,72,0,237.0
6505,2010-03-14,6,14,73,0,256.0
6595,2010-03-15,0,15,74,0,211.0
6685,2010-03-16,1,16,75,0,238.0
6775,2010-03-17,2,17,76,0,202.0
6865,2010-03-18,3,18,77,0,200.0
6955,2010-03-19,4,19,78,0,231.0
7045,2010-03-20,5,20,79,0,247.0
7135,2010-03-21,6,21,80,0,233.0
7225,2010-03-22,0,22,81,0,200.0
7315,2010-03-23,1,23,82,0,209.0
7405,2010-03-24,2,24,83,0,226.0
7495,2010-03-25,3,25,84,0,200.0
7585,2010-03-26,4,26,85,0,231.0
7675,2010-03-27,5,27,86,0,241.0
7765,2010-03-28,6,28,87,0,230.0
7855,2010-03-29,0,29,88,0,214.0
7945,2010-03-30,1,30,89,0,206.0
8035,2010-03-31,2,31,90,0,208.0
8125,2010-04-01,3,1,91,0,215.0
8215,2010-04-02,4,2,92,1,201.0
8305,2010-04-03,5,3,93,0,237.0
8395,2010-04-04,6,4,94,1,251.0
8485,2010-04-05,0,5,95,1,225.0
8575,2010-04-06,1,6,96,0,237.0
8665,2010-04-07,2,7,97,0,255.0
8755,2010-04-08,3,8,98,0,236.0
8845,2010-04-09,4,9,99,0,241.0
8935,2010-04-10,5,10,100,0,263.0
9025,2010-04-11,6,11,101,0,268.0
9115,2010-04-12,0,12,102,0,184.0
9205,2010-04-13,1,13,103,0,221.0
9295,2010-04-14,2,14,104,0,193.0
9385,2010-04-15,3,15,105,0,195.0
9475,2010-04-16,4,16,106,0,203.0
9565,2010-04-17,5,17,107,0,216.0
9655,2010-04-18,6,18,108,0,251.0
9745,2010-04-19,0,19,109,0,199.0
9835,2010-04-20,1,20,110,0,198.0
9925,2010-04-21,2,21,111,0,181.0
10015,2010-04-22,3,22,112,0,191.0
10105,2010-04-23,4,23,113,0,204.0
10195,2010-04-24,5,24,114,0,229.0
10285,2010-04-25,6,25,115,0,240.0
10375,2010-04-26,0,26,116,0,191.0
10465,2010-04-27,1,27,117,0,180.0
10555,2010-04-28,2,28,118,0,199.0
10645,2010-04-29,3,29,119,0,206.0
10735,2010-04-30,4,30,120,0,211.0
10825,2010-05-01,5,1,121,1,212.0
10915,2010-05-02,6,2,122,0,246.0
11005,2010-05-03,0,3,123,0,198.0
11095,2010-05-04,1,4,124,0,214.0
