id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
49,2010-01-01,4,1,1,1,9.0
139,2010-01-02,5,2,2,0,9.0
229,2010-01-03,6,3,3,0,10.0
319,2010-01-04,0,4,4,0,8.0
409,2010-01-05,1,5,5,0,7.0
499,2010-01-06,2,6,6,0,7.0
589,2010-01-07,3,7,7,0,7.0
679,2010-01-08,4,8,8,0,7.0
769,2010-01-09,5,9,9,0,7.0
859,2010-01-10,6,10,10,0,8.0
949,2010-01-11,0,11,11,0,6.0
1039,2010-01-12,1,12,12,0,6.0
1129,2010-01-13,2,13,13,0,6.0
1219,2010-01-14,3,14,14,0,7.0
1309,2010-01-15,4,15,15,0,7.0
1399,2010-01-16,5,16,16,0,7.0
1489,2010-01-17,6,17,17,0,8.0
1579,2010-01-18,0,18,18,0,6.0
1669,2010-01-19,1,19,19,0,6.0
1759,2010-01-20,2,20,20,0,7.0
1849,2010-01-21,3,21,21,0,6.0
1939,2010-01-22,4,22,22,0,7.0
2029,2010-01-23,5,23,23,0,8.0
2119,2010-01-24,6,24,24,0,9.0
2209,2010-01-25,0,25,25,0,7.0
2299,2010-01-26,1,26,26,0,6.0
2389,2010-01-27,2,27,27,0,7.0
2479,2010-01-28,3,28,28,0,6.0
2569,2010-01-29,4,29,29,0,6.0
2659,2010-01-30,5,30,30,0,8.0
2749,2010-01-31,6,31,31,0,9.0
2839,2010-02-01,0,1,32,0,6.0
2929,2010-02-02,1,2,33,0,7.0
3019,2010-02-03,2,3,34,0,6.0
3109,2010-02-04,3,4,35,0,7.0
3199,2010-02-05,4,5,36,0,7.0
3289,2010-02-06,5,6,37,0,7.0
3379,2010-02-07,6,7,38,0,8.0
3469,2010-02-08,0,8,39,0,7.0
3559,2010-02-09,1,9,40,0,7.0
3649,2010-02-10,2,10,41,0,7.0
3739,2010-02-11,3,11,42,0,6.0
3829,2010-02-12,4,12,43,0,7.0
3919,2010-02-13,5,13,44,0,7.0
4009,2010-02-14,6,14,45,0,8.0
4099,2010-02-15,0,15,46,0,7.0
4189,2010-02-16,1,16,47,0,7.0
4279,2010-02-17,2,17,48,0,6.0
4369,2010-02-18,3,18,49,0,8.0
4459,2010-02-19,4,19,50,0,8.0
4549,2010-02-20,5,20,51,0,8.0
4639,2010-02-21,6,21,52,0,9.0
4729,2010-02-22,0,22,53,0,7.0
4819,2010-02-23,1,23,54,0,7.0
4909,2010-02-24,2,24,55,0,7.0
4999,2010-02-25,3,25,56,0,7.0
5089,2010-02-26,4,26,57,0,7.0
5179,2010-02-27,5,27,58,0,8.0
5269,2010-02-28,6,28,59,0,8.0
5359,2010-03-01,0,1,60,0,7.0
5449,2010-03-02,1,2,61,0,8.0
5539,2010-03-03,2,3,62,0,8.0
5629,2010-03-04,3,4,63,0,8.0
5719,2010-03-05,4,5,64,0,8.0
5809,2010-03-06,5,6,65,0,8.0
5899,2010-03-07,6,7,66,0,9.0
5989,2010-03-08,0,8,67,0,8.0
6079,2010-03-09,1,9,68,0,7.0
6169,2010-03-10,2,10,69,0,8.0
6259,2010-03-11,3,11,70,0,8.0
6349,2010-03-12,4,12,71,0,8.0
6439,2010-03-13,5,13,72,0,9.0
6529,2010-03-14,6,14,73,0,9.0
6619,2010-03-15,0,15,74,0,7.0
6709,2010-03-16,1,16,75,0,7.0
