id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
30,2010-01-01,4,1,1,1,110.0
120,2010-01-02,5,2,2,0,107.0
210,2010-01-03,6,3,3,0,122.0
300,2010-01-04,0,4,4,0,91.0
390,2010-01-05,1,5,5,0,77.0
480,2010-01-06,2,6,6,1,83.0
570,2010-01-07,3,7,7,0,74.0
660,2010-01-08,4,8,8,0,87.0
750,2010-01-09,5,9,9,0,81.0
840,2010-01-10,6,10,10,0,106.0
930,2010-01-11,0,11,11,0,75.0
1020,2010-01-12,1,12,12,0,82.0
1110,2010-01-13,2,13,13,0,83.0
1200,2010-01-14,3,14,14,0,74.0
1290,2010-01-15,4,15,15,0,72.0
1380,2010-01-16,5,16,16,0,83.0
1470,2010-01-17,6,17,17,0,90.0
1560,2010-01-18,0,18,18,0,65.0
1650,2010-01-19,1,19,19,0,75.0
1740,2010-01-20,2,20,20,0,75.0
1830,2010-01-21,3,21,21,0,69.0
1920,2010-01-22,4,22,22,0,75.0
2010,2010-01-23,5,23,23,0,89.0
2100,2010-01-24,6,24,24,0,100.0
2190,2010-01-25,0,25,25,0,69.0
2280,2010-01-26,1,26,26,0,69.0
2370,2010-01-27,2,27,27,0,72.0
2460,2010-01-28,3,28,28,0,71.0
2550,2010-01-29,4,29,29,0,76.0
2640,2010-01-30,5,30,30,0,82.0
2730,2010-01-31,6,31,31,0,87.0
2820,2010-02-01,0,1,32,0,71.0
2910,2010-02-02,1,2,33,0,67.0
3000,2010-02-03,2,3,34,0,63.0
3090,2010-02-04,3,4,35,0,70.0
3180,2010-02-05,4,5,36,0,74.0
3270,2010-02-06,5,6,37,0,88.0
3360,2010-02-07,6,7,38,0,91.0
3450,2010-02-08,0,8,39,0,68.0
3540,2010-02-09,1,9,40,0,76.0
3630,2010-02-10,2,10,41,0,64.0
3720,2010-02-11,3,11,42,0,66.0
3810,2010-02-12,4,12,43,0,76.0
3900,2010-02-13,5,13,44,0,78.0
3990,2010-02-14,6,14,45,0,81.0
4080,2010-02-15,0,15,46,0,71.0
4170,2010-02-16,1,16,47,0,68.0
