id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
71,2010-01-01,4,1,1,1,3940.0
161,2010-01-02,5,2,2,0,3915.0
251,2010-01-03,6,3,3,0,4541.0
341,2010-01-04,0,4,4,0,3303.0
431,2010-01-05,1,5,5,0,3008.0
521,2010-01-06,2,6,6,0,3118.0
611,2010-01-07,3,7,7,0,2853.0
701,2010-01-08,4,8,8,0,2966.0
791,2010-01-09,5,9,9,0,3261.0
881,2010-01-10,6,10,10,0,3540.0
971,2010-01-11,0,11,11,0,2560.0
1061,2010-01-12,1,12,12,0,2697.0
1151,2010-01-13,2,13,13,0,2719.0
1241,2010-01-14,3,14,14,0,2920.0
1331,2010-01-15,4,15,15,0,2748.0
1421,2010-01-16,5,16,16,0,3157.0
1511,2010-01-17,6,17,17,0,3276.0
1601,2010-01-18,0,18,18,0,2712.0
1691,2010-01-19,1,19,19,0,2621.0
1781,2010-01-20,2,20,20,0,2638.0
1871,2010-01-21,3,21,21,0,2681.0
1961,2010-01-22,4,22,22,0,2808.0
2051,2010-01-23,5,23,23,0,3083.0
2141,2010-01-24,6,24,24,0,3385.0
2231,2010-01-25,0,25,25,0,2734.0
2321,2010-01-26,1,26,26,0,2814.0
2411,2010-01-27,2,27,27,0,2701.0
2501,2010-01-28,3,28,28,0,2826.0
2591,2010-01-29,4,29,29,0,2824.0
2681,2010-01-30,5,30,30,0,2932.0
2771,2010-01-31,6,31,31,0,3200.0
2861,2010-02-01,0,1,32,0,2559.0
2951,2010-02-02,1,2,33,0,2848.0
3041,2010-02-03,2,3,34,0,2802.0
3131,2010-02-04,3,4,35,0,2584.0
3221,2010-02-05,4,5,36,0,2954.0
3311,2010-02-06,5,6,37,0,2723.0
3401,2010-02-07,6,7,38,0,3360.0
3491,2010-02-08,0,8,39,0,2566.0
3581,2010-02-09,1,9,40,0,2784.0
3671,2010-02-10,2,10,41,0,2819.0
3761,2010-02-11,3,11,42,0,2829.0
3851,2010-02-12,4,12,43,0,2732.0
3941,2010-02-13,5,13,44,0,2965.0
4031,2010-02-14,6,14,45,0,3317.0
4121,2010-02-15,0,15,46,0,2672.0
4211,2010-02-16,1,16,47,0,2786.0
4301,2010-02-17,2,17,48,0,2813.0
4391,2010-02-18,3,18,49,0,2761.0
4481,2010-02-19,4,19,50,0,2782.0
4571,2010-02-20,5,20,51,0,3273.0
4661,2010-02-21,6,21,52,0,3084.0
4751,2010-02-22,0,22,53,0,2814.0
4841,2010-02-23,1,23,54,0,2802.0
4931,2010-02-24,2,24,55,0,2740.0
5021,2010-02-25,3,25,56,0,2707.0
5111,2010-02-26,4,26,57,0,2786.0
5201,2010-02-27,5,27,58,0,2939.0
5291,2010-02-28,6,28,59,0,3171.0
5381,2010-03-01,0,1,60,0,2769.0
5471,2010-03-02,1,2,61,0,2581.0
5561,2010-03-03,2,3,62,0,2553.0
5651,2010-03-04,3,4,63,0,2853.0
5741,2010-03-05,4,5,64,0,2653.0
5831,2010-03-06,5,6,65,0,3283.0
5921,2010-03-07,6,7,66,0,3208.0
6011,2010-03-08,0,8,67,0,2546.0
6101,2010-03-09,1,9,68,0,2825.0
6191,2010-03-10,2,10,69,0,2633.0
6281,2010-03-11,3,11,70,0,2572.0
6371,2010-03-12,4,12,71,0,2796.0
6461,2010-03-13,5,13,72,0,3096.0
6551,2010-03-14,6,14,73,0,3266.0
6641,2010-03-15,0,15,74,0,2596.0
6731,2010-03-16,1,16,75,0,2576.0
6821,2010-03-17,2,17,76,0,2764.0
6911,2010-03-18,3,18,77,0,2530.0
7001,2010-03-19,4,19,78,0,2889.0
7091,2010-03-20,5,20,79,0,2953.0
7181,2010-03-21,6,21,80,0,3223.0
7271,2010-03-22,0,22,81,0,2762.0
7361,2010-03-23,1,23,82,0,2895.0
7451,2010-03-24,2,24,83,0,2715.0
7541,2010-03-25,3,25,84,0,2640.0
7631,2010-03-26,4,26,85,0,2746.0
7721,2010-03-27,5,27,86,0,2682.0
7811,2010-03-28,6,28,87,0,3076.0
7901,2010-03-29,0,29,88,0,2698.0
7991,2010-03-30,1,30,89,0,2685.0
8081,2010-03-31,2,31,90,0,2639.0
8171,2010-04-01,3,1,91,1,3006.0
8261,2010-04-02,4,2,92,1,2981.0
8351,2010-04-03,5,3,93,0,3252.0
8441,2010-04-04,6,4,94,1,3440.0
8531,2010-04-05,0,5,95,1,3391.0
8621,2010-04-06,1,6,96,0,3464.0
8711,2010-04-07,2,7,97,0,3348.0
8801,2010-04-08,3,8,98,0,3365.0
8891,2010-04-09,4,9,99,0,3388.0
8981,2010-04-10,5,10,100,0,3702.0
9071,2010-04-11,6,11,101,0,4096.0
9161,2010-04-12,0,12,102,0,2777.0
9251,2010-04-13,1,13,103,0,3015.0
9341,2010-04-14,2,14,104,0,2630.0
9431,2010-04-15,3,15,105,0,2632.0
9521,2010-04-16,4,16,106,0,2727.0
9611,2010-04-17,5,17,107,0,2962.0
9701,2010-04-18,6,18,108,0,3078.0
9791,2010-04-19,0,19,109,0,2478.0
9881,2010-04-20,1,20,110,0,2806.0
9971,2010-04-21,2,21,111,0,3018.0
10061,2010-04-22,3,22,112,0,2918.0
10151,2010-04-23,4,23,113,0,2649.0
10241,2010-04-24,5,24,114,0,2914.0
10331,2010-04-25,6,25,115,0,3336.0
10421,2010-04-26,0,26,116,0,2720.0
10511,2010-04-27,1,27,117,0,2750.0
10601,2010-04-28,2,28,118,0,2716.0
10691,2010-04-29,3,29,119,0,2597.0
10781,2010-04-30,4,30,120,0,2888.0
10871,2010-05-01,5,1,121,1,2880.0
10961,2010-05-02,6,2,122,0,3339.0
11051,2010-05-03,0,3,123,0,2868.0
11141,2010-05-04,1,4,124,0,2800.0
11231,2010-05-05,2,5,125,0,3067.0
11321,2010-05-06,3,6,126,0,2788.0
11411,2010-05-07,4,7,127,0,3319.0
11501,2010-05-08,5,8,128,0,3248.0
11591,2010-05-09,6,9,129,0,3245.0
11681,2010-05-10,0,10,130,0,2765.0
11771,2010-05-11,1,11,131,0,2509.0
11861,2010-05-12,2,12,132,0,2847.0
11951,2010-05-13,3,13,133,1,2716.0
12041,2010-05-14,4,14,134,0,2982.0
12131,2010-05-15,5,15,135,0,3029.0
12221,2010-05-16,6,16,136,0,3590.0
12311,2010-05-17,0,17,137,1,2883.0
