id,date,day_of_week,day_of_month,day_of_year,holiday,num_sold
41,2010-01-01,4,1,1,1,1786.0
131,2010-01-02,5,2,2,0,1512.0
221,2010-01-03,6,3,3,0,1680.0
311,2010-01-04,0,4,4,0,1288.0
401,2010-01-05,1,5,5,0,1421.0
491,2010-01-06,2,6,6,1,1131.0
581,2010-01-07,3,7,7,0,1319.0
671,2010-01-08,4,8,8,0,1327.0
761,2010-01-09,5,9,9,0,1320.0
851,2010-01-10,6,10,10,0,1522.0
941,2010-01-11,0,11,11,0,1108.0
1031,2010-01-12,1,12,12,0,1138.0
1121,2010-01-13,2,13,13,0,1047.0
1211,2010-01-14,3,14,14,0,1181.0
1301,2010-01-15,4,15,15,0,1243.0
1391,2010-01-16,5,16,16,0,1289.0
1481,2010-01-17,6,17,17,0,1386.0
1571,2010-01-18,0,18,18,0,1048.0
1661,2010-01-19,1,19,19,0,1089.0
1751,2010-01-20,2,20,20,0,1102.0
1841,2010-01-21,3,21,21,0,1286.0
1931,2010-01-22,4,22,22,0,1160.0
2021,2010-01-23,5,23,23,0,1246.0
2111,2010-01-24,6,24,24,0,1414.0
2201,2010-01-25,0,25,25,0,1151.0
2291,2010-01-26,1,26,26,0,1076.0
2381,2010-01-27,2,27,27,0,1127.0
2471,2010-01-28,3,28,28,0,1142.0
2561,2010-01-29,4,29,29,0,1077.0
2651,2010-01-30,5,30,30,0,1176.0
2741,2010-01-31,6,31,31,0,1364.0
2831,2010-02-01,0,1,32,0,1102.0
2921,2010-02-02,1,2,33,0,1150.0
3011,2010-02-03,2,3,34,0,1090.0
3101,2010-02-04,3,4,35,0,1086.0
3191,2010-02-05,4,5,36,0,1133.0
3281,2010-02-06,5,6,37,0,1304.0
3371,2010-02-07,6,7,38,0,1233.0
3461,2010-02-08,0,8,39,0,1148.0
3551,2010-02-09,1,9,40,0,1144.0
3641,2010-02-10,2,10,41,0,1110.0
3731,2010-02-11,3,11,42,0,1047.0
3821,2010-02-12,4,12,43,0,1173.0
3911,2010-02-13,5,13,44,0,1249.0
4001,2010-02-14,6,14,45,0,1317.0
4091,2010-02-15,0,15,46,0,1182.0
4181,2010-02-16,1,16,47,0,1083.0
4271,2010-02-17,2,17,48,0,1148.0
4361,2010-02-18,3,18,49,0,1076.0
4451,2010-02-19,4,19,50,0,1177.0
4541,2010-02-20,5,20,51,0,1188.0
4631,2010-02-21,6,21,52,0,1348.0
4721,2010-02-22,0,22,53,0,1018.0
4811,2010-02-23,1,23,54,0,1067.0
4901,2010-02-24,2,24,55,0,1090.0
4991,2010-02-25,3,25,56,0,1095.0
5081,2010-02-26,4,26,57,0,1193.0
5171,2010-02-27,5,27,58,0,1182.0
5261,2010-02-28,6,28,59,0,1374.0
5351,2010-03-01,0,1,60,0,1088.0
5441,2010-03-02,1,2,61,0,1164.0
5531,2010-03-03,2,3,62,0,1056.0
5621,2010-03-04,3,4,63,0,1129.0
5711,2010-03-05,4,5,64,0,1214.0
5801,2010-03-06,5,6,65,0,1284.0
5891,2010-03-07,6,7,66,0,1411.0
5981,2010-03-08,0,8,67,0,1091.0
6071,2010-03-09,1,9,68,0,1051.0
6161,2010-03-10,2,10,69,0,1064.0
6251,2010-03-11,3,11,70,0,1109.0
6341,2010-03-12,4,12,71,0,1216.0
6431,2010-03-13,5,13,72,0,1196.0
6521,2010-03-14,6,14,73,0,1318.0
6611,2010-03-15,0,15,74,0,1093.0
6701,2010-03-16,1,16,75,0,1196.0
6791,2010-03-17,2,17,76,0,1082.0
6881,2010-03-18,3,18,77,0,1046.0
6971,2010-03-19,4,19,78,0,1197.0
7061,2010-03-20,5,20,79,0,1128.0
7151,2010-03-21,6,21,80,0,1288.0
7241,2010-03-22,0,22,81,0,1098.0
7331,2010-03-23,1,23,82,0,1157.0
7421,2010-03-24,2,24,83,0,1066.0
7511,2010-03-25,3,25,84,0,1102.0
7601,2010-03-26,4,26,85,0,1149.0
7691,2010-03-27,5,27,86,0,1255.0
7781,2010-03-28,6,28,87,0,1392.0
7871,2010-03-29,0,29,88,0,1044.0
7961,2010-03-30,1,30,89,0,1145.0
8051,2010-03-31,2,31,90,0,1095.0
8141,2010-04-01,3,1,91,0,1126.0
8231,2010-04-02,4,2,92,0,1171.0
8321,2010-04-03,5,3,93,0,1223.0
8411,2010-04-04,6,4,94,1,1454.0
8501,2010-04-05,0,5,95,1,1090.0
8591,2010-04-06,1,6,96,0,1105.0
8681,2010-04-07,2,7,97,0,1125.0
8771,2010-04-08,3,8,98,0,1102.0
8861,2010-04-09,4,9,99,0,1353.0
8951,2010-04-10,5,10,100,0,1345.0
9041,2010-04-11,6,11,101,0,1417.0
9131,2010-04-12,0,12,102,0,1096.0
9221,2010-04-13,1,13,103,0,1175.0
9311,2010-04-14,2,14,104,0,1078.0
9401,2010-04-15,3,15,105,0,1116.0
9491,2010-04-16,4,16,106,0,1200.0
9581,2010-04-17,5,17,107,0,1176.0
9671,2010-04-18,6,18,108,0,1442.0
9761,2010-04-19,0,19,109,0,1051.0
9851,2010-04-20,1,20,110,0,1076.0
9941,2010-04-21,2,21,111,0,1200.0
10031,2010-04-22,3,22,112,0,986.0
10121,2010-04-23,4,23,113,0,1206.0
10211,2010-04-24,5,24,114,0,1237.0
10301,2010-04-25,6,25,115,1,1412.0
10391,2010-04-26,0,26,116,0,1018.0
10481,2010-04-27,1,27,117,0,1152.0
10571,2010-04-28,2,28,118,0,1125.0
10661,2010-04-29,3,29,119,0,1107.0
10751,2010-04-30,4,30,120,0,1219.0
10841,2010-05-01,5,1,121,1,1297.0
10931,2010-05-02,6,2,122,0,1506.0
11021,2010-05-03,0,3,123,0,1084.0
11111,2010-05-04,1,4,124,0,1062.0
11201,2010-05-05,2,5,125,0,1255.0
11291,2010-05-06,3,6,126,0,1228.0
11381,2010-05-07,4,7,127,0,1238.0
11471,2010-05-08,5,8,128,0,1224.0
11561,2010-05-09,6,9,129,0,1441.0
11651,2010-05-10,0,10,130,0,1184.0
