id,date,country,store,product,num_sold
83,2010-01-01,Singapore,Stickers for Less,Kerneler,841.0
173,2010-01-02,Singapore,Stickers for Less,Kerneler,781.0
263,2010-01-03,Singapore,Stickers for Less,Kerneler,813.0
353,2010-01-04,Singapore,Stickers for Less,Kerneler,602.0
443,2010-01-05,Singapore,Stickers for Less,Kerneler,629.0
533,2010-01-06,Singapore,Stickers for Less,Kerneler,673.0
623,2010-01-07,Singapore,Stickers for Less,Kerneler,563.0
713,2010-01-08,Singapore,Stickers for Less,Kerneler,602.0
803,2010-01-09,Singapore,Stickers for Less,Kerneler,660.0
893,2010-01-10,Singapore,Stickers for Less,Kerneler,696.0
983,2010-01-11,Singapore,Stickers for Less,Kerneler,557.0
1073,2010-01-12,Singapore,Stickers for Less,Kerneler,470.0
1163,2010-01-13,Singapore,Stickers for Less,Kerneler,570.0
1253,2010-01-14,Singapore,Stickers for Less,Kerneler,621.0
1343,2010-01-15,Singapore,Stickers for Less,Kerneler,567.0
1433,2010-01-16,Singapore,Stickers for Less,Kerneler,584.0
1523,2010-01-17,Singapore,Stickers for Less,Kerneler,683.0
1613,2010-01-18,Singapore,Stickers for Less,Kerneler,533.0
1703,2010-01-19,Singapore,Stickers for Less,Kerneler,526.0
1793,2010-01-20,Singapore,Stickers for Less,Kerneler,523.0
1883,2010-01-21,Singapore,Stickers for Less,Kerneler,540.0
1973,2010-01-22,Singapore,Stickers for Less,Kerneler,565.0
2063,2010-01-23,Singapore,Stickers for Less,Kerneler,590.0
2153,2010-01-24,Singapore,Stickers for Less,Kerneler,634.0
2243,2010-01-25,Singapore,Stickers for Less,Kerneler,555.0
2333,2010-01-26,Singapore,Stickers for Less,Kerneler,580.0
2423,2010-01-27,Singapore,Stickers for Less,Kerneler,508.0
2513,2010-01-28,Singapore,Stickers for Less,Kerneler,522.0
2603,2010-01-29,Singapore,Stickers for Less,Kerneler,551.0
2693,2010-01-30,Singapore,Stickers for Less,Kerneler,596.0
2783,2010-01-31,Singapore,Stickers for Less,Kerneler,636.0
2873,2010-02-01,Singapore,Stickers for Less,Kerneler,462.0
2963,2010-02-02,Singapore,Stickers for Less,Kerneler,514.0
3053,2010-02-03,Singapore,Stickers for Less,Kerneler,461.0
3143,2010-02-04,Singapore,Stickers for Less,Kerneler,491.0
3233,2010-02-05,Singapore,Stickers for Less,Kerneler,553.0
3323,2010-02-06,Singapore,Stickers for Less,Kerneler,529.0
3413,2010-02-07,Singapore,Stickers for Less,Kerneler,592.0
3503,2010-02-08,Singapore,Stickers for Less,Kerneler,472.0
3593,2010-02-09,Singapore,Stickers for Less,Kerneler,452.0
3683,2010-02-10,Singapore,Stickers for Less,Kerneler,459.0
3773,2010-02-11,Singapore,Stickers for Less,Kerneler,509.0
3863,2010-02-12,Singapore,Stickers for Less,Kerneler,510.0
3953,2010-02-13,Singapore,Stickers for Less,Kerneler,532.0
4043,2010-02-14,Singapore,Stickers for Less,Kerneler,627.0
4133,2010-02-15,Singapore,Stickers for Less,Kerneler,529.0
4223,2010-02-16,Singapore,Stickers for Less,Kerneler,511.0
4313,2010-02-17,Singapore,Stickers for Less,Kerneler,565.0
4403,2010-02-18,Singapore,Stickers for Less,Kerneler,573.0
4493,2010-02-19,Singapore,Stickers for Less,Kerneler,685.0
4583,2010-02-20,Singapore,Stickers for Less,Kerneler,733.0
4673,2010-02-21,Singapore,Stickers for Less,Kerneler,740.0
4763,2010-02-22,Singapore,Stickers for Less,Kerneler,539.0
4853,2010-02-23,Singapore,Stickers for Less,Kerneler,512.0
4943,2010-02-24,Singapore,Stickers for Less,Kerneler,503.0
5033,2010-02-25,Singapore,Stickers for Less,Kerneler,502.0
5123,2010-02-26,Singapore,Stickers for Less,Kerneler,519.0
5213,2010-02-27,Singapore,Stickers for Less,Kerneler,548.0
5303,2010-02-28,Singapore,Stickers for Less,Kerneler,572.0
5393,2010-03-01,Singapore,Stickers for Less,Kerneler,491.0
5483,2010-03-02,Singapore,Stickers for Less,Kerneler,480.0
5573,2010-03-03,Singapore,Stickers for Less,Kerneler,464.0
5663,2010-03-04,Singapore,Stickers for Less,Kerneler,475.0
5753,2010-03-05,Singapore,Stickers for Less,Kerneler,471.0
5843,2010-03-06,Singapore,Stickers for Less,Kerneler,563.0
5933,2010-03-07,Singapore,Stickers for Less,Kerneler,602.0
6023,2010-03-08,Singapore,Stickers for Less,Kerneler,468.0
6113,2010-03-09,Singapore,Stickers for Less,Kerneler,483.0
6203,2010-03-10,Singapore,Stickers for Less,Kerneler,467.0
6293,2010-03-11,Singapore,Stickers for Less,Kerneler,458.0
6383,2010-03-12,Singapore,Stickers for Less,Kerneler,514.0
6473,2010-03-13,Singapore,Stickers for Less,Kerneler,560.0
6563,2010-03-14,Singapore,Stickers for Less,Kerneler,648.0
6653,2010-03-15,Singapore,Stickers for Less,Kerneler,470.0
