id,date,country,store,product,num_sold
85,2010-01-01,Singapore,Premium Sticker Mart,Holographic Goose,317.0
175,2010-01-02,Singapore,Premium Sticker Mart,Holographic Goose,364.0
265,2010-01-03,Singapore,Premium Sticker Mart,Holographic Goose,388.0
355,2010-01-04,Singapore,Premium Sticker Mart,Holographic Goose,269.0
445,2010-01-05,Singapore,Premium Sticker Mart,Holographic Goose,264.0
535,2010-01-06,Singapore,Premium Sticker Mart,Holographic Goose,261.0
625,2010-01-07,Singapore,Premium Sticker Mart,Holographic Goose,260.0
715,2010-01-08,Singapore,Premium Sticker Mart,Holographic Goose,257.0
805,2010-01-09,Singapore,Premium Sticker Mart,Holographic Goose,277.0
895,2010-01-10,Singapore,Premium Sticker Mart,Holographic Goose,281.0
985,2010-01-11,Singapore,Premium Sticker Mart,Holographic Goose,231.0
1075,2010-01-12,Singapore,Premium Sticker Mart,Holographic Goose,216.0
1165,2010-01-13,Singapore,Premium Sticker Mart,Holographic Goose,231.0
1255,2010-01-14,Singapore,Premium Sticker Mart,Holographic Goose,250.0
1345,2010-01-15,Singapore,Premium Sticker Mart,Holographic Goose,235.0
1435,2010-01-16,Singapore,Premium Sticker Mart,Holographic Goose,253.0
1525,2010-01-17,Singapore,Premium Sticker Mart,Holographic Goose,293.0
1615,2010-01-18,Singapore,Premium Sticker Mart,Holographic Goose,240.0
1705,2010-01-19,Singapore,Premium Sticker Mart,Holographic Goose,247.0
1795,2010-01-20,Singapore,Premium Sticker Mart,Holographic Goose,233.0
1885,2010-01-21,Singapore,Premium Sticker Mart,Holographic Goose,220.0
1975,2010-01-22,Singapore,Premium Sticker Mart,Holographic Goose,240.0
2065,2010-01-23,Singapore,Premium Sticker Mart,Holographic Goose,262.0
2155,2010-01-24,Singapore,Premium Sticker Mart,Holographic Goose,275.0
2245,2010-01-25,Singapore,Premium Sticker Mart,Holographic Goose,244.0
2335,2010-01-26,Singapore,Premium Sticker Mart,Holographic Goose,217.0
2425,2010-01-27,Singapore,Premium Sticker Mart,Holographic Goose,225.0
2515,2010-01-28,Singapore,Premium Sticker Mart,Holographic Goose,241.0
2605,2010-01-29,Singapore,Premium Sticker Mart,Holographic Goose,245.0
2695,2010-01-30,Singapore,Premium Sticker Mart,Holographic Goose,246.0
2785,2010-01-31,Singapore,Premium Sticker Mart,Holographic Goose,305.0
