id,date,country,store,product,num_sold
89,2010-01-01,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1255.0
179,2010-01-02,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1224.0
269,2010-01-03,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1314.0
359,2010-01-04,Singapore,Premium Sticker Mart,Kerneler Dark Mode,927.0
449,2010-01-05,Singapore,Premium Sticker Mart,Kerneler Dark Mode,962.0
539,2010-01-06,Singapore,Premium Sticker Mart,Kerneler Dark Mode,821.0
629,2010-01-07,Singapore,Premium Sticker Mart,Kerneler Dark Mode,811.0
719,2010-01-08,Singapore,Premium Sticker Mart,Kerneler Dark Mode,891.0
809,2010-01-09,Singapore,Premium Sticker Mart,Kerneler Dark Mode,940.0
899,2010-01-10,Singapore,Premium Sticker Mart,Kerneler Dark Mode,990.0
989,2010-01-11,Singapore,Premium Sticker Mart,Kerneler Dark Mode,782.0
1079,2010-01-12,Singapore,Premium Sticker Mart,Kerneler Dark Mode,772.0
1169,2010-01-13,Singapore,Premium Sticker Mart,Kerneler Dark Mode,808.0
1259,2010-01-14,Singapore,Premium Sticker Mart,Kerneler Dark Mode,788.0
1349,2010-01-15,Singapore,Premium Sticker Mart,Kerneler Dark Mode,832.0
1439,2010-01-16,Singapore,Premium Sticker Mart,Kerneler Dark Mode,875.0
1529,2010-01-17,Singapore,Premium Sticker Mart,Kerneler Dark Mode,975.0
1619,2010-01-18,Singapore,Premium Sticker Mart,Kerneler Dark Mode,827.0
1709,2010-01-19,Singapore,Premium Sticker Mart,Kerneler Dark Mode,803.0
1799,2010-01-20,Singapore,Premium Sticker Mart,Kerneler Dark Mode,903.0
1889,2010-01-21,Singapore,Premium Sticker Mart,Kerneler Dark Mode,867.0
1979,2010-01-22,Singapore,Premium Sticker Mart,Kerneler Dark Mode,866.0
2069,2010-01-23,Singapore,Premium Sticker Mart,Kerneler Dark Mode,966.0
2159,2010-01-24,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1081.0
2249,2010-01-25,Singapore,Premium Sticker Mart,Kerneler Dark Mode,875.0
2339,2010-01-26,Singapore,Premium Sticker Mart,Kerneler Dark Mode,878.0
2429,2010-01-27,Singapore,Premium Sticker Mart,Kerneler Dark Mode,850.0
2519,2010-01-28,Singapore,Premium Sticker Mart,Kerneler Dark Mode,853.0
2609,2010-01-29,Singapore,Premium Sticker Mart,Kerneler Dark Mode,877.0
2699,2010-01-30,Singapore,Premium Sticker Mart,Kerneler Dark Mode,976.0
2789,2010-01-31,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1054.0
2879,2010-02-01,Singapore,Premium Sticker Mart,Kerneler Dark Mode,842.0
2969,2010-02-02,Singapore,Premium Sticker Mart,Kerneler Dark Mode,822.0
3059,2010-02-03,Singapore,Premium Sticker Mart,Kerneler Dark Mode,908.0
3149,2010-02-04,Singapore,Premium Sticker Mart,Kerneler Dark Mode,829.0
3239,2010-02-05,Singapore,Premium Sticker Mart,Kerneler Dark Mode,946.0
3329,2010-02-06,Singapore,Premium Sticker Mart,Kerneler Dark Mode,964.0
3419,2010-02-07,Singapore,Premium Sticker Mart,Kerneler Dark Mode,978.0
3509,2010-02-08,Singapore,Premium Sticker Mart,Kerneler Dark Mode,881.0
3599,2010-02-09,Singapore,Premium Sticker Mart,Kerneler Dark Mode,917.0
3689,2010-02-10,Singapore,Premium Sticker Mart,Kerneler Dark Mode,952.0
3779,2010-02-11,Singapore,Premium Sticker Mart,Kerneler Dark Mode,874.0
3869,2010-02-12,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1008.0
3959,2010-02-13,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1041.0
4049,2010-02-14,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1059.0
4139,2010-02-15,Singapore,Premium Sticker Mart,Kerneler Dark Mode,844.0
4229,2010-02-16,Singapore,Premium Sticker Mart,Kerneler Dark Mode,943.0
