id,date,country,store,product,num_sold
66,2010-01-01,Norway,Stickers for Less,Kaggle,3369.0
156,2010-01-02,Norway,Stickers for Less,Kaggle,3545.0
246,2010-01-03,Norway,Stickers for Less,Kaggle,3526.0
336,2010-01-04,Norway,Stickers for Less,Kaggle,2851.0
426,2010-01-05,Norway,Stickers for Less,Kaggle,2720.0
516,2010-01-06,Norway,Stickers for Less,Kaggle,2430.0
606,2010-01-07,Norway,Stickers for Less,Kaggle,2284.0
696,2010-01-08,Norway,Stickers for Less,Kaggle,2424.0
786,2010-01-09,Norway,Stickers for Less,Kaggle,2660.0
876,2010-01-10,Norway,Stickers for Less,Kaggle,2816.0
966,2010-01-11,Norway,Stickers for Less,Kaggle,2201.0
1056,2010-01-12,Norway,Stickers for Less,Kaggle,2295.0
1146,2010-01-13,Norway,Stickers for Less,Kaggle,2369.0
1236,2010-01-14,Norway,Stickers for Less,Kaggle,2316.0
1326,2010-01-15,Norway,Stickers for Less,Kaggle,2360.0
1416,2010-01-16,Norway,Stickers for Less,Kaggle,2659.0
1506,2010-01-17,Norway,Stickers for Less,Kaggle,2676.0
1596,2010-01-18,Norway,Stickers for Less,Kaggle,2346.0
1686,2010-01-19,Norway,Stickers for Less,Kaggle,2342.0
1776,2010-01-20,Norway,Stickers for Less,Kaggle,2225.0
1866,2010-01-21,Norway,Stickers for Less,Kaggle,2438.0
1956,2010-01-22,Norway,Stickers for Less,Kaggle,2507.0
2046,2010-01-23,Norway,Stickers for Less,Kaggle,2650.0
2136,2010-01-24,Norway,Stickers for Less,Kaggle,2729.0
2226,2010-01-25,Norway,Stickers for Less,Kaggle,2238.0
2316,2010-01-26,Norway,Stickers for Less,Kaggle,2243.0
2406,2010-01-27,Norway,Stickers for Less,Kaggle,2421.0
2496,2010-01-28,Norway,Stickers for Less,Kaggle,2234.0
2586,2010-01-29,Norway,Stickers for Less,Kaggle,2402.0
2676,2010-01-30,Norway,Stickers for Less,Kaggle,2525.0
2766,2010-01-31,Norway,Stickers for Less,Kaggle,2686.0
2856,2010-02-01,Norway,Stickers for Less,Kaggle,2290.0
2946,2010-02-02,Norway,Stickers for Less,Kaggle,2280.0
3036,2010-02-03,Norway,Stickers for Less,Kaggle,2184.0
3126,2010-02-04,Norway,Stickers for Less,Kaggle,2229.0
3216,2010-02-05,Norway,Stickers for Less,Kaggle,2267.0
3306,2010-02-06,Norway,Stickers for Less,Kaggle,2760.0
3396,2010-02-07,Norway,Stickers for Less,Kaggle,3158.0
3486,2010-02-08,Norway,Stickers for Less,Kaggle,2206.0
3576,2010-02-09,Norway,Stickers for Less,Kaggle,2168.0
3666,2010-02-10,Norway,Stickers for Less,Kaggle,2377.0
3756,2010-02-11,Norway,Stickers for Less,Kaggle,2543.0
3846,2010-02-12,Norway,Stickers for Less,Kaggle,2204.0
3936,2010-02-13,Norway,Stickers for Less,Kaggle,2355.0
4026,2010-02-14,Norway,Stickers for Less,Kaggle,2951.0
4116,2010-02-15,Norway,Stickers for Less,Kaggle,2220.0
4206,2010-02-16,Norway,Stickers for Less,Kaggle,2323.0
4296,2010-02-17,Norway,Stickers for Less,Kaggle,2206.0
4386,2010-02-18,Norway,Stickers for Less,Kaggle,2374.0
4476,2010-02-19,Norway,Stickers for Less,Kaggle,2490.0
4566,2010-02-20,Norway,Stickers for Less,Kaggle,2593.0
4656,2010-02-21,Norway,Stickers for Less,Kaggle,2891.0
4746,2010-02-22,Norway,Stickers for Less,Kaggle,2374.0
4836,2010-02-23,Norway,Stickers for Less,Kaggle,2198.0
4926,2010-02-24,Norway,Stickers for Less,Kaggle,2253.0
5016,2010-02-25,Norway,Stickers for Less,Kaggle,1981.0
5106,2010-02-26,Norway,Stickers for Less,Kaggle,2551.0
5196,2010-02-27,Norway,Stickers for Less,Kaggle,2327.0
5286,2010-02-28,Norway,Stickers for Less,Kaggle,2760.0
5376,2010-03-01,Norway,Stickers for Less,Kaggle,2276.0
5466,2010-03-02,Norway,Stickers for Less,Kaggle,2082.0
5556,2010-03-03,Norway,Stickers for Less,Kaggle,2230.0
5646,2010-03-04,Norway,Stickers for Less,Kaggle,2123.0
5736,2010-03-05,Norway,Stickers for Less,Kaggle,2436.0
5826,2010-03-06,Norway,Stickers for Less,Kaggle,2555.0
5916,2010-03-07,Norway,Stickers for Less,Kaggle,2667.0
6006,2010-03-08,Norway,Stickers for Less,Kaggle,2229.0
6096,2010-03-09,Norway,Stickers for Less,Kaggle,2264.0
6186,2010-03-10,Norway,Stickers for Less,Kaggle,2163.0
6276,2010-03-11,Norway,Stickers for Less,Kaggle,2158.0
6366,2010-03-12,Norway,Stickers for Less,Kaggle,2450.0
6456,2010-03-13,Norway,Stickers for Less,Kaggle,2518.0
6546,2010-03-14,Norway,Stickers for Less,Kaggle,2753.0
6636,2010-03-15,Norway,Stickers for Less,Kaggle,2305.0
