id,date,country,store,product,num_sold
35,2010-01-01,Italy,Stickers for Less,Holographic Goose,228.0
125,2010-01-02,Italy,Stickers for Less,Holographic Goose,226.0
215,2010-01-03,Italy,Stickers for Less,Holographic Goose,236.0
305,2010-01-04,Italy,Stickers for Less,Holographic Goose,187.0
395,2010-01-05,Italy,Stickers for Less,Holographic Goose,180.0
485,2010-01-06,Italy,Stickers for Less,Holographic Goose,165.0
575,2010-01-07,Italy,Stickers for Less,Holographic Goose,163.0
665,2010-01-08,Italy,Stickers for Less,Holographic Goose,171.0
755,2010-01-09,Italy,Stickers for Less,Holographic Goose,184.0
845,2010-01-10,Italy,Stickers for Less,Holographic Goose,192.0
935,2010-01-11,Italy,Stickers for Less,Holographic Goose,164.0
1025,2010-01-12,Italy,Stickers for Less,Holographic Goose,164.0
1115,2010-01-13,Italy,Stickers for Less,Holographic Goose,157.0
1205,2010-01-14,Italy,Stickers for Less,Holographic Goose,143.0
1295,2010-01-15,Italy,Stickers for Less,Holographic Goose,155.0
1385,2010-01-16,Italy,Stickers for Less,Holographic Goose,163.0
1475,2010-01-17,Italy,Stickers for Less,Holographic Goose,181.0
1565,2010-01-18,Italy,Stickers for Less,Holographic Goose,154.0
1655,2010-01-19,Italy,Stickers for Less,Holographic Goose,144.0
1745,2010-01-20,Italy,Stickers for Less,Holographic Goose,142.0
1835,2010-01-21,Italy,Stickers for Less,Holographic Goose,142.0
1925,2010-01-22,Italy,Stickers for Less,Holographic Goose,147.0
2015,2010-01-23,Italy,Stickers for Less,Holographic Goose,170.0
2105,2010-01-24,Italy,Stickers for Less,Holographic Goose,189.0
2195,2010-01-25,Italy,Stickers for Less,Holographic Goose,150.0
2285,2010-01-26,Italy,Stickers for Less,Holographic Goose,147.0
2375,2010-01-27,Italy,Stickers for Less,Holographic Goose,159.0
2465,2010-01-28,Italy,Stickers for Less,Holographic Goose,162.0
2555,2010-01-29,Italy,Stickers for Less,Holographic Goose,156.0
2645,2010-01-30,Italy,Stickers for Less,Holographic Goose,165.0
2735,2010-01-31,Italy,Stickers for Less,Holographic Goose,169.0
2825,2010-02-01,Italy,Stickers for Less,Holographic Goose,139.0
2915,2010-02-02,Italy,Stickers for Less,Holographic Goose,146.0
3005,2010-02-03,Italy,Stickers for Less,Holographic Goose,145.0
3095,2010-02-04,Italy,Stickers for Less,Holographic Goose,138.0
3185,2010-02-05,Italy,Stickers for Less,Holographic Goose,161.0
3275,2010-02-06,Italy,Stickers for Less,Holographic Goose,166.0
3365,2010-02-07,Italy,Stickers for Less,Holographic Goose,185.0
3455,2010-02-08,Italy,Stickers for Less,Holographic Goose,152.0
3545,2010-02-09,Italy,Stickers for Less,Holographic Goose,136.0
3635,2010-02-10,Italy,Stickers for Less,Holographic Goose,145.0
3725,2010-02-11,Italy,Stickers for Less,Holographic Goose,139.0
3815,2010-02-12,Italy,Stickers for Less,Holographic Goose,140.0
3905,2010-02-13,Italy,Stickers for Less,Holographic Goose,144.0
3995,2010-02-14,Italy,Stickers for Less,Holographic Goose,190.0
